name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Culpeper County, Virginia",16345.0,352.0,1.0,05000US51047,51,047,T,All,All,All
"Culpeper County, Virginia",11420.0,492.0,2.0,05000US51047,51,047,S,Owner,All,All
"Culpeper County, Virginia",3625.0,546.0,3.0,05000US51047,51,047,S,Owner,Yes,All
"Culpeper County, Virginia",210.0,119.0,4.0,05000US51047,51,047,D,Owner,Yes,<=20% AMI
"Culpeper County, Virginia",340.0,205.0,5.0,05000US51047,51,047,D,Owner,Yes,20.1-30% AMI
"Culpeper County, Virginia",265.0,144.0,6.0,05000US51047,51,047,D,Owner,Yes,30.1-40% AMI
"Culpeper County, Virginia",60.0,59.0,7.0,05000US51047,51,047,D,Owner,Yes,40.1-50% AMI
"Culpeper County, Virginia",380.0,152.0,8.0,05000US51047,51,047,D,Owner,Yes,50.1-60% AMI
"Culpeper County, Virginia",105.0,111.0,9.0,05000US51047,51,047,D,Owner,Yes,60.1-65% AMI
"Culpeper County, Virginia",415.0,180.0,10.0,05000US51047,51,047,D,Owner,Yes,65.1-80% AMI
"Culpeper County, Virginia",590.0,194.0,11.0,05000US51047,51,047,D,Owner,Yes,80.1-95% AMI
"Culpeper County, Virginia",125.0,87.0,12.0,05000US51047,51,047,D,Owner,Yes,95.1-100% AMI
"Culpeper County, Virginia",275.0,170.0,13.0,05000US51047,51,047,D,Owner,Yes,100.1-115% AMI
"Culpeper County, Virginia",30.0,55.0,14.0,05000US51047,51,047,D,Owner,Yes,115.1-120% AMI
"Culpeper County, Virginia",380.0,190.0,15.0,05000US51047,51,047,D,Owner,Yes,120.1-140% AMI
"Culpeper County, Virginia",445.0,165.0,16.0,05000US51047,51,047,D,Owner,Yes,>140% AMI
"Culpeper County, Virginia",7750.0,550.0,17.0,05000US51047,51,047,S,Owner,No,All
"Culpeper County, Virginia",25.0,32.0,18.0,05000US51047,51,047,D,Owner,No,<=20% AMI
"Culpeper County, Virginia",60.0,64.0,19.0,05000US51047,51,047,D,Owner,No,20.1-30% AMI
"Culpeper County, Virginia",255.0,113.0,20.0,05000US51047,51,047,D,Owner,No,30.1-40% AMI
"Culpeper County, Virginia",250.0,128.0,21.0,05000US51047,51,047,D,Owner,No,40.1-50% AMI
"Culpeper County, Virginia",245.0,153.0,22.0,05000US51047,51,047,D,Owner,No,50.1-60% AMI
"Culpeper County, Virginia",230.0,140.0,23.0,05000US51047,51,047,D,Owner,No,60.1-65% AMI
"Culpeper County, Virginia",390.0,167.0,24.0,05000US51047,51,047,D,Owner,No,65.1-80% AMI
"Culpeper County, Virginia",340.0,154.0,25.0,05000US51047,51,047,D,Owner,No,80.1-95% AMI
"Culpeper County, Virginia",165.0,85.0,26.0,05000US51047,51,047,D,Owner,No,95.1-100% AMI
"Culpeper County, Virginia",440.0,161.0,27.0,05000US51047,51,047,D,Owner,No,100.1-115% AMI
"Culpeper County, Virginia",295.0,128.0,28.0,05000US51047,51,047,D,Owner,No,115.1-120% AMI
"Culpeper County, Virginia",1010.0,290.0,29.0,05000US51047,51,047,D,Owner,No,120.1-140% AMI
"Culpeper County, Virginia",4045.0,486.0,30.0,05000US51047,51,047,D,Owner,No,>140% AMI
"Culpeper County, Virginia",45.0,50.0,31.0,05000US51047,51,047,S,Owner,N/A,All
"Culpeper County, Virginia",45.0,50.0,32.0,05000US51047,51,047,D,Owner,N/A,<=20% AMI
"Culpeper County, Virginia",0.0,161.0,33.0,05000US51047,51,047,D,Owner,N/A,20.1-30% AMI
"Culpeper County, Virginia",0.0,161.0,34.0,05000US51047,51,047,D,Owner,N/A,30.1-40% AMI
"Culpeper County, Virginia",0.0,161.0,35.0,05000US51047,51,047,D,Owner,N/A,40.1-50% AMI
"Culpeper County, Virginia",0.0,161.0,36.0,05000US51047,51,047,D,Owner,N/A,50.1-60% AMI
"Culpeper County, Virginia",0.0,161.0,37.0,05000US51047,51,047,D,Owner,N/A,60.1-65% AMI
"Culpeper County, Virginia",0.0,161.0,38.0,05000US51047,51,047,D,Owner,N/A,65.1-80% AMI
"Culpeper County, Virginia",0.0,161.0,39.0,05000US51047,51,047,D,Owner,N/A,80.1-95% AMI
"Culpeper County, Virginia",0.0,161.0,40.0,05000US51047,51,047,D,Owner,N/A,95.1-100% AMI
"Culpeper County, Virginia",0.0,161.0,41.0,05000US51047,51,047,D,Owner,N/A,100.1-115% AMI
