name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Petersburg city, Virginia",12445.0,526.0,1.0,05000US51730,51,730,T,All,All,All
"Petersburg city, Virginia",6355.0,473.0,2.0,05000US51730,51,730,S,Owner,All,All
"Petersburg city, Virginia",1515.0,281.0,3.0,05000US51730,51,730,S,Owner,Yes,All
"Petersburg city, Virginia",300.0,132.0,4.0,05000US51730,51,730,D,Owner,Yes,<=20% AMI
"Petersburg city, Virginia",275.0,122.0,5.0,05000US51730,51,730,D,Owner,Yes,20.1-30% AMI
"Petersburg city, Virginia",115.0,71.0,6.0,05000US51730,51,730,D,Owner,Yes,30.1-40% AMI
"Petersburg city, Virginia",185.0,123.0,7.0,05000US51730,51,730,D,Owner,Yes,40.1-50% AMI
"Petersburg city, Virginia",190.0,119.0,8.0,05000US51730,51,730,D,Owner,Yes,50.1-60% AMI
"Petersburg city, Virginia",55.0,47.0,9.0,05000US51730,51,730,D,Owner,Yes,60.1-65% AMI
"Petersburg city, Virginia",195.0,125.0,10.0,05000US51730,51,730,D,Owner,Yes,65.1-80% AMI
"Petersburg city, Virginia",80.0,76.0,11.0,05000US51730,51,730,D,Owner,Yes,80.1-95% AMI
"Petersburg city, Virginia",15.0,28.0,12.0,05000US51730,51,730,D,Owner,Yes,95.1-100% AMI
"Petersburg city, Virginia",65.0,57.0,13.0,05000US51730,51,730,D,Owner,Yes,100.1-115% AMI
"Petersburg city, Virginia",0.0,161.0,14.0,05000US51730,51,730,D,Owner,Yes,115.1-120% AMI
"Petersburg city, Virginia",35.0,45.0,15.0,05000US51730,51,730,D,Owner,Yes,120.1-140% AMI
"Petersburg city, Virginia",0.0,161.0,16.0,05000US51730,51,730,D,Owner,Yes,>140% AMI
"Petersburg city, Virginia",4795.0,420.0,17.0,05000US51730,51,730,S,Owner,No,All
"Petersburg city, Virginia",15.0,24.0,18.0,05000US51730,51,730,D,Owner,No,<=20% AMI
"Petersburg city, Virginia",250.0,158.0,19.0,05000US51730,51,730,D,Owner,No,20.1-30% AMI
"Petersburg city, Virginia",275.0,145.0,20.0,05000US51730,51,730,D,Owner,No,30.1-40% AMI
"Petersburg city, Virginia",455.0,188.0,21.0,05000US51730,51,730,D,Owner,No,40.1-50% AMI
"Petersburg city, Virginia",335.0,135.0,22.0,05000US51730,51,730,D,Owner,No,50.1-60% AMI
"Petersburg city, Virginia",145.0,99.0,23.0,05000US51730,51,730,D,Owner,No,60.1-65% AMI
"Petersburg city, Virginia",440.0,166.0,24.0,05000US51730,51,730,D,Owner,No,65.1-80% AMI
"Petersburg city, Virginia",750.0,208.0,25.0,05000US51730,51,730,D,Owner,No,80.1-95% AMI
"Petersburg city, Virginia",80.0,69.0,26.0,05000US51730,51,730,D,Owner,No,95.1-100% AMI
"Petersburg city, Virginia",410.0,158.0,27.0,05000US51730,51,730,D,Owner,No,100.1-115% AMI
"Petersburg city, Virginia",45.0,45.0,28.0,05000US51730,51,730,D,Owner,No,115.1-120% AMI
"Petersburg city, Virginia",590.0,203.0,29.0,05000US51730,51,730,D,Owner,No,120.1-140% AMI
"Petersburg city, Virginia",1005.0,215.0,30.0,05000US51730,51,730,D,Owner,No,>140% AMI
"Petersburg city, Virginia",40.0,49.0,31.0,05000US51730,51,730,S,Owner,N/A,All
"Petersburg city, Virginia",40.0,49.0,32.0,05000US51730,51,730,D,Owner,N/A,<=20% AMI
"Petersburg city, Virginia",0.0,161.0,33.0,05000US51730,51,730,D,Owner,N/A,20.1-30% AMI
