name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Bedford County, Virginia",27000.0,600.0,1.0,05000US51019,51,019,T,All,All,All
"Bedford County, Virginia",22205.0,718.0,2.0,05000US51019,51,019,S,Owner,All,All
"Bedford County, Virginia",4105.0,592.0,3.0,05000US51019,51,019,S,Owner,Yes,All
"Bedford County, Virginia",380.0,157.0,4.0,05000US51019,51,019,D,Owner,Yes,<=20% AMI
"Bedford County, Virginia",200.0,116.0,5.0,05000US51019,51,019,D,Owner,Yes,20.1-30% AMI
"Bedford County, Virginia",445.0,221.0,6.0,05000US51019,51,019,D,Owner,Yes,30.1-40% AMI
"Bedford County, Virginia",340.0,170.0,7.0,05000US51019,51,019,D,Owner,Yes,40.1-50% AMI
"Bedford County, Virginia",470.0,161.0,8.0,05000US51019,51,019,D,Owner,Yes,50.1-60% AMI
"Bedford County, Virginia",210.0,113.0,9.0,05000US51019,51,019,D,Owner,Yes,60.1-65% AMI
"Bedford County, Virginia",705.0,243.0,10.0,05000US51019,51,019,D,Owner,Yes,65.1-80% AMI
"Bedford County, Virginia",245.0,155.0,11.0,05000US51019,51,019,D,Owner,Yes,80.1-95% AMI
"Bedford County, Virginia",75.0,62.0,12.0,05000US51019,51,019,D,Owner,Yes,95.1-100% AMI
"Bedford County, Virginia",170.0,128.0,13.0,05000US51019,51,019,D,Owner,Yes,100.1-115% AMI
"Bedford County, Virginia",20.0,35.0,14.0,05000US51019,51,019,D,Owner,Yes,115.1-120% AMI
"Bedford County, Virginia",235.0,127.0,15.0,05000US51019,51,019,D,Owner,Yes,120.1-140% AMI
"Bedford County, Virginia",600.0,250.0,16.0,05000US51019,51,019,D,Owner,Yes,>140% AMI
"Bedford County, Virginia",17985.0,726.0,17.0,05000US51019,51,019,S,Owner,No,All
"Bedford County, Virginia",85.0,105.0,18.0,05000US51019,51,019,D,Owner,No,<=20% AMI
