name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Fredericksburg city, Virginia",8560.0,381.0,1.0,05000US51630,51,630,T,All,All,All
"Fredericksburg city, Virginia",3215.0,371.0,2.0,05000US51630,51,630,S,Owner,All,All
"Fredericksburg city, Virginia",680.0,239.0,3.0,05000US51630,51,630,S,Owner,Yes,All
"Fredericksburg city, Virginia",145.0,109.0,4.0,05000US51630,51,630,D,Owner,Yes,<=20% AMI
"Fredericksburg city, Virginia",90.0,87.0,5.0,05000US51630,51,630,D,Owner,Yes,20.1-30% AMI
"Fredericksburg city, Virginia",65.0,66.0,6.0,05000US51630,51,630,D,Owner,Yes,30.1-40% AMI
"Fredericksburg city, Virginia",45.0,57.0,7.0,05000US51630,51,630,D,Owner,Yes,40.1-50% AMI
"Fredericksburg city, Virginia",25.0,45.0,8.0,05000US51630,51,630,D,Owner,Yes,50.1-60% AMI
"Fredericksburg city, Virginia",70.0,58.0,9.0,05000US51630,51,630,D,Owner,Yes,60.1-65% AMI
"Fredericksburg city, Virginia",95.0,98.0,10.0,05000US51630,51,630,D,Owner,Yes,65.1-80% AMI
"Fredericksburg city, Virginia",90.0,85.0,11.0,05000US51630,51,630,D,Owner,Yes,80.1-95% AMI
"Fredericksburg city, Virginia",15.0,29.0,12.0,05000US51630,51,630,D,Owner,Yes,95.1-100% AMI
"Fredericksburg city, Virginia",0.0,161.0,13.0,05000US51630,51,630,D,Owner,Yes,100.1-115% AMI
"Fredericksburg city, Virginia",0.0,161.0,14.0,05000US51630,51,630,D,Owner,Yes,115.1-120% AMI
"Fredericksburg city, Virginia",0.0,161.0,15.0,05000US51630,51,630,D,Owner,Yes,120.1-140% AMI
"Fredericksburg city, Virginia",45.0,45.0,16.0,05000US51630,51,630,D,Owner,Yes,>140% AMI
"Fredericksburg city, Virginia",2535.0,382.0,17.0,05000US51630,51,630,S,Owner,No,All
"Fredericksburg city, Virginia",20.0,35.0,18.0,05000US51630,51,630,D,Owner,No,<=20% AMI
"Fredericksburg city, Virginia",80.0,80.0,19.0,05000US51630,51,630,D,Owner,No,20.1-30% AMI
"Fredericksburg city, Virginia",190.0,138.0,20.0,05000US51630,51,630,D,Owner,No,30.1-40% AMI
"Fredericksburg city, Virginia",100.0,89.0,21.0,05000US51630,51,630,D,Owner,No,40.1-50% AMI
"Fredericksburg city, Virginia",155.0,108.0,22.0,05000US51630,51,630,D,Owner,No,50.1-60% AMI
