name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Lynchburg city, Virginia",25905.0,614.0,1.0,05000US51680,51,680,T,All,All,All
"Lynchburg city, Virginia",15395.0,685.0,2.0,05000US51680,51,680,S,Owner,All,All
"Lynchburg city, Virginia",3305.0,401.0,3.0,05000US51680,51,680,S,Owner,Yes,All
"Lynchburg city, Virginia",465.0,164.0,4.0,05000US51680,51,680,D,Owner,Yes,<=20% AMI
"Lynchburg city, Virginia",350.0,155.0,5.0,05000US51680,51,680,D,Owner,Yes,20.1-30% AMI
"Lynchburg city, Virginia",330.0,147.0,6.0,05000US51680,51,680,D,Owner,Yes,30.1-40% AMI
"Lynchburg city, Virginia",405.0,164.0,7.0,05000US51680,51,680,D,Owner,Yes,40.1-50% AMI
"Lynchburg city, Virginia",330.0,159.0,8.0,05000US51680,51,680,D,Owner,Yes,50.1-60% AMI
"Lynchburg city, Virginia",175.0,90.0,9.0,05000US51680,51,680,D,Owner,Yes,60.1-65% AMI
"Lynchburg city, Virginia",415.0,162.0,10.0,05000US51680,51,680,D,Owner,Yes,65.1-80% AMI
"Lynchburg city, Virginia",325.0,182.0,11.0,05000US51680,51,680,D,Owner,Yes,80.1-95% AMI
"Lynchburg city, Virginia",55.0,58.0,12.0,05000US51680,51,680,D,Owner,Yes,95.1-100% AMI
"Lynchburg city, Virginia",160.0,113.0,13.0,05000US51680,51,680,D,Owner,Yes,100.1-115% AMI
"Lynchburg city, Virginia",50.0,57.0,14.0,05000US51680,51,680,D,Owner,Yes,115.1-120% AMI
"Lynchburg city, Virginia",95.0,61.0,15.0,05000US51680,51,680,D,Owner,Yes,120.1-140% AMI
"Lynchburg city, Virginia",160.0,87.0,16.0,05000US51680,51,680,D,Owner,Yes,>140% AMI
"Lynchburg city, Virginia",11940.0,587.0,17.0,05000US51680,51,680,S,Owner,No,All
"Lynchburg city, Virginia",0.0,161.0,18.0,05000US51680,51,680,D,Owner,No,<=20% AMI
"Lynchburg city, Virginia",175.0,103.0,19.0,05000US51680,51,680,D,Owner,No,20.1-30% AMI
"Lynchburg city, Virginia",360.0,146.0,20.0,05000US51680,51,680,D,Owner,No,30.1-40% AMI
"Lynchburg city, Virginia",650.0,228.0,21.0,05000US51680,51,680,D,Owner,No,40.1-50% AMI
"Lynchburg city, Virginia",505.0,155.0,22.0,05000US51680,51,680,D,Owner,No,50.1-60% AMI
