name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Chesapeake city, Virginia",77810.0,623.0,1.0,05000US51550,51,550,T,All,All,All
"Chesapeake city, Virginia",58470.0,986.0,2.0,05000US51550,51,550,S,Owner,All,All
"Chesapeake city, Virginia",18730.0,1091.0,3.0,05000US51550,51,550,S,Owner,Yes,All
"Chesapeake city, Virginia",1500.0,369.0,4.0,05000US51550,51,550,D,Owner,Yes,<=20% AMI
"Chesapeake city, Virginia",755.0,251.0,5.0,05000US51550,51,550,D,Owner,Yes,20.1-30% AMI
"Chesapeake city, Virginia",1115.0,356.0,6.0,05000US51550,51,550,D,Owner,Yes,30.1-40% AMI
"Chesapeake city, Virginia",1410.0,334.0,7.0,05000US51550,51,550,D,Owner,Yes,40.1-50% AMI
"Chesapeake city, Virginia",1235.0,360.0,8.0,05000US51550,51,550,D,Owner,Yes,50.1-60% AMI
"Chesapeake city, Virginia",960.0,272.0,9.0,05000US51550,51,550,D,Owner,Yes,60.1-65% AMI
"Chesapeake city, Virginia",2225.0,453.0,10.0,05000US51550,51,550,D,Owner,Yes,65.1-80% AMI
"Chesapeake city, Virginia",1895.0,385.0,11.0,05000US51550,51,550,D,Owner,Yes,80.1-95% AMI
"Chesapeake city, Virginia",565.0,182.0,12.0,05000US51550,51,550,D,Owner,Yes,95.1-100% AMI
"Chesapeake city, Virginia",1490.0,317.0,13.0,05000US51550,51,550,D,Owner,Yes,100.1-115% AMI
"Chesapeake city, Virginia",515.0,177.0,14.0,05000US51550,51,550,D,Owner,Yes,115.1-120% AMI
"Chesapeake city, Virginia",1700.0,351.0,15.0,05000US51550,51,550,D,Owner,Yes,120.1-140% AMI
"Chesapeake city, Virginia",3370.0,511.0,16.0,05000US51550,51,550,D,Owner,Yes,>140% AMI
"Chesapeake city, Virginia",39525.0,1183.0,17.0,05000US51550,51,550,S,Owner,No,All
"Chesapeake city, Virginia",80.0,105.0,18.0,05000US51550,51,550,D,Owner,No,<=20% AMI
"Chesapeake city, Virginia",200.0,145.0,19.0,05000US51550,51,550,D,Owner,No,20.1-30% AMI
"Chesapeake city, Virginia",470.0,172.0,20.0,05000US51550,51,550,D,Owner,No,30.1-40% AMI
"Chesapeake city, Virginia",685.0,250.0,21.0,05000US51550,51,550,D,Owner,No,40.1-50% AMI
