name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Manassas city, Virginia",0.0,161.0,43.0,05000US51683,51,683,D,Owner,N/A,120.1-140% AMI
"Manassas city, Virginia",0.0,161.0,44.0,05000US51683,51,683,D,Owner,N/A,>140% AMI
"Manassas city, Virginia",3540.0,487.0,45.0,05000US51683,51,683,S,Renter,All,All
"Manassas city, Virginia",1995.0,392.0,46.0,05000US51683,51,683,S,Renter,Yes,All
"Manassas city, Virginia",540.0,239.0,47.0,05000US51683,51,683,D,Renter,Yes,<=20% AMI
"Manassas city, Virginia",230.0,146.0,48.0,05000US51683,51,683,D,Renter,Yes,20.1-30% AMI
"Manassas city, Virginia",310.0,197.0,49.0,05000US51683,51,683,D,Renter,Yes,30.1-40% AMI
"Manassas city, Virginia",395.0,206.0,50.0,05000US51683,51,683,D,Renter,Yes,40.1-50% AMI
"Manassas city, Virginia",290.0,160.0,51.0,05000US51683,51,683,D,Renter,Yes,50.1-60% AMI
"Manassas city, Virginia",95.0,93.0,52.0,05000US51683,51,683,D,Renter,Yes,60.1-65% AMI
"Manassas city, Virginia",65.0,97.0,53.0,05000US51683,51,683,D,Renter,Yes,65.1-80% AMI
"Manassas city, Virginia",60.0,86.0,54.0,05000US51683,51,683,D,Renter,Yes,80.1-95% AMI
"Manassas city, Virginia",15.0,24.0,55.0,05000US51683,51,683,D,Renter,Yes,95.1-100% AMI
"Manassas city, Virginia",0.0,161.0,56.0,05000US51683,51,683,D,Renter,Yes,100.1-115% AMI
"Manassas city, Virginia",0.0,161.0,57.0,05000US51683,51,683,D,Renter,Yes,115.1-120% AMI
"Manassas city, Virginia",0.0,161.0,58.0,05000US51683,51,683,D,Renter,Yes,120.1-140% AMI
"Manassas city, Virginia",0.0,161.0,59.0,05000US51683,51,683,D,Renter,Yes,>140% AMI
"Manassas city, Virginia",1480.0,327.0,60.0,05000US51683,51,683,S,Renter,No,All
"Manassas city, Virginia",15.0,28.0,61.0,05000US51683,51,683,D,Renter,No,<=20% AMI
"Manassas city, Virginia",85.0,94.0,62.0,05000US51683,51,683,D,Renter,No,20.1-30% AMI
"Manassas city, Virginia",95.0,137.0,63.0,05000US51683,51,683,D,Renter,No,30.1-40% AMI
"Manassas city, Virginia",165.0,165.0,64.0,05000US51683,51,683,D,Renter,No,40.1-50% AMI
"Manassas city, Virginia",30.0,39.0,65.0,05000US51683,51,683,D,Renter,No,50.1-60% AMI
"Manassas city, Virginia",170.0,125.0,66.0,05000US51683,51,683,D,Renter,No,60.1-65% AMI
"Manassas city, Virginia",280.0,180.0,67.0,05000US51683,51,683,D,Renter,No,65.1-80% AMI
"Manassas city, Virginia",140.0,94.0,68.0,05000US51683,51,683,D,Renter,No,80.1-95% AMI
"Manassas city, Virginia",0.0,161.0,69.0,05000US51683,51,683,D,Renter,No,95.1-100% AMI
"Manassas city, Virginia",125.0,111.0,70.0,05000US51683,51,683,D,Renter,No,100.1-115% AMI
"Manassas city, Virginia",40.0,66.0,71.0,05000US51683,51,683,D,Renter,No,115.1-120% AMI
"Manassas city, Virginia",100.0,96.0,72.0,05000US51683,51,683,D,Renter,No,120.1-140% AMI
"Manassas city, Virginia",235.0,135.0,73.0,05000US51683,51,683,D,Renter,No,>140% AMI
"Manassas city, Virginia",65.0,64.0,74.0,05000US51683,51,683,S,Renter,N/A,All
"Manassas city, Virginia",20.0,33.0,75.0,05000US51683,51,683,D,Renter,N/A,<=20% AMI
"Manassas city, Virginia",0.0,161.0,76.0,05000US51683,51,683,D,Renter,N/A,20.1-30% AMI
"Manassas city, Virginia",0.0,161.0,77.0,05000US51683,51,683,D,Renter,N/A,30.1-40% AMI
"Manassas city, Virginia",0.0,161.0,78.0,05000US51683,51,683,D,Renter,N/A,40.1-50% AMI
"Manassas city, Virginia",30.0,46.0,79.0,05000US51683,51,683,D,Renter,N/A,50.1-60% AMI
"Manassas city, Virginia",0.0,161.0,80.0,05000US51683,51,683,D,Renter,N/A,60.1-65% AMI
"Manassas city, Virginia",0.0,161.0,81.0,05000US51683,51,683,D,Renter,N/A,65.1-80% AMI
"Manassas city, Virginia",0.0,161.0,82.0,05000US51683,51,683,D,Renter,N/A,80.1-95% AMI
"Manassas city, Virginia",0.0,161.0,83.0,05000US51683,51,683,D,Renter,N/A,95.1-100% AMI
"Manassas city, Virginia",0.0,161.0,84.0,05000US51683,51,683,D,Renter,N/A,100.1-115% AMI
"Manassas city, Virginia",0.0,161.0,85.0,05000US51683,51,683,D,Renter,N/A,115.1-120% AMI
"Manassas city, Virginia",0.0,161.0,86.0,05000US51683,51,683,D,Renter,N/A,120.1-140% AMI
"Manassas city, Virginia",20.0,32.0,87.0,05000US51683,51,683,D,Renter,N/A,>140% AMI
