name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Salem city, Virginia",9680.0,383.0,1.0,05000US51775,51,775,T,All,All,All
"Salem city, Virginia",6740.0,358.0,2.0,05000US51775,51,775,S,Owner,All,All
"Salem city, Virginia",1295.0,248.0,3.0,05000US51775,51,775,S,Owner,Yes,All
"Salem city, Virginia",125.0,87.0,4.0,05000US51775,51,775,D,Owner,Yes,<=20% AMI
"Salem city, Virginia",210.0,138.0,5.0,05000US51775,51,775,D,Owner,Yes,20.1-30% AMI
"Salem city, Virginia",50.0,49.0,6.0,05000US51775,51,775,D,Owner,Yes,30.1-40% AMI
"Salem city, Virginia",55.0,55.0,7.0,05000US51775,51,775,D,Owner,Yes,40.1-50% AMI
"Salem city, Virginia",210.0,118.0,8.0,05000US51775,51,775,D,Owner,Yes,50.1-60% AMI
"Salem city, Virginia",130.0,96.0,9.0,05000US51775,51,775,D,Owner,Yes,60.1-65% AMI
"Salem city, Virginia",165.0,113.0,10.0,05000US51775,51,775,D,Owner,Yes,65.1-80% AMI
"Salem city, Virginia",135.0,146.0,11.0,05000US51775,51,775,D,Owner,Yes,80.1-95% AMI
"Salem city, Virginia",0.0,161.0,12.0,05000US51775,51,775,D,Owner,Yes,95.1-100% AMI
"Salem city, Virginia",90.0,82.0,13.0,05000US51775,51,775,D,Owner,Yes,100.1-115% AMI
"Salem city, Virginia",0.0,161.0,14.0,05000US51775,51,775,D,Owner,Yes,115.1-120% AMI
"Salem city, Virginia",40.0,46.0,15.0,05000US51775,51,775,D,Owner,Yes,120.1-140% AMI
"Salem city, Virginia",90.0,68.0,16.0,05000US51775,51,775,D,Owner,Yes,>140% AMI
"Salem city, Virginia",5380.0,401.0,17.0,05000US51775,51,775,S,Owner,No,All
"Salem city, Virginia",0.0,161.0,18.0,05000US51775,51,775,D,Owner,No,<=20% AMI
"Salem city, Virginia",80.0,73.0,19.0,05000US51775,51,775,D,Owner,No,20.1-30% AMI
"Salem city, Virginia",15.0,31.0,20.0,05000US51775,51,775,D,Owner,No,30.1-40% AMI
"Salem city, Virginia",120.0,93.0,21.0,05000US51775,51,775,D,Owner,No,40.1-50% AMI
"Salem city, Virginia",95.0,84.0,22.0,05000US51775,51,775,D,Owner,No,50.1-60% AMI
"Salem city, Virginia",55.0,64.0,23.0,05000US51775,51,775,D,Owner,No,60.1-65% AMI
"Salem city, Virginia",290.0,152.0,24.0,05000US51775,51,775,D,Owner,No,65.1-80% AMI
"Salem city, Virginia",425.0,194.0,25.0,05000US51775,51,775,D,Owner,No,80.1-95% AMI
"Salem city, Virginia",210.0,158.0,26.0,05000US51775,51,775,D,Owner,No,95.1-100% AMI
"Salem city, Virginia",530.0,199.0,27.0,05000US51775,51,775,D,Owner,No,100.1-115% AMI
"Salem city, Virginia",85.0,77.0,28.0,05000US51775,51,775,D,Owner,No,115.1-120% AMI
"Salem city, Virginia",635.0,190.0,29.0,05000US51775,51,775,D,Owner,No,120.1-140% AMI
"Salem city, Virginia",2845.0,322.0,30.0,05000US51775,51,775,D,Owner,No,>140% AMI
"Salem city, Virginia",65.0,101.0,31.0,05000US51775,51,775,S,Owner,N/A,All
"Salem city, Virginia",65.0,101.0,32.0,05000US51775,51,775,D,Owner,N/A,<=20% AMI
"Salem city, Virginia",0.0,161.0,33.0,05000US51775,51,775,D,Owner,N/A,20.1-30% AMI
"Salem city, Virginia",0.0,161.0,34.0,05000US51775,51,775,D,Owner,N/A,30.1-40% AMI
"Salem city, Virginia",0.0,161.0,35.0,05000US51775,51,775,D,Owner,N/A,40.1-50% AMI
"Salem city, Virginia",0.0,161.0,36.0,05000US51775,51,775,D,Owner,N/A,50.1-60% AMI
"Salem city, Virginia",0.0,161.0,37.0,05000US51775,51,775,D,Owner,N/A,60.1-65% AMI
"Salem city, Virginia",0.0,161.0,38.0,05000US51775,51,775,D,Owner,N/A,65.1-80% AMI
"Salem city, Virginia",0.0,161.0,39.0,05000US51775,51,775,D,Owner,N/A,80.1-95% AMI
"Salem city, Virginia",0.0,161.0,40.0,05000US51775,51,775,D,Owner,N/A,95.1-100% AMI
"Salem city, Virginia",0.0,161.0,41.0,05000US51775,51,775,D,Owner,N/A,100.1-115% AMI
"Salem city, Virginia",0.0,161.0,42.0,05000US51775,51,775,D,Owner,N/A,115.1-120% AMI
"Salem city, Virginia",0.0,161.0,43.0,05000US51775,51,775,D,Owner,N/A,120.1-140% AMI
"Salem city, Virginia",0.0,161.0,44.0,05000US51775,51,775,D,Owner,N/A,>140% AMI
"Salem city, Virginia",2940.0,389.0,45.0,05000US51775,51,775,S,Renter,All,All
"Salem city, Virginia",1150.0,285.0,46.0,05000US51775,51,775,S,Renter,Yes,All
"Salem city, Virginia",205.0,130.0,47.0,05000US51775,51,775,D,Renter,Yes,<=20% AMI
"Salem city, Virginia",160.0,132.0,48.0,05000US51775,51,775,D,Renter,Yes,20.1-30% AMI
"Salem city, Virginia",115.0,90.0,49.0,05000US51775,51,775,D,Renter,Yes,30.1-40% AMI
"Salem city, Virginia",265.0,176.0,50.0,05000US51775,51,775,D,Renter,Yes,40.1-50% AMI
"Salem city, Virginia",215.0,144.0,51.0,05000US51775,51,775,D,Renter,Yes,50.1-60% AMI
"Salem city, Virginia",190.0,152.0,52.0,05000US51775,51,775,D,Renter,Yes,60.1-65% AMI
"Salem city, Virginia",0.0,161.0,53.0,05000US51775,51,775,D,Renter,Yes,65.1-80% AMI
"Salem city, Virginia",0.0,161.0,54.0,05000US51775,51,775,D,Renter,Yes,80.1-95% AMI
"Salem city, Virginia",0.0,161.0,55.0,05000US51775,51,775,D,Renter,Yes,95.1-100% AMI
"Salem city, Virginia",0.0,161.0,56.0,05000US51775,51,775,D,Renter,Yes,100.1-115% AMI
"Salem city, Virginia",0.0,161.0,57.0,05000US51775,51,775,D,Renter,Yes,115.1-120% AMI
"Salem city, Virginia",0.0,161.0,58.0,05000US51775,51,775,D,Renter,Yes,120.1-140% AMI
"Salem city, Virginia",0.0,161.0,59.0,05000US51775,51,775,D,Renter,Yes,>140% AMI
"Salem city, Virginia",1575.0,301.0,60.0,05000US51775,51,775,S,Renter,No,All
"Salem city, Virginia",0.0,161.0,61.0,05000US51775,51,775,D,Renter,No,<=20% AMI
"Salem city, Virginia",0.0,161.0,62.0,05000US51775,51,775,D,Renter,No,20.1-30% AMI
"Salem city, Virginia",0.0,161.0,63.0,05000US51775,51,775,D,Renter,No,30.1-40% AMI
"Salem city, Virginia",200.0,174.0,64.0,05000US51775,51,775,D,Renter,No,40.1-50% AMI
"Salem city, Virginia",110.0,81.0,65.0,05000US51775,51,775,D,Renter,No,50.1-60% AMI
"Salem city, Virginia",125.0,95.0,66.0,05000US51775,51,775,D,Renter,No,60.1-65% AMI
"Salem city, Virginia",280.0,132.0,67.0,05000US51775,51,775,D,Renter,No,65.1-80% AMI
"Salem city, Virginia",195.0,121.0,68.0,05000US51775,51,775,D,Renter,No,80.1-95% AMI
"Salem city, Virginia",130.0,145.0,69.0,05000US51775,51,775,D,Renter,No,95.1-100% AMI
"Salem city, Virginia",235.0,141.0,70.0,05000US51775,51,775,D,Renter,No,100.1-115% AMI
"Salem city, Virginia",15.0,25.0,71.0,05000US51775,51,775,D,Renter,No,115.1-120% AMI
"Salem city, Virginia",150.0,109.0,72.0,05000US51775,51,775,D,Renter,No,120.1-140% AMI
"Salem city, Virginia",140.0,136.0,73.0,05000US51775,51,775,D,Renter,No,>140% AMI
"Salem city, Virginia",215.0,151.0,74.0,05000US51775,51,775,S,Renter,N/A,All
"Salem city, Virginia",75.0,113.0,75.0,05000US51775,51,775,D,Renter,N/A,<=20% AMI
"Salem city, Virginia",20.0,38.0,76.0,05000US51775,51,775,D,Renter,N/A,20.1-30% AMI
"Salem city, Virginia",25.0,41.0,77.0,05000US51775,51,775,D,Renter,N/A,30.1-40% AMI
"Salem city, Virginia",30.0,48.0,78.0,05000US51775,51,775,D,Renter,N/A,40.1-50% AMI
"Salem city, Virginia",0.0,161.0,79.0,05000US51775,51,775,D,Renter,N/A,50.1-60% AMI
"Salem city, Virginia",0.0,161.0,80.0,05000US51775,51,775,D,Renter,N/A,60.1-65% AMI
"Salem city, Virginia",0.0,161.0,81.0,05000US51775,51,775,D,Renter,N/A,65.1-80% AMI
"Salem city, Virginia",45.0,51.0,82.0,05000US51775,51,775,D,Renter,N/A,80.1-95% AMI
"Salem city, Virginia",0.0,161.0,83.0,05000US51775,51,775,D,Renter,N/A,95.1-100% AMI
"Salem city, Virginia",0.0,161.0,84.0,05000US51775,51,775,D,Renter,N/A,100.1-115% AMI
"Salem city, Virginia",0.0,161.0,85.0,05000US51775,51,775,D,Renter,N/A,115.1-120% AMI
"Salem city, Virginia",20.0,37.0,86.0,05000US51775,51,775,D,Renter,N/A,120.1-140% AMI
"Salem city, Virginia",0.0,161.0,87.0,05000US51775,51,775,D,Renter,N/A,>140% AMI
