name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Portsmouth city, Virginia",38850.0,754.0,1.0,05000US51740,51,740,T,All,All,All
"Portsmouth city, Virginia",24145.0,837.0,2.0,05000US51740,51,740,S,Owner,All,All
"Portsmouth city, Virginia",9305.0,703.0,3.0,05000US51740,51,740,S,Owner,Yes,All
"Portsmouth city, Virginia",865.0,297.0,4.0,05000US51740,51,740,D,Owner,Yes,<=20% AMI
"Portsmouth city, Virginia",805.0,210.0,5.0,05000US51740,51,740,D,Owner,Yes,20.1-30% AMI
"Portsmouth city, Virginia",1070.0,298.0,6.0,05000US51740,51,740,D,Owner,Yes,30.1-40% AMI
"Portsmouth city, Virginia",925.0,298.0,7.0,05000US51740,51,740,D,Owner,Yes,40.1-50% AMI
"Portsmouth city, Virginia",960.0,229.0,8.0,05000US51740,51,740,D,Owner,Yes,50.1-60% AMI
"Portsmouth city, Virginia",565.0,321.0,9.0,05000US51740,51,740,D,Owner,Yes,60.1-65% AMI
"Portsmouth city, Virginia",1060.0,261.0,10.0,05000US51740,51,740,D,Owner,Yes,65.1-80% AMI
"Portsmouth city, Virginia",1160.0,331.0,11.0,05000US51740,51,740,D,Owner,Yes,80.1-95% AMI
"Portsmouth city, Virginia",440.0,206.0,12.0,05000US51740,51,740,D,Owner,Yes,95.1-100% AMI
"Portsmouth city, Virginia",405.0,140.0,13.0,05000US51740,51,740,D,Owner,Yes,100.1-115% AMI
"Portsmouth city, Virginia",90.0,85.0,14.0,05000US51740,51,740,D,Owner,Yes,115.1-120% AMI
"Portsmouth city, Virginia",345.0,159.0,15.0,05000US51740,51,740,D,Owner,Yes,120.1-140% AMI
"Portsmouth city, Virginia",615.0,228.0,16.0,05000US51740,51,740,D,Owner,Yes,>140% AMI
"Portsmouth city, Virginia",14810.0,708.0,17.0,05000US51740,51,740,S,Owner,No,All
"Portsmouth city, Virginia",0.0,161.0,18.0,05000US51740,51,740,D,Owner,No,<=20% AMI
"Portsmouth city, Virginia",175.0,104.0,19.0,05000US51740,51,740,D,Owner,No,20.1-30% AMI
"Portsmouth city, Virginia",285.0,141.0,20.0,05000US51740,51,740,D,Owner,No,30.1-40% AMI
"Portsmouth city, Virginia",265.0,119.0,21.0,05000US51740,51,740,D,Owner,No,40.1-50% AMI
"Portsmouth city, Virginia",555.0,205.0,22.0,05000US51740,51,740,D,Owner,No,50.1-60% AMI
"Portsmouth city, Virginia",295.0,127.0,23.0,05000US51740,51,740,D,Owner,No,60.1-65% AMI
"Portsmouth city, Virginia",1230.0,328.0,24.0,05000US51740,51,740,D,Owner,No,65.1-80% AMI
"Portsmouth city, Virginia",1420.0,282.0,25.0,05000US51740,51,740,D,Owner,No,80.1-95% AMI
"Portsmouth city, Virginia",470.0,206.0,26.0,05000US51740,51,740,D,Owner,No,95.1-100% AMI
"Portsmouth city, Virginia",1245.0,264.0,27.0,05000US51740,51,740,D,Owner,No,100.1-115% AMI
"Portsmouth city, Virginia",605.0,185.0,28.0,05000US51740,51,740,D,Owner,No,115.1-120% AMI
"Portsmouth city, Virginia",1980.0,382.0,29.0,05000US51740,51,740,D,Owner,No,120.1-140% AMI
"Portsmouth city, Virginia",6290.0,546.0,30.0,05000US51740,51,740,D,Owner,No,>140% AMI
"Portsmouth city, Virginia",30.0,41.0,31.0,05000US51740,51,740,S,Owner,N/A,All
"Portsmouth city, Virginia",30.0,41.0,32.0,05000US51740,51,740,D,Owner,N/A,<=20% AMI
"Portsmouth city, Virginia",0.0,161.0,33.0,05000US51740,51,740,D,Owner,N/A,20.1-30% AMI
"Portsmouth city, Virginia",0.0,161.0,34.0,05000US51740,51,740,D,Owner,N/A,30.1-40% AMI
"Portsmouth city, Virginia",0.0,161.0,35.0,05000US51740,51,740,D,Owner,N/A,40.1-50% AMI
"Portsmouth city, Virginia",0.0,161.0,36.0,05000US51740,51,740,D,Owner,N/A,50.1-60% AMI
"Portsmouth city, Virginia",0.0,161.0,37.0,05000US51740,51,740,D,Owner,N/A,60.1-65% AMI
"Portsmouth city, Virginia",0.0,161.0,38.0,05000US51740,51,740,D,Owner,N/A,65.1-80% AMI
"Portsmouth city, Virginia",0.0,161.0,39.0,05000US51740,51,740,D,Owner,N/A,80.1-95% AMI
