name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Virginia Beach city, Virginia",415.0,205.0,58.0,05000US51810,51,810,D,Renter,Yes,120.1-140% AMI
"Virginia Beach city, Virginia",550.0,228.0,59.0,05000US51810,51,810,D,Renter,Yes,>140% AMI
"Virginia Beach city, Virginia",25370.0,1475.0,60.0,05000US51810,51,810,S,Renter,No,All
"Virginia Beach city, Virginia",245.0,237.0,61.0,05000US51810,51,810,D,Renter,No,<=20% AMI
"Virginia Beach city, Virginia",340.0,160.0,62.0,05000US51810,51,810,D,Renter,No,20.1-30% AMI
"Virginia Beach city, Virginia",350.0,183.0,63.0,05000US51810,51,810,D,Renter,No,30.1-40% AMI
"Virginia Beach city, Virginia",315.0,186.0,64.0,05000US51810,51,810,D,Renter,No,40.1-50% AMI
"Virginia Beach city, Virginia",260.0,124.0,65.0,05000US51810,51,810,D,Renter,No,50.1-60% AMI
"Virginia Beach city, Virginia",295.0,159.0,66.0,05000US51810,51,810,D,Renter,No,60.1-65% AMI
"Virginia Beach city, Virginia",2195.0,463.0,67.0,05000US51810,51,810,D,Renter,No,65.1-80% AMI
"Virginia Beach city, Virginia",3720.0,629.0,68.0,05000US51810,51,810,D,Renter,No,80.1-95% AMI
"Virginia Beach city, Virginia",1215.0,308.0,69.0,05000US51810,51,810,D,Renter,No,95.1-100% AMI
"Virginia Beach city, Virginia",3490.0,582.0,70.0,05000US51810,51,810,D,Renter,No,100.1-115% AMI
"Virginia Beach city, Virginia",1495.0,517.0,71.0,05000US51810,51,810,D,Renter,No,115.1-120% AMI
"Virginia Beach city, Virginia",4140.0,609.0,72.0,05000US51810,51,810,D,Renter,No,120.1-140% AMI
"Virginia Beach city, Virginia",7320.0,867.0,73.0,05000US51810,51,810,D,Renter,No,>140% AMI
"Virginia Beach city, Virginia",1910.0,387.0,74.0,05000US51810,51,810,S,Renter,N/A,All
"Virginia Beach city, Virginia",630.0,249.0,75.0,05000US51810,51,810,D,Renter,N/A,<=20% AMI
"Virginia Beach city, Virginia",70.0,60.0,76.0,05000US51810,51,810,D,Renter,N/A,20.1-30% AMI
"Virginia Beach city, Virginia",55.0,53.0,77.0,05000US51810,51,810,D,Renter,N/A,30.1-40% AMI
"Virginia Beach city, Virginia",105.0,69.0,78.0,05000US51810,51,810,D,Renter,N/A,40.1-50% AMI
"Virginia Beach city, Virginia",175.0,132.0,79.0,05000US51810,51,810,D,Renter,N/A,50.1-60% AMI
"Virginia Beach city, Virginia",135.0,123.0,80.0,05000US51810,51,810,D,Renter,N/A,60.1-65% AMI
"Virginia Beach city, Virginia",115.0,97.0,81.0,05000US51810,51,810,D,Renter,N/A,65.1-80% AMI
"Virginia Beach city, Virginia",195.0,120.0,82.0,05000US51810,51,810,D,Renter,N/A,80.1-95% AMI
"Virginia Beach city, Virginia",45.0,43.0,83.0,05000US51810,51,810,D,Renter,N/A,95.1-100% AMI
"Virginia Beach city, Virginia",50.0,59.0,84.0,05000US51810,51,810,D,Renter,N/A,100.1-115% AMI
"Virginia Beach city, Virginia",0.0,161.0,85.0,05000US51810,51,810,D,Renter,N/A,115.1-120% AMI
"Virginia Beach city, Virginia",55.0,60.0,86.0,05000US51810,51,810,D,Renter,N/A,120.1-140% AMI
"Virginia Beach city, Virginia",280.0,156.0,87.0,05000US51810,51,810,D,Renter,N/A,>140% AMI
