name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Harrisonburg city, Virginia",0.0,161.0,40.0,05000US51660,51,660,D,Owner,N/A,95.1-100% AMI
"Harrisonburg city, Virginia",0.0,161.0,41.0,05000US51660,51,660,D,Owner,N/A,100.1-115% AMI
"Harrisonburg city, Virginia",0.0,161.0,42.0,05000US51660,51,660,D,Owner,N/A,115.1-120% AMI
"Harrisonburg city, Virginia",0.0,161.0,43.0,05000US51660,51,660,D,Owner,N/A,120.1-140% AMI
"Harrisonburg city, Virginia",0.0,161.0,44.0,05000US51660,51,660,D,Owner,N/A,>140% AMI
"Harrisonburg city, Virginia",8460.0,630.0,45.0,05000US51660,51,660,S,Renter,All,All
"Harrisonburg city, Virginia",4270.0,590.0,46.0,05000US51660,51,660,S,Renter,Yes,All
"Harrisonburg city, Virginia",1215.0,293.0,47.0,05000US51660,51,660,D,Renter,Yes,<=20% AMI
"Harrisonburg city, Virginia",905.0,326.0,48.0,05000US51660,51,660,D,Renter,Yes,20.1-30% AMI
"Harrisonburg city, Virginia",770.0,273.0,49.0,05000US51660,51,660,D,Renter,Yes,30.1-40% AMI
"Harrisonburg city, Virginia",485.0,235.0,50.0,05000US51660,51,660,D,Renter,Yes,40.1-50% AMI
"Harrisonburg city, Virginia",355.0,192.0,51.0,05000US51660,51,660,D,Renter,Yes,50.1-60% AMI
"Harrisonburg city, Virginia",75.0,79.0,52.0,05000US51660,51,660,D,Renter,Yes,60.1-65% AMI
"Harrisonburg city, Virginia",290.0,215.0,53.0,05000US51660,51,660,D,Renter,Yes,65.1-80% AMI
"Harrisonburg city, Virginia",20.0,35.0,54.0,05000US51660,51,660,D,Renter,Yes,80.1-95% AMI
"Harrisonburg city, Virginia",0.0,161.0,55.0,05000US51660,51,660,D,Renter,Yes,95.1-100% AMI
"Harrisonburg city, Virginia",15.0,34.0,56.0,05000US51660,51,660,D,Renter,Yes,100.1-115% AMI
"Harrisonburg city, Virginia",0.0,161.0,57.0,05000US51660,51,660,D,Renter,Yes,115.1-120% AMI
"Harrisonburg city, Virginia",125.0,165.0,58.0,05000US51660,51,660,D,Renter,Yes,120.1-140% AMI
"Harrisonburg city, Virginia",10.0,19.0,59.0,05000US51660,51,660,D,Renter,Yes,>140% AMI
"Harrisonburg city, Virginia",3965.0,560.0,60.0,05000US51660,51,660,S,Renter,No,All
"Harrisonburg city, Virginia",30.0,54.0,61.0,05000US51660,51,660,D,Renter,No,<=20% AMI
"Harrisonburg city, Virginia",215.0,153.0,62.0,05000US51660,51,660,D,Renter,No,20.1-30% AMI
"Harrisonburg city, Virginia",75.0,80.0,63.0,05000US51660,51,660,D,Renter,No,30.1-40% AMI
"Harrisonburg city, Virginia",350.0,220.0,64.0,05000US51660,51,660,D,Renter,No,40.1-50% AMI
"Harrisonburg city, Virginia",180.0,139.0,65.0,05000US51660,51,660,D,Renter,No,50.1-60% AMI
"Harrisonburg city, Virginia",220.0,141.0,66.0,05000US51660,51,660,D,Renter,No,60.1-65% AMI
"Harrisonburg city, Virginia",560.0,279.0,67.0,05000US51660,51,660,D,Renter,No,65.1-80% AMI
"Harrisonburg city, Virginia",470.0,229.0,68.0,05000US51660,51,660,D,Renter,No,80.1-95% AMI
"Harrisonburg city, Virginia",200.0,194.0,69.0,05000US51660,51,660,D,Renter,No,95.1-100% AMI
"Harrisonburg city, Virginia",445.0,233.0,70.0,05000US51660,51,660,D,Renter,No,100.1-115% AMI
"Harrisonburg city, Virginia",55.0,72.0,71.0,05000US51660,51,660,D,Renter,No,115.1-120% AMI
"Harrisonburg city, Virginia",245.0,139.0,72.0,05000US51660,51,660,D,Renter,No,120.1-140% AMI
"Harrisonburg city, Virginia",915.0,291.0,73.0,05000US51660,51,660,D,Renter,No,>140% AMI
"Harrisonburg city, Virginia",220.0,133.0,74.0,05000US51660,51,660,S,Renter,N/A,All
"Harrisonburg city, Virginia",65.0,67.0,75.0,05000US51660,51,660,D,Renter,N/A,<=20% AMI
"Harrisonburg city, Virginia",45.0,75.0,76.0,05000US51660,51,660,D,Renter,N/A,20.1-30% AMI
"Harrisonburg city, Virginia",35.0,56.0,77.0,05000US51660,51,660,D,Renter,N/A,30.1-40% AMI
"Harrisonburg city, Virginia",0.0,161.0,78.0,05000US51660,51,660,D,Renter,N/A,40.1-50% AMI
"Harrisonburg city, Virginia",0.0,161.0,79.0,05000US51660,51,660,D,Renter,N/A,50.1-60% AMI
"Harrisonburg city, Virginia",30.0,47.0,80.0,05000US51660,51,660,D,Renter,N/A,60.1-65% AMI
"Harrisonburg city, Virginia",0.0,161.0,81.0,05000US51660,51,660,D,Renter,N/A,65.1-80% AMI
"Harrisonburg city, Virginia",0.0,161.0,82.0,05000US51660,51,660,D,Renter,N/A,80.1-95% AMI
"Harrisonburg city, Virginia",0.0,161.0,83.0,05000US51660,51,660,D,Renter,N/A,95.1-100% AMI
"Harrisonburg city, Virginia",0.0,161.0,84.0,05000US51660,51,660,D,Renter,N/A,100.1-115% AMI
"Harrisonburg city, Virginia",0.0,161.0,85.0,05000US51660,51,660,D,Renter,N/A,115.1-120% AMI
"Harrisonburg city, Virginia",0.0,161.0,86.0,05000US51660,51,660,D,Renter,N/A,120.1-140% AMI
"Harrisonburg city, Virginia",50.0,49.0,87.0,05000US51660,51,660,D,Renter,N/A,>140% AMI
