name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Washington County, Virginia",130.0,132.0,65.0,05000US51191,51,191,D,Renter,No,50.1-60% AMI
"Washington County, Virginia",90.0,65.0,66.0,05000US51191,51,191,D,Renter,No,60.1-65% AMI
"Washington County, Virginia",345.0,192.0,67.0,05000US51191,51,191,D,Renter,No,65.1-80% AMI
"Washington County, Virginia",435.0,256.0,68.0,05000US51191,51,191,D,Renter,No,80.1-95% AMI
"Washington County, Virginia",130.0,110.0,69.0,05000US51191,51,191,D,Renter,No,95.1-100% AMI
"Washington County, Virginia",180.0,117.0,70.0,05000US51191,51,191,D,Renter,No,100.1-115% AMI
"Washington County, Virginia",15.0,29.0,71.0,05000US51191,51,191,D,Renter,No,115.1-120% AMI
"Washington County, Virginia",300.0,190.0,72.0,05000US51191,51,191,D,Renter,No,120.1-140% AMI
"Washington County, Virginia",320.0,177.0,73.0,05000US51191,51,191,D,Renter,No,>140% AMI
"Washington County, Virginia",740.0,268.0,74.0,05000US51191,51,191,S,Renter,N/A,All
"Washington County, Virginia",90.0,86.0,75.0,05000US51191,51,191,D,Renter,N/A,<=20% AMI
"Washington County, Virginia",65.0,50.0,76.0,05000US51191,51,191,D,Renter,N/A,20.1-30% AMI
"Washington County, Virginia",80.0,67.0,77.0,05000US51191,51,191,D,Renter,N/A,30.1-40% AMI
"Washington County, Virginia",50.0,51.0,78.0,05000US51191,51,191,D,Renter,N/A,40.1-50% AMI
"Washington County, Virginia",100.0,145.0,79.0,05000US51191,51,191,D,Renter,N/A,50.1-60% AMI
"Washington County, Virginia",0.0,161.0,80.0,05000US51191,51,191,D,Renter,N/A,60.1-65% AMI
"Washington County, Virginia",45.0,55.0,81.0,05000US51191,51,191,D,Renter,N/A,65.1-80% AMI
"Washington County, Virginia",120.0,132.0,82.0,05000US51191,51,191,D,Renter,N/A,80.1-95% AMI
"Washington County, Virginia",10.0,13.0,83.0,05000US51191,51,191,D,Renter,N/A,95.1-100% AMI
"Washington County, Virginia",20.0,36.0,84.0,05000US51191,51,191,D,Renter,N/A,100.1-115% AMI
"Washington County, Virginia",10.0,19.0,85.0,05000US51191,51,191,D,Renter,N/A,115.1-120% AMI
"Washington County, Virginia",65.0,66.0,86.0,05000US51191,51,191,D,Renter,N/A,120.1-140% AMI
"Washington County, Virginia",85.0,70.0,87.0,05000US51191,51,191,D,Renter,N/A,>140% AMI
