name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Rockbridge County, Virginia",140.0,125.0,1.0,05000US51163,51,163,T,All,All,All
"Rockbridge County, Virginia",35.0,64.0,2.0,05000US51163,51,163,S,Substandard,All,All
"Rockbridge County, Virginia",100.0,108.0,3.0,05000US51163,51,163,S,Standard,All,All
"Rockbridge County, Virginia",0.0,161.0,4.0,05000US51163,51,163,S,Standard,VHUD50,All
"Rockbridge County, Virginia",0.0,161.0,5.0,05000US51163,51,163,D,Standard,VHUD50,0 or 1
"Rockbridge County, Virginia",0.0,161.0,6.0,05000US51163,51,163,D,Standard,VHUD50,2
"Rockbridge County, Virginia",0.0,161.0,7.0,05000US51163,51,163,D,Standard,VHUD50,3 or more
"Rockbridge County, Virginia",50.0,65.0,8.0,05000US51163,51,163,S,Standard,VHUD80,All
"Rockbridge County, Virginia",0.0,161.0,9.0,05000US51163,51,163,D,Standard,VHUD80,0 or 1
"Rockbridge County, Virginia",35.0,64.0,10.0,05000US51163,51,163,D,Standard,VHUD80,2
"Rockbridge County, Virginia",10.0,19.0,11.0,05000US51163,51,163,D,Standard,VHUD80,3 or more
"Rockbridge County, Virginia",0.0,161.0,12.0,05000US51163,51,163,S,Standard,VHUD100,All
"Rockbridge County, Virginia",0.0,161.0,13.0,05000US51163,51,163,D,Standard,VHUD100,0 or 1
"Rockbridge County, Virginia",0.0,161.0,14.0,05000US51163,51,163,D,Standard,VHUD100,2
"Rockbridge County, Virginia",0.0,161.0,15.0,05000US51163,51,163,D,Standard,VHUD100,3 or more
"Rockbridge County, Virginia",55.0,89.0,16.0,05000US51163,51,163,S,Standard,Greater than VHUD100,All
"Rockbridge County, Virginia",0.0,161.0,17.0,05000US51163,51,163,D,Standard,Greater than VHUD100,0 or 1
"Rockbridge County, Virginia",0.0,161.0,18.0,05000US51163,51,163,D,Standard,Greater than VHUD100,2
"Rockbridge County, Virginia",55.0,89.0,19.0,05000US51163,51,163,D,Standard,Greater than VHUD100,3 or more
