name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Roanoke city, Virginia",690.0,335.0,1.0,05000US51770,51,770,T,All,All,All
"Roanoke city, Virginia",135.0,140.0,2.0,05000US51770,51,770,S,Substandard,All,All
"Roanoke city, Virginia",555.0,306.0,3.0,05000US51770,51,770,S,Standard,All,All
"Roanoke city, Virginia",245.0,194.0,4.0,05000US51770,51,770,S,Standard,VHUD50,All
"Roanoke city, Virginia",0.0,161.0,5.0,05000US51770,51,770,D,Standard,VHUD50,0 or 1
"Roanoke city, Virginia",55.0,89.0,6.0,05000US51770,51,770,D,Standard,VHUD50,2
"Roanoke city, Virginia",195.0,174.0,7.0,05000US51770,51,770,D,Standard,VHUD50,3 or more
"Roanoke city, Virginia",175.0,166.0,8.0,05000US51770,51,770,S,Standard,VHUD80,All
"Roanoke city, Virginia",0.0,161.0,9.0,05000US51770,51,770,D,Standard,VHUD80,0 or 1
"Roanoke city, Virginia",0.0,161.0,10.0,05000US51770,51,770,D,Standard,VHUD80,2
"Roanoke city, Virginia",175.0,166.0,11.0,05000US51770,51,770,D,Standard,VHUD80,3 or more
"Roanoke city, Virginia",25.0,43.0,12.0,05000US51770,51,770,S,Standard,VHUD100,All
"Roanoke city, Virginia",25.0,43.0,13.0,05000US51770,51,770,D,Standard,VHUD100,0 or 1
"Roanoke city, Virginia",0.0,161.0,14.0,05000US51770,51,770,D,Standard,VHUD100,2
"Roanoke city, Virginia",0.0,161.0,15.0,05000US51770,51,770,D,Standard,VHUD100,3 or more
"Roanoke city, Virginia",110.0,124.0,16.0,05000US51770,51,770,S,Standard,Greater than VHUD100,All
"Roanoke city, Virginia",0.0,161.0,17.0,05000US51770,51,770,D,Standard,Greater than VHUD100,0 or 1
"Roanoke city, Virginia",0.0,161.0,18.0,05000US51770,51,770,D,Standard,Greater than VHUD100,2
"Roanoke city, Virginia",110.0,124.0,19.0,05000US51770,51,770,D,Standard,Greater than VHUD100,3 or more
