name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Stafford County, Virginia",1080.0,346.0,1.0,05000US51179,51,179,T,All,All,All
"Stafford County, Virginia",0.0,161.0,2.0,05000US51179,51,179,S,Substandard,All,All
"Stafford County, Virginia",1080.0,346.0,3.0,05000US51179,51,179,S,Standard,All,All
"Stafford County, Virginia",40.0,67.0,4.0,05000US51179,51,179,S,Standard,VHUD50,All
"Stafford County, Virginia",0.0,161.0,5.0,05000US51179,51,179,D,Standard,VHUD50,0 or 1
"Stafford County, Virginia",0.0,161.0,6.0,05000US51179,51,179,D,Standard,VHUD50,2
"Stafford County, Virginia",40.0,67.0,7.0,05000US51179,51,179,D,Standard,VHUD50,3 or more
"Stafford County, Virginia",40.0,68.0,8.0,05000US51179,51,179,S,Standard,VHUD80,All
"Stafford County, Virginia",0.0,161.0,9.0,05000US51179,51,179,D,Standard,VHUD80,0 or 1
"Stafford County, Virginia",0.0,161.0,10.0,05000US51179,51,179,D,Standard,VHUD80,2
"Stafford County, Virginia",40.0,68.0,11.0,05000US51179,51,179,D,Standard,VHUD80,3 or more
"Stafford County, Virginia",330.0,201.0,12.0,05000US51179,51,179,S,Standard,VHUD100,All
"Stafford County, Virginia",0.0,161.0,13.0,05000US51179,51,179,D,Standard,VHUD100,0 or 1
"Stafford County, Virginia",0.0,161.0,14.0,05000US51179,51,179,D,Standard,VHUD100,2
"Stafford County, Virginia",330.0,201.0,15.0,05000US51179,51,179,D,Standard,VHUD100,3 or more
"Stafford County, Virginia",670.0,291.0,16.0,05000US51179,51,179,S,Standard,Greater than VHUD100,All
"Stafford County, Virginia",0.0,161.0,17.0,05000US51179,51,179,D,Standard,Greater than VHUD100,0 or 1
"Stafford County, Virginia",0.0,161.0,18.0,05000US51179,51,179,D,Standard,Greater than VHUD100,2
"Stafford County, Virginia",670.0,291.0,19.0,05000US51179,51,179,D,Standard,Greater than VHUD100,3 or more
