name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Botetourt County, Virginia",185.0,125.0,1.0,05000US51023,51,023,T,All,All,All
"Botetourt County, Virginia",0.0,161.0,2.0,05000US51023,51,023,S,Substandard,All,All
"Botetourt County, Virginia",185.0,125.0,3.0,05000US51023,51,023,S,Standard,All,All
"Botetourt County, Virginia",45.0,69.0,4.0,05000US51023,51,023,S,Standard,VHUD50,All
"Botetourt County, Virginia",0.0,161.0,5.0,05000US51023,51,023,D,Standard,VHUD50,0 or 1
"Botetourt County, Virginia",0.0,161.0,6.0,05000US51023,51,023,D,Standard,VHUD50,2
"Botetourt County, Virginia",45.0,69.0,7.0,05000US51023,51,023,D,Standard,VHUD50,3 or more
"Botetourt County, Virginia",85.0,81.0,8.0,05000US51023,51,023,S,Standard,VHUD80,All
"Botetourt County, Virginia",0.0,161.0,9.0,05000US51023,51,023,D,Standard,VHUD80,0 or 1
"Botetourt County, Virginia",10.0,20.0,10.0,05000US51023,51,023,D,Standard,VHUD80,2
"Botetourt County, Virginia",75.0,79.0,11.0,05000US51023,51,023,D,Standard,VHUD80,3 or more
"Botetourt County, Virginia",0.0,161.0,12.0,05000US51023,51,023,S,Standard,VHUD100,All
"Botetourt County, Virginia",0.0,161.0,13.0,05000US51023,51,023,D,Standard,VHUD100,0 or 1
"Botetourt County, Virginia",0.0,161.0,14.0,05000US51023,51,023,D,Standard,VHUD100,2
"Botetourt County, Virginia",0.0,161.0,15.0,05000US51023,51,023,D,Standard,VHUD100,3 or more
"Botetourt County, Virginia",55.0,67.0,16.0,05000US51023,51,023,S,Standard,Greater than VHUD100,All
"Botetourt County, Virginia",0.0,161.0,17.0,05000US51023,51,023,D,Standard,Greater than VHUD100,0 or 1
"Botetourt County, Virginia",0.0,161.0,18.0,05000US51023,51,023,D,Standard,Greater than VHUD100,2
"Botetourt County, Virginia",55.0,67.0,19.0,05000US51023,51,023,D,Standard,Greater than VHUD100,3 or more
