name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Arlington County, Virginia",1015.0,398.0,1.0,05000US51013,51,013,T,All,All,All
"Arlington County, Virginia",55.0,86.0,2.0,05000US51013,51,013,S,Substandard,All,All
"Arlington County, Virginia",960.0,391.0,3.0,05000US51013,51,013,S,Standard,All,All
"Arlington County, Virginia",0.0,161.0,4.0,05000US51013,51,013,S,Standard,VHUD50,All
"Arlington County, Virginia",0.0,161.0,5.0,05000US51013,51,013,D,Standard,VHUD50,0 or 1
"Arlington County, Virginia",0.0,161.0,6.0,05000US51013,51,013,D,Standard,VHUD50,2
"Arlington County, Virginia",0.0,161.0,7.0,05000US51013,51,013,D,Standard,VHUD50,3 or more
"Arlington County, Virginia",70.0,114.0,8.0,05000US51013,51,013,S,Standard,VHUD80,All
"Arlington County, Virginia",70.0,114.0,9.0,05000US51013,51,013,D,Standard,VHUD80,0 or 1
"Arlington County, Virginia",0.0,161.0,10.0,05000US51013,51,013,D,Standard,VHUD80,2
"Arlington County, Virginia",0.0,161.0,11.0,05000US51013,51,013,D,Standard,VHUD80,3 or more
"Arlington County, Virginia",60.0,98.0,12.0,05000US51013,51,013,S,Standard,VHUD100,All
"Arlington County, Virginia",60.0,98.0,13.0,05000US51013,51,013,D,Standard,VHUD100,0 or 1
"Arlington County, Virginia",0.0,161.0,14.0,05000US51013,51,013,D,Standard,VHUD100,2
"Arlington County, Virginia",0.0,161.0,15.0,05000US51013,51,013,D,Standard,VHUD100,3 or more
"Arlington County, Virginia",830.0,375.0,16.0,05000US51013,51,013,S,Standard,Greater than VHUD100,All
"Arlington County, Virginia",275.0,161.0,17.0,05000US51013,51,013,D,Standard,Greater than VHUD100,0 or 1
"Arlington County, Virginia",280.0,210.0,18.0,05000US51013,51,013,D,Standard,Greater than VHUD100,2
"Arlington County, Virginia",275.0,212.0,19.0,05000US51013,51,013,D,Standard,Greater than VHUD100,3 or more
