name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Hampton city, Virginia",330.0,258.0,1.0,05000US51650,51,650,T,All,All,All
"Hampton city, Virginia",100.0,122.0,2.0,05000US51650,51,650,S,Substandard,All,All
"Hampton city, Virginia",230.0,227.0,3.0,05000US51650,51,650,S,Standard,All,All
"Hampton city, Virginia",0.0,161.0,4.0,05000US51650,51,650,S,Standard,VHUD50,All
"Hampton city, Virginia",0.0,161.0,5.0,05000US51650,51,650,D,Standard,VHUD50,0 or 1
"Hampton city, Virginia",0.0,161.0,6.0,05000US51650,51,650,D,Standard,VHUD50,2
"Hampton city, Virginia",0.0,161.0,7.0,05000US51650,51,650,D,Standard,VHUD50,3 or more
"Hampton city, Virginia",0.0,161.0,8.0,05000US51650,51,650,S,Standard,VHUD80,All
"Hampton city, Virginia",0.0,161.0,9.0,05000US51650,51,650,D,Standard,VHUD80,0 or 1
"Hampton city, Virginia",0.0,161.0,10.0,05000US51650,51,650,D,Standard,VHUD80,2
"Hampton city, Virginia",0.0,161.0,11.0,05000US51650,51,650,D,Standard,VHUD80,3 or more
"Hampton city, Virginia",165.0,211.0,12.0,05000US51650,51,650,S,Standard,VHUD100,All
"Hampton city, Virginia",0.0,161.0,13.0,05000US51650,51,650,D,Standard,VHUD100,0 or 1
"Hampton city, Virginia",75.0,120.0,14.0,05000US51650,51,650,D,Standard,VHUD100,2
"Hampton city, Virginia",90.0,125.0,15.0,05000US51650,51,650,D,Standard,VHUD100,3 or more
"Hampton city, Virginia",70.0,86.0,16.0,05000US51650,51,650,S,Standard,Greater than VHUD100,All
"Hampton city, Virginia",0.0,161.0,17.0,05000US51650,51,650,D,Standard,Greater than VHUD100,0 or 1
"Hampton city, Virginia",0.0,161.0,18.0,05000US51650,51,650,D,Standard,Greater than VHUD100,2
"Hampton city, Virginia",70.0,86.0,19.0,05000US51650,51,650,D,Standard,Greater than VHUD100,3 or more
