name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Prince George County, Virginia",0.0,161.0,1.0,05000US51149,51,149,T,All,All,All
"Prince George County, Virginia",0.0,161.0,2.0,05000US51149,51,149,S,Substandard,All,All
"Prince George County, Virginia",0.0,161.0,3.0,05000US51149,51,149,S,Standard,All,All
"Prince George County, Virginia",0.0,161.0,4.0,05000US51149,51,149,S,Standard,VHUD50,All
"Prince George County, Virginia",0.0,161.0,5.0,05000US51149,51,149,D,Standard,VHUD50,0 or 1
"Prince George County, Virginia",0.0,161.0,6.0,05000US51149,51,149,D,Standard,VHUD50,2
"Prince George County, Virginia",0.0,161.0,7.0,05000US51149,51,149,D,Standard,VHUD50,3 or more
"Prince George County, Virginia",0.0,161.0,8.0,05000US51149,51,149,S,Standard,VHUD80,All
"Prince George County, Virginia",0.0,161.0,9.0,05000US51149,51,149,D,Standard,VHUD80,0 or 1
"Prince George County, Virginia",0.0,161.0,10.0,05000US51149,51,149,D,Standard,VHUD80,2
"Prince George County, Virginia",0.0,161.0,11.0,05000US51149,51,149,D,Standard,VHUD80,3 or more
"Prince George County, Virginia",0.0,161.0,12.0,05000US51149,51,149,S,Standard,VHUD100,All
"Prince George County, Virginia",0.0,161.0,13.0,05000US51149,51,149,D,Standard,VHUD100,0 or 1
"Prince George County, Virginia",0.0,161.0,14.0,05000US51149,51,149,D,Standard,VHUD100,2
"Prince George County, Virginia",0.0,161.0,15.0,05000US51149,51,149,D,Standard,VHUD100,3 or more
"Prince George County, Virginia",0.0,161.0,16.0,05000US51149,51,149,S,Standard,Greater than VHUD100,All
"Prince George County, Virginia",0.0,161.0,17.0,05000US51149,51,149,D,Standard,Greater than VHUD100,0 or 1
"Prince George County, Virginia",0.0,161.0,18.0,05000US51149,51,149,D,Standard,Greater than VHUD100,2
"Prince George County, Virginia",0.0,161.0,19.0,05000US51149,51,149,D,Standard,Greater than VHUD100,3 or more
