name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Culpeper County, Virginia",260.0,166.0,1.0,05000US51047,51,047,T,All,All,All
"Culpeper County, Virginia",0.0,161.0,2.0,05000US51047,51,047,S,Substandard,All,All
"Culpeper County, Virginia",260.0,166.0,3.0,05000US51047,51,047,S,Standard,All,All
"Culpeper County, Virginia",0.0,161.0,4.0,05000US51047,51,047,S,Standard,VHUD50,All
"Culpeper County, Virginia",0.0,161.0,5.0,05000US51047,51,047,D,Standard,VHUD50,0 or 1
"Culpeper County, Virginia",0.0,161.0,6.0,05000US51047,51,047,D,Standard,VHUD50,2
"Culpeper County, Virginia",0.0,161.0,7.0,05000US51047,51,047,D,Standard,VHUD50,3 or more
"Culpeper County, Virginia",0.0,161.0,8.0,05000US51047,51,047,S,Standard,VHUD80,All
"Culpeper County, Virginia",0.0,161.0,9.0,05000US51047,51,047,D,Standard,VHUD80,0 or 1
"Culpeper County, Virginia",0.0,161.0,10.0,05000US51047,51,047,D,Standard,VHUD80,2
"Culpeper County, Virginia",0.0,161.0,11.0,05000US51047,51,047,D,Standard,VHUD80,3 or more
"Culpeper County, Virginia",0.0,161.0,12.0,05000US51047,51,047,S,Standard,VHUD100,All
"Culpeper County, Virginia",0.0,161.0,13.0,05000US51047,51,047,D,Standard,VHUD100,0 or 1
"Culpeper County, Virginia",0.0,161.0,14.0,05000US51047,51,047,D,Standard,VHUD100,2
"Culpeper County, Virginia",0.0,161.0,15.0,05000US51047,51,047,D,Standard,VHUD100,3 or more
"Culpeper County, Virginia",260.0,166.0,16.0,05000US51047,51,047,S,Standard,Greater than VHUD100,All
"Culpeper County, Virginia",0.0,161.0,17.0,05000US51047,51,047,D,Standard,Greater than VHUD100,0 or 1
"Culpeper County, Virginia",55.0,80.0,18.0,05000US51047,51,047,D,Standard,Greater than VHUD100,2
"Culpeper County, Virginia",205.0,156.0,19.0,05000US51047,51,047,D,Standard,Greater than VHUD100,3 or more
