name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Warren County, Virginia",155.0,145.0,1.0,05000US51187,51,187,T,All,All,All
"Warren County, Virginia",0.0,161.0,2.0,05000US51187,51,187,S,Substandard,All,All
"Warren County, Virginia",155.0,145.0,3.0,05000US51187,51,187,S,Standard,All,All
"Warren County, Virginia",0.0,161.0,4.0,05000US51187,51,187,S,Standard,VHUD50,All
"Warren County, Virginia",0.0,161.0,5.0,05000US51187,51,187,D,Standard,VHUD50,0 or 1
"Warren County, Virginia",0.0,161.0,6.0,05000US51187,51,187,D,Standard,VHUD50,2
"Warren County, Virginia",0.0,161.0,7.0,05000US51187,51,187,D,Standard,VHUD50,3 or more
"Warren County, Virginia",135.0,149.0,8.0,05000US51187,51,187,S,Standard,VHUD80,All
"Warren County, Virginia",0.0,161.0,9.0,05000US51187,51,187,D,Standard,VHUD80,0 or 1
"Warren County, Virginia",80.0,124.0,10.0,05000US51187,51,187,D,Standard,VHUD80,2
"Warren County, Virginia",55.0,87.0,11.0,05000US51187,51,187,D,Standard,VHUD80,3 or more
"Warren County, Virginia",20.0,38.0,12.0,05000US51187,51,187,S,Standard,VHUD100,All
"Warren County, Virginia",0.0,161.0,13.0,05000US51187,51,187,D,Standard,VHUD100,0 or 1
"Warren County, Virginia",20.0,38.0,14.0,05000US51187,51,187,D,Standard,VHUD100,2
"Warren County, Virginia",0.0,161.0,15.0,05000US51187,51,187,D,Standard,VHUD100,3 or more
"Warren County, Virginia",0.0,161.0,16.0,05000US51187,51,187,S,Standard,Greater than VHUD100,All
"Warren County, Virginia",0.0,161.0,17.0,05000US51187,51,187,D,Standard,Greater than VHUD100,0 or 1
"Warren County, Virginia",0.0,161.0,18.0,05000US51187,51,187,D,Standard,Greater than VHUD100,2
"Warren County, Virginia",0.0,161.0,19.0,05000US51187,51,187,D,Standard,Greater than VHUD100,3 or more
