name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Henrico County, Virginia",555.0,281.0,1.0,05000US51087,51,087,T,All,All,All
"Henrico County, Virginia",0.0,161.0,2.0,05000US51087,51,087,S,Substandard,All,All
"Henrico County, Virginia",555.0,281.0,3.0,05000US51087,51,087,S,Standard,All,All
"Henrico County, Virginia",15.0,31.0,4.0,05000US51087,51,087,S,Standard,VHUD50,All
"Henrico County, Virginia",0.0,161.0,5.0,05000US51087,51,087,D,Standard,VHUD50,0 or 1
"Henrico County, Virginia",15.0,31.0,6.0,05000US51087,51,087,D,Standard,VHUD50,2
"Henrico County, Virginia",0.0,161.0,7.0,05000US51087,51,087,D,Standard,VHUD50,3 or more
"Henrico County, Virginia",70.0,86.0,8.0,05000US51087,51,087,S,Standard,VHUD80,All
"Henrico County, Virginia",0.0,161.0,9.0,05000US51087,51,087,D,Standard,VHUD80,0 or 1
"Henrico County, Virginia",45.0,77.0,10.0,05000US51087,51,087,D,Standard,VHUD80,2
"Henrico County, Virginia",20.0,39.0,11.0,05000US51087,51,087,D,Standard,VHUD80,3 or more
"Henrico County, Virginia",155.0,154.0,12.0,05000US51087,51,087,S,Standard,VHUD100,All
"Henrico County, Virginia",0.0,161.0,13.0,05000US51087,51,087,D,Standard,VHUD100,0 or 1
"Henrico County, Virginia",65.0,105.0,14.0,05000US51087,51,087,D,Standard,VHUD100,2
"Henrico County, Virginia",90.0,114.0,15.0,05000US51087,51,087,D,Standard,VHUD100,3 or more
"Henrico County, Virginia",315.0,213.0,16.0,05000US51087,51,087,S,Standard,Greater than VHUD100,All
"Henrico County, Virginia",0.0,161.0,17.0,05000US51087,51,087,D,Standard,Greater than VHUD100,0 or 1
"Henrico County, Virginia",65.0,86.0,18.0,05000US51087,51,087,D,Standard,Greater than VHUD100,2
"Henrico County, Virginia",250.0,199.0,19.0,05000US51087,51,087,D,Standard,Greater than VHUD100,3 or more
