name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Norfolk city, Virginia",840.0,290.0,1.0,05000US51710,51,710,T,All,All,All
"Norfolk city, Virginia",125.0,120.0,2.0,05000US51710,51,710,S,Substandard,All,All
"Norfolk city, Virginia",715.0,281.0,3.0,05000US51710,51,710,S,Standard,All,All
"Norfolk city, Virginia",70.0,89.0,4.0,05000US51710,51,710,S,Standard,VHUD50,All
"Norfolk city, Virginia",0.0,161.0,5.0,05000US51710,51,710,D,Standard,VHUD50,0 or 1
"Norfolk city, Virginia",20.0,32.0,6.0,05000US51710,51,710,D,Standard,VHUD50,2
"Norfolk city, Virginia",50.0,87.0,7.0,05000US51710,51,710,D,Standard,VHUD50,3 or more
"Norfolk city, Virginia",195.0,147.0,8.0,05000US51710,51,710,S,Standard,VHUD80,All
"Norfolk city, Virginia",0.0,161.0,9.0,05000US51710,51,710,D,Standard,VHUD80,0 or 1
"Norfolk city, Virginia",40.0,65.0,10.0,05000US51710,51,710,D,Standard,VHUD80,2
"Norfolk city, Virginia",160.0,134.0,11.0,05000US51710,51,710,D,Standard,VHUD80,3 or more
"Norfolk city, Virginia",0.0,161.0,12.0,05000US51710,51,710,S,Standard,VHUD100,All
"Norfolk city, Virginia",0.0,161.0,13.0,05000US51710,51,710,D,Standard,VHUD100,0 or 1
"Norfolk city, Virginia",0.0,161.0,14.0,05000US51710,51,710,D,Standard,VHUD100,2
"Norfolk city, Virginia",0.0,161.0,15.0,05000US51710,51,710,D,Standard,VHUD100,3 or more
"Norfolk city, Virginia",450.0,256.0,16.0,05000US51710,51,710,S,Standard,Greater than VHUD100,All
"Norfolk city, Virginia",0.0,161.0,17.0,05000US51710,51,710,D,Standard,Greater than VHUD100,0 or 1
"Norfolk city, Virginia",105.0,89.0,18.0,05000US51710,51,710,D,Standard,Greater than VHUD100,2
"Norfolk city, Virginia",345.0,228.0,19.0,05000US51710,51,710,D,Standard,Greater than VHUD100,3 or more
