name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Richmond city, Virginia",990.0,296.0,1.0,05000US51760,51,760,T,All,All,All
"Richmond city, Virginia",70.0,81.0,2.0,05000US51760,51,760,S,Substandard,All,All
"Richmond city, Virginia",920.0,279.0,3.0,05000US51760,51,760,S,Standard,All,All
"Richmond city, Virginia",355.0,200.0,4.0,05000US51760,51,760,S,Standard,VHUD50,All
"Richmond city, Virginia",45.0,70.0,5.0,05000US51760,51,760,D,Standard,VHUD50,0 or 1
"Richmond city, Virginia",105.0,111.0,6.0,05000US51760,51,760,D,Standard,VHUD50,2
"Richmond city, Virginia",205.0,150.0,7.0,05000US51760,51,760,D,Standard,VHUD50,3 or more
"Richmond city, Virginia",165.0,114.0,8.0,05000US51760,51,760,S,Standard,VHUD80,All
"Richmond city, Virginia",0.0,161.0,9.0,05000US51760,51,760,D,Standard,VHUD80,0 or 1
"Richmond city, Virginia",35.0,57.0,10.0,05000US51760,51,760,D,Standard,VHUD80,2
"Richmond city, Virginia",130.0,100.0,11.0,05000US51760,51,760,D,Standard,VHUD80,3 or more
"Richmond city, Virginia",0.0,161.0,12.0,05000US51760,51,760,S,Standard,VHUD100,All
"Richmond city, Virginia",0.0,161.0,13.0,05000US51760,51,760,D,Standard,VHUD100,0 or 1
"Richmond city, Virginia",0.0,161.0,14.0,05000US51760,51,760,D,Standard,VHUD100,2
"Richmond city, Virginia",0.0,161.0,15.0,05000US51760,51,760,D,Standard,VHUD100,3 or more
"Richmond city, Virginia",400.0,211.0,16.0,05000US51760,51,760,S,Standard,Greater than VHUD100,All
"Richmond city, Virginia",50.0,79.0,17.0,05000US51760,51,760,D,Standard,Greater than VHUD100,0 or 1
"Richmond city, Virginia",175.0,164.0,18.0,05000US51760,51,760,D,Standard,Greater than VHUD100,2
"Richmond city, Virginia",180.0,149.0,19.0,05000US51760,51,760,D,Standard,Greater than VHUD100,3 or more
