name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"James City County, Virginia",365.0,216.0,1.0,05000US51095,51,095,T,All,All,All
"James City County, Virginia",0.0,161.0,2.0,05000US51095,51,095,S,Substandard,All,All
"James City County, Virginia",365.0,216.0,3.0,05000US51095,51,095,S,Standard,All,All
"James City County, Virginia",175.0,116.0,4.0,05000US51095,51,095,S,Standard,VHUD50,All
"James City County, Virginia",0.0,161.0,5.0,05000US51095,51,095,D,Standard,VHUD50,0 or 1
"James City County, Virginia",40.0,68.0,6.0,05000US51095,51,095,D,Standard,VHUD50,2
"James City County, Virginia",135.0,110.0,7.0,05000US51095,51,095,D,Standard,VHUD50,3 or more
"James City County, Virginia",0.0,161.0,8.0,05000US51095,51,095,S,Standard,VHUD80,All
"James City County, Virginia",0.0,161.0,9.0,05000US51095,51,095,D,Standard,VHUD80,0 or 1
"James City County, Virginia",0.0,161.0,10.0,05000US51095,51,095,D,Standard,VHUD80,2
"James City County, Virginia",0.0,161.0,11.0,05000US51095,51,095,D,Standard,VHUD80,3 or more
"James City County, Virginia",0.0,161.0,12.0,05000US51095,51,095,S,Standard,VHUD100,All
"James City County, Virginia",0.0,161.0,13.0,05000US51095,51,095,D,Standard,VHUD100,0 or 1
"James City County, Virginia",0.0,161.0,14.0,05000US51095,51,095,D,Standard,VHUD100,2
"James City County, Virginia",0.0,161.0,15.0,05000US51095,51,095,D,Standard,VHUD100,3 or more
"James City County, Virginia",190.0,168.0,16.0,05000US51095,51,095,S,Standard,Greater than VHUD100,All
"James City County, Virginia",0.0,161.0,17.0,05000US51095,51,095,D,Standard,Greater than VHUD100,0 or 1
"James City County, Virginia",60.0,98.0,18.0,05000US51095,51,095,D,Standard,Greater than VHUD100,2
"James City County, Virginia",130.0,137.0,19.0,05000US51095,51,095,D,Standard,Greater than VHUD100,3 or more
