name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Chesterfield County, Virginia",640.0,272.0,1.0,05000US51041,51,041,T,All,All,All
"Chesterfield County, Virginia",85.0,98.0,2.0,05000US51041,51,041,S,Substandard,All,All
"Chesterfield County, Virginia",555.0,256.0,3.0,05000US51041,51,041,S,Standard,All,All
"Chesterfield County, Virginia",75.0,101.0,4.0,05000US51041,51,041,S,Standard,VHUD50,All
"Chesterfield County, Virginia",0.0,161.0,5.0,05000US51041,51,041,D,Standard,VHUD50,0 or 1
"Chesterfield County, Virginia",15.0,26.0,6.0,05000US51041,51,041,D,Standard,VHUD50,2
"Chesterfield County, Virginia",60.0,99.0,7.0,05000US51041,51,041,D,Standard,VHUD50,3 or more
"Chesterfield County, Virginia",155.0,126.0,8.0,05000US51041,51,041,S,Standard,VHUD80,All
"Chesterfield County, Virginia",0.0,161.0,9.0,05000US51041,51,041,D,Standard,VHUD80,0 or 1
"Chesterfield County, Virginia",0.0,161.0,10.0,05000US51041,51,041,D,Standard,VHUD80,2
"Chesterfield County, Virginia",155.0,126.0,11.0,05000US51041,51,041,D,Standard,VHUD80,3 or more
"Chesterfield County, Virginia",65.0,82.0,12.0,05000US51041,51,041,S,Standard,VHUD100,All
"Chesterfield County, Virginia",0.0,161.0,13.0,05000US51041,51,041,D,Standard,VHUD100,0 or 1
"Chesterfield County, Virginia",0.0,161.0,14.0,05000US51041,51,041,D,Standard,VHUD100,2
"Chesterfield County, Virginia",65.0,82.0,15.0,05000US51041,51,041,D,Standard,VHUD100,3 or more
"Chesterfield County, Virginia",260.0,187.0,16.0,05000US51041,51,041,S,Standard,Greater than VHUD100,All
"Chesterfield County, Virginia",0.0,161.0,17.0,05000US51041,51,041,D,Standard,Greater than VHUD100,0 or 1
"Chesterfield County, Virginia",0.0,161.0,18.0,05000US51041,51,041,D,Standard,Greater than VHUD100,2
"Chesterfield County, Virginia",260.0,187.0,19.0,05000US51041,51,041,D,Standard,Greater than VHUD100,3 or more
