name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Wise County, Virginia",260.0,180.0,1.0,05000US51195,51,195,T,All,All,All
"Wise County, Virginia",95.0,118.0,2.0,05000US51195,51,195,S,Substandard,All,All
"Wise County, Virginia",165.0,134.0,3.0,05000US51195,51,195,S,Standard,All,All
"Wise County, Virginia",150.0,132.0,4.0,05000US51195,51,195,S,Standard,VHUD50,All
"Wise County, Virginia",0.0,161.0,5.0,05000US51195,51,195,D,Standard,VHUD50,0 or 1
"Wise County, Virginia",60.0,81.0,6.0,05000US51195,51,195,D,Standard,VHUD50,2
"Wise County, Virginia",90.0,106.0,7.0,05000US51195,51,195,D,Standard,VHUD50,3 or more
"Wise County, Virginia",0.0,161.0,8.0,05000US51195,51,195,S,Standard,VHUD80,All
"Wise County, Virginia",0.0,161.0,9.0,05000US51195,51,195,D,Standard,VHUD80,0 or 1
"Wise County, Virginia",0.0,161.0,10.0,05000US51195,51,195,D,Standard,VHUD80,2
"Wise County, Virginia",0.0,161.0,11.0,05000US51195,51,195,D,Standard,VHUD80,3 or more
"Wise County, Virginia",0.0,161.0,12.0,05000US51195,51,195,S,Standard,VHUD100,All
"Wise County, Virginia",0.0,161.0,13.0,05000US51195,51,195,D,Standard,VHUD100,0 or 1
"Wise County, Virginia",0.0,161.0,14.0,05000US51195,51,195,D,Standard,VHUD100,2
"Wise County, Virginia",0.0,161.0,15.0,05000US51195,51,195,D,Standard,VHUD100,3 or more
"Wise County, Virginia",15.0,25.0,16.0,05000US51195,51,195,S,Standard,Greater than VHUD100,All
"Wise County, Virginia",0.0,161.0,17.0,05000US51195,51,195,D,Standard,Greater than VHUD100,0 or 1
"Wise County, Virginia",0.0,161.0,18.0,05000US51195,51,195,D,Standard,Greater than VHUD100,2
"Wise County, Virginia",15.0,25.0,19.0,05000US51195,51,195,D,Standard,Greater than VHUD100,3 or more
