name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Danville city, Virginia",655.0,266.0,1.0,05000US51590,51,590,T,All,All,All
"Danville city, Virginia",255.0,167.0,2.0,05000US51590,51,590,S,Substandard,All,All
"Danville city, Virginia",400.0,214.0,3.0,05000US51590,51,590,S,Standard,All,All
"Danville city, Virginia",350.0,205.0,4.0,05000US51590,51,590,S,Standard,VHUD50,All
"Danville city, Virginia",0.0,161.0,5.0,05000US51590,51,590,D,Standard,VHUD50,0 or 1
"Danville city, Virginia",170.0,158.0,6.0,05000US51590,51,590,D,Standard,VHUD50,2
"Danville city, Virginia",180.0,147.0,7.0,05000US51590,51,590,D,Standard,VHUD50,3 or more
"Danville city, Virginia",50.0,79.0,8.0,05000US51590,51,590,S,Standard,VHUD80,All
"Danville city, Virginia",0.0,161.0,9.0,05000US51590,51,590,D,Standard,VHUD80,0 or 1
"Danville city, Virginia",0.0,161.0,10.0,05000US51590,51,590,D,Standard,VHUD80,2
"Danville city, Virginia",50.0,79.0,11.0,05000US51590,51,590,D,Standard,VHUD80,3 or more
"Danville city, Virginia",0.0,161.0,12.0,05000US51590,51,590,S,Standard,VHUD100,All
"Danville city, Virginia",0.0,161.0,13.0,05000US51590,51,590,D,Standard,VHUD100,0 or 1
"Danville city, Virginia",0.0,161.0,14.0,05000US51590,51,590,D,Standard,VHUD100,2
"Danville city, Virginia",0.0,161.0,15.0,05000US51590,51,590,D,Standard,VHUD100,3 or more
"Danville city, Virginia",0.0,161.0,16.0,05000US51590,51,590,S,Standard,Greater than VHUD100,All
"Danville city, Virginia",0.0,161.0,17.0,05000US51590,51,590,D,Standard,Greater than VHUD100,0 or 1
"Danville city, Virginia",0.0,161.0,18.0,05000US51590,51,590,D,Standard,Greater than VHUD100,2
"Danville city, Virginia",0.0,161.0,19.0,05000US51590,51,590,D,Standard,Greater than VHUD100,3 or more
