name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Charlottesville city, Virginia",180.0,131.0,1.0,05000US51540,51,540,T,All,All,All
"Charlottesville city, Virginia",0.0,161.0,2.0,05000US51540,51,540,S,Substandard,All,All
"Charlottesville city, Virginia",180.0,131.0,3.0,05000US51540,51,540,S,Standard,All,All
"Charlottesville city, Virginia",40.0,66.0,4.0,05000US51540,51,540,S,Standard,VHUD50,All
"Charlottesville city, Virginia",0.0,161.0,5.0,05000US51540,51,540,D,Standard,VHUD50,0 or 1
"Charlottesville city, Virginia",0.0,161.0,6.0,05000US51540,51,540,D,Standard,VHUD50,2
"Charlottesville city, Virginia",40.0,66.0,7.0,05000US51540,51,540,D,Standard,VHUD50,3 or more
"Charlottesville city, Virginia",0.0,161.0,8.0,05000US51540,51,540,S,Standard,VHUD80,All
"Charlottesville city, Virginia",0.0,161.0,9.0,05000US51540,51,540,D,Standard,VHUD80,0 or 1
"Charlottesville city, Virginia",0.0,161.0,10.0,05000US51540,51,540,D,Standard,VHUD80,2
"Charlottesville city, Virginia",0.0,161.0,11.0,05000US51540,51,540,D,Standard,VHUD80,3 or more
"Charlottesville city, Virginia",35.0,53.0,12.0,05000US51540,51,540,S,Standard,VHUD100,All
"Charlottesville city, Virginia",0.0,161.0,13.0,05000US51540,51,540,D,Standard,VHUD100,0 or 1
"Charlottesville city, Virginia",35.0,53.0,14.0,05000US51540,51,540,D,Standard,VHUD100,2
"Charlottesville city, Virginia",0.0,161.0,15.0,05000US51540,51,540,D,Standard,VHUD100,3 or more
"Charlottesville city, Virginia",105.0,107.0,16.0,05000US51540,51,540,S,Standard,Greater than VHUD100,All
"Charlottesville city, Virginia",40.0,69.0,17.0,05000US51540,51,540,D,Standard,Greater than VHUD100,0 or 1
"Charlottesville city, Virginia",0.0,161.0,18.0,05000US51540,51,540,D,Standard,Greater than VHUD100,2
"Charlottesville city, Virginia",65.0,83.0,19.0,05000US51540,51,540,D,Standard,Greater than VHUD100,3 or more
