name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Portsmouth city, Virginia",235.0,175.0,1.0,05000US51740,51,740,T,All,All,All
"Portsmouth city, Virginia",40.0,66.0,2.0,05000US51740,51,740,S,Substandard,All,All
"Portsmouth city, Virginia",195.0,163.0,3.0,05000US51740,51,740,S,Standard,All,All
"Portsmouth city, Virginia",95.0,112.0,4.0,05000US51740,51,740,S,Standard,VHUD50,All
"Portsmouth city, Virginia",0.0,161.0,5.0,05000US51740,51,740,D,Standard,VHUD50,0 or 1
"Portsmouth city, Virginia",95.0,112.0,6.0,05000US51740,51,740,D,Standard,VHUD50,2
"Portsmouth city, Virginia",0.0,161.0,7.0,05000US51740,51,740,D,Standard,VHUD50,3 or more
"Portsmouth city, Virginia",55.0,86.0,8.0,05000US51740,51,740,S,Standard,VHUD80,All
"Portsmouth city, Virginia",0.0,161.0,9.0,05000US51740,51,740,D,Standard,VHUD80,0 or 1
"Portsmouth city, Virginia",0.0,161.0,10.0,05000US51740,51,740,D,Standard,VHUD80,2
"Portsmouth city, Virginia",55.0,86.0,11.0,05000US51740,51,740,D,Standard,VHUD80,3 or more
"Portsmouth city, Virginia",0.0,161.0,12.0,05000US51740,51,740,S,Standard,VHUD100,All
"Portsmouth city, Virginia",0.0,161.0,13.0,05000US51740,51,740,D,Standard,VHUD100,0 or 1
"Portsmouth city, Virginia",0.0,161.0,14.0,05000US51740,51,740,D,Standard,VHUD100,2
"Portsmouth city, Virginia",0.0,161.0,15.0,05000US51740,51,740,D,Standard,VHUD100,3 or more
"Portsmouth city, Virginia",50.0,78.0,16.0,05000US51740,51,740,S,Standard,Greater than VHUD100,All
"Portsmouth city, Virginia",0.0,161.0,17.0,05000US51740,51,740,D,Standard,Greater than VHUD100,0 or 1
"Portsmouth city, Virginia",0.0,161.0,18.0,05000US51740,51,740,D,Standard,Greater than VHUD100,2
"Portsmouth city, Virginia",50.0,78.0,19.0,05000US51740,51,740,D,Standard,Greater than VHUD100,3 or more
