name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Henry County, Virginia",285.0,205.0,1.0,05000US51089,51,089,T,All,All,All
"Henry County, Virginia",50.0,81.0,2.0,05000US51089,51,089,S,Substandard,All,All
"Henry County, Virginia",235.0,189.0,3.0,05000US51089,51,089,S,Standard,All,All
"Henry County, Virginia",155.0,143.0,4.0,05000US51089,51,089,S,Standard,VHUD50,All
"Henry County, Virginia",0.0,161.0,5.0,05000US51089,51,089,D,Standard,VHUD50,0 or 1
"Henry County, Virginia",0.0,161.0,6.0,05000US51089,51,089,D,Standard,VHUD50,2
"Henry County, Virginia",155.0,143.0,7.0,05000US51089,51,089,D,Standard,VHUD50,3 or more
"Henry County, Virginia",0.0,161.0,8.0,05000US51089,51,089,S,Standard,VHUD80,All
"Henry County, Virginia",0.0,161.0,9.0,05000US51089,51,089,D,Standard,VHUD80,0 or 1
"Henry County, Virginia",0.0,161.0,10.0,05000US51089,51,089,D,Standard,VHUD80,2
"Henry County, Virginia",0.0,161.0,11.0,05000US51089,51,089,D,Standard,VHUD80,3 or more
"Henry County, Virginia",60.0,97.0,12.0,05000US51089,51,089,S,Standard,VHUD100,All
"Henry County, Virginia",0.0,161.0,13.0,05000US51089,51,089,D,Standard,VHUD100,0 or 1
"Henry County, Virginia",60.0,97.0,14.0,05000US51089,51,089,D,Standard,VHUD100,2
"Henry County, Virginia",0.0,161.0,15.0,05000US51089,51,089,D,Standard,VHUD100,3 or more
"Henry County, Virginia",25.0,42.0,16.0,05000US51089,51,089,S,Standard,Greater than VHUD100,All
"Henry County, Virginia",0.0,161.0,17.0,05000US51089,51,089,D,Standard,Greater than VHUD100,0 or 1
"Henry County, Virginia",0.0,161.0,18.0,05000US51089,51,089,D,Standard,Greater than VHUD100,2
"Henry County, Virginia",25.0,42.0,19.0,05000US51089,51,089,D,Standard,Greater than VHUD100,3 or more
