name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Bedford County, Virginia",4800.0,671.0,1.0,05000US51019,51,019,T,All,All,All,All
"Bedford County, Virginia",15.0,28.0,2.0,05000US51019,51,019,S,Substandard,All,All,All
"Bedford County, Virginia",4780.0,666.0,3.0,05000US51019,51,019,S,Standard,All,All,All
"Bedford County, Virginia",1325.0,347.0,4.0,05000US51019,51,019,S,Standard,RHUD30,All,All
"Bedford County, Virginia",510.0,253.0,5.0,05000US51019,51,019,S,Standard,RHUD30,30% AMI or less,All
"Bedford County, Virginia",50.0,59.0,6.0,05000US51019,51,019,D,Standard,RHUD30,30% AMI or less,0 or 1
"Bedford County, Virginia",300.0,219.0,7.0,05000US51019,51,019,D,Standard,RHUD30,30% AMI or less,2
"Bedford County, Virginia",160.0,100.0,8.0,05000US51019,51,019,D,Standard,RHUD30,30% AMI or less,3 or more
"Bedford County, Virginia",185.0,105.0,9.0,05000US51019,51,019,S,Standard,RHUD30,30.1-50% AMI,All
"Bedford County, Virginia",15.0,25.0,10.0,05000US51019,51,019,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Bedford County, Virginia",85.0,72.0,11.0,05000US51019,51,019,D,Standard,RHUD30,30.1-50% AMI,2
"Bedford County, Virginia",85.0,78.0,12.0,05000US51019,51,019,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Bedford County, Virginia",305.0,195.0,13.0,05000US51019,51,019,S,Standard,RHUD30,50.1-80% AMI,All
"Bedford County, Virginia",0.0,161.0,14.0,05000US51019,51,019,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Bedford County, Virginia",215.0,172.0,15.0,05000US51019,51,019,D,Standard,RHUD30,50.1-80% AMI,2
"Bedford County, Virginia",90.0,95.0,16.0,05000US51019,51,019,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Bedford County, Virginia",95.0,124.0,17.0,05000US51019,51,019,S,Standard,RHUD30,80.1-95% AMI,All
"Bedford County, Virginia",0.0,161.0,18.0,05000US51019,51,019,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Bedford County, Virginia",20.0,40.0,19.0,05000US51019,51,019,D,Standard,RHUD30,80.1-95% AMI,2
"Bedford County, Virginia",75.0,117.0,20.0,05000US51019,51,019,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Bedford County, Virginia",230.0,137.0,21.0,05000US51019,51,019,S,Standard,RHUD30,95.1% AMI and above,All
"Bedford County, Virginia",0.0,161.0,22.0,05000US51019,51,019,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Bedford County, Virginia",140.0,104.0,23.0,05000US51019,51,019,D,Standard,RHUD30,95.1% AMI and above,2
"Bedford County, Virginia",90.0,82.0,24.0,05000US51019,51,019,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Bedford County, Virginia",2165.0,500.0,25.0,05000US51019,51,019,S,Standard,RHUD50,All,All
"Bedford County, Virginia",360.0,189.0,26.0,05000US51019,51,019,S,Standard,RHUD50,30% AMI or less,All
"Bedford County, Virginia",70.0,81.0,27.0,05000US51019,51,019,D,Standard,RHUD50,30% AMI or less,0 or 1
"Bedford County, Virginia",105.0,89.0,28.0,05000US51019,51,019,D,Standard,RHUD50,30% AMI or less,2
"Bedford County, Virginia",185.0,127.0,29.0,05000US51019,51,019,D,Standard,RHUD50,30% AMI or less,3 or more
"Bedford County, Virginia",385.0,226.0,30.0,05000US51019,51,019,S,Standard,RHUD50,30.1-50% AMI,All
"Bedford County, Virginia",20.0,35.0,31.0,05000US51019,51,019,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Bedford County, Virginia",260.0,201.0,32.0,05000US51019,51,019,D,Standard,RHUD50,30.1-50% AMI,2
