name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Washington County, Virginia",5420.0,677.0,1.0,05000US51191,51,191,T,All,All,All,All
"Washington County, Virginia",125.0,117.0,2.0,05000US51191,51,191,S,Substandard,All,All,All
"Washington County, Virginia",5295.0,649.0,3.0,05000US51191,51,191,S,Standard,All,All,All
"Washington County, Virginia",1295.0,339.0,4.0,05000US51191,51,191,S,Standard,RHUD30,All,All
"Washington County, Virginia",270.0,136.0,5.0,05000US51191,51,191,S,Standard,RHUD30,30% AMI or less,All
"Washington County, Virginia",65.0,59.0,6.0,05000US51191,51,191,D,Standard,RHUD30,30% AMI or less,0 or 1
"Washington County, Virginia",135.0,111.0,7.0,05000US51191,51,191,D,Standard,RHUD30,30% AMI or less,2
"Washington County, Virginia",75.0,63.0,8.0,05000US51191,51,191,D,Standard,RHUD30,30% AMI or less,3 or more
"Washington County, Virginia",320.0,145.0,9.0,05000US51191,51,191,S,Standard,RHUD30,30.1-50% AMI,All
"Washington County, Virginia",45.0,52.0,10.0,05000US51191,51,191,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Washington County, Virginia",75.0,59.0,11.0,05000US51191,51,191,D,Standard,RHUD30,30.1-50% AMI,2
"Washington County, Virginia",200.0,133.0,12.0,05000US51191,51,191,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Washington County, Virginia",290.0,207.0,13.0,05000US51191,51,191,S,Standard,RHUD30,50.1-80% AMI,All
"Washington County, Virginia",20.0,33.0,14.0,05000US51191,51,191,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Washington County, Virginia",110.0,130.0,15.0,05000US51191,51,191,D,Standard,RHUD30,50.1-80% AMI,2
"Washington County, Virginia",160.0,139.0,16.0,05000US51191,51,191,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Washington County, Virginia",190.0,176.0,17.0,05000US51191,51,191,S,Standard,RHUD30,80.1-95% AMI,All
"Washington County, Virginia",0.0,161.0,18.0,05000US51191,51,191,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Washington County, Virginia",70.0,105.0,19.0,05000US51191,51,191,D,Standard,RHUD30,80.1-95% AMI,2
"Washington County, Virginia",120.0,132.0,20.0,05000US51191,51,191,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Washington County, Virginia",225.0,115.0,21.0,05000US51191,51,191,S,Standard,RHUD30,95.1% AMI and above,All
"Washington County, Virginia",0.0,161.0,22.0,05000US51191,51,191,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Washington County, Virginia",55.0,58.0,23.0,05000US51191,51,191,D,Standard,RHUD30,95.1% AMI and above,2
"Washington County, Virginia",170.0,95.0,24.0,05000US51191,51,191,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Washington County, Virginia",1755.0,449.0,25.0,05000US51191,51,191,S,Standard,RHUD50,All,All
