name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Charlottesville city, Virginia",9010.0,605.0,1.0,05000US51540,51,540,T,All,All,All,All
"Charlottesville city, Virginia",380.0,171.0,2.0,05000US51540,51,540,S,Substandard,All,All,All
"Charlottesville city, Virginia",8630.0,589.0,3.0,05000US51540,51,540,S,Standard,All,All,All
"Charlottesville city, Virginia",1065.0,235.0,4.0,05000US51540,51,540,S,Standard,RHUD30,All,All
"Charlottesville city, Virginia",635.0,207.0,5.0,05000US51540,51,540,S,Standard,RHUD30,30% AMI or less,All
"Charlottesville city, Virginia",275.0,124.0,6.0,05000US51540,51,540,D,Standard,RHUD30,30% AMI or less,0 or 1
"Charlottesville city, Virginia",115.0,83.0,7.0,05000US51540,51,540,D,Standard,RHUD30,30% AMI or less,2
"Charlottesville city, Virginia",240.0,116.0,8.0,05000US51540,51,540,D,Standard,RHUD30,30% AMI or less,3 or more
"Charlottesville city, Virginia",200.0,157.0,9.0,05000US51540,51,540,S,Standard,RHUD30,30.1-50% AMI,All
"Charlottesville city, Virginia",40.0,44.0,10.0,05000US51540,51,540,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Charlottesville city, Virginia",145.0,144.0,11.0,05000US51540,51,540,D,Standard,RHUD30,30.1-50% AMI,2
"Charlottesville city, Virginia",20.0,33.0,12.0,05000US51540,51,540,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Charlottesville city, Virginia",115.0,88.0,13.0,05000US51540,51,540,S,Standard,RHUD30,50.1-80% AMI,All
"Charlottesville city, Virginia",60.0,73.0,14.0,05000US51540,51,540,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Charlottesville city, Virginia",25.0,34.0,15.0,05000US51540,51,540,D,Standard,RHUD30,50.1-80% AMI,2
"Charlottesville city, Virginia",30.0,35.0,16.0,05000US51540,51,540,D,Standard,RHUD30,50.1-80% AMI,3 or more
