name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Hampton city, Virginia",21620.0,1063.0,1.0,05000US51650,51,650,T,All,All,All,All
"Hampton city, Virginia",205.0,146.0,2.0,05000US51650,51,650,S,Substandard,All,All,All
"Hampton city, Virginia",21415.0,1099.0,3.0,05000US51650,51,650,S,Standard,All,All,All
"Hampton city, Virginia",2930.0,578.0,4.0,05000US51650,51,650,S,Standard,RHUD30,All,All
"Hampton city, Virginia",1545.0,368.0,5.0,05000US51650,51,650,S,Standard,RHUD30,30% AMI or less,All
"Hampton city, Virginia",520.0,218.0,6.0,05000US51650,51,650,D,Standard,RHUD30,30% AMI or less,0 or 1
"Hampton city, Virginia",580.0,243.0,7.0,05000US51650,51,650,D,Standard,RHUD30,30% AMI or less,2
"Hampton city, Virginia",445.0,202.0,8.0,05000US51650,51,650,D,Standard,RHUD30,30% AMI or less,3 or more
"Hampton city, Virginia",470.0,219.0,9.0,05000US51650,51,650,S,Standard,RHUD30,30.1-50% AMI,All
"Hampton city, Virginia",80.0,66.0,10.0,05000US51650,51,650,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Hampton city, Virginia",240.0,182.0,11.0,05000US51650,51,650,D,Standard,RHUD30,30.1-50% AMI,2
"Hampton city, Virginia",150.0,100.0,12.0,05000US51650,51,650,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Hampton city, Virginia",320.0,207.0,13.0,05000US51650,51,650,S,Standard,RHUD30,50.1-80% AMI,All
"Hampton city, Virginia",175.0,186.0,14.0,05000US51650,51,650,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Hampton city, Virginia",65.0,60.0,15.0,05000US51650,51,650,D,Standard,RHUD30,50.1-80% AMI,2
"Hampton city, Virginia",80.0,67.0,16.0,05000US51650,51,650,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Hampton city, Virginia",100.0,104.0,17.0,05000US51650,51,650,S,Standard,RHUD30,80.1-95% AMI,All
"Hampton city, Virginia",60.0,93.0,18.0,05000US51650,51,650,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Hampton city, Virginia",0.0,161.0,19.0,05000US51650,51,650,D,Standard,RHUD30,80.1-95% AMI,2
"Hampton city, Virginia",40.0,52.0,20.0,05000US51650,51,650,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Hampton city, Virginia",495.0,220.0,21.0,05000US51650,51,650,S,Standard,RHUD30,95.1% AMI and above,All
"Hampton city, Virginia",0.0,161.0,22.0,05000US51650,51,650,D,Standard,RHUD30,95.1% AMI and above,0 or 1
