name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Page County, Virginia",2695.0,435.0,1.0,05000US51139,51,139,T,All,All,All,All
"Page County, Virginia",0.0,161.0,2.0,05000US51139,51,139,S,Substandard,All,All,All
"Page County, Virginia",2695.0,435.0,3.0,05000US51139,51,139,S,Standard,All,All,All
"Page County, Virginia",735.0,278.0,4.0,05000US51139,51,139,S,Standard,RHUD30,All,All
"Page County, Virginia",50.0,45.0,5.0,05000US51139,51,139,S,Standard,RHUD30,30% AMI or less,All
"Page County, Virginia",25.0,26.0,6.0,05000US51139,51,139,D,Standard,RHUD30,30% AMI or less,0 or 1
"Page County, Virginia",0.0,161.0,7.0,05000US51139,51,139,D,Standard,RHUD30,30% AMI or less,2
"Page County, Virginia",25.0,38.0,8.0,05000US51139,51,139,D,Standard,RHUD30,30% AMI or less,3 or more
"Page County, Virginia",165.0,116.0,9.0,05000US51139,51,139,S,Standard,RHUD30,30.1-50% AMI,All
"Page County, Virginia",65.0,94.0,10.0,05000US51139,51,139,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Page County, Virginia",90.0,72.0,11.0,05000US51139,51,139,D,Standard,RHUD30,30.1-50% AMI,2
"Page County, Virginia",10.0,12.0,12.0,05000US51139,51,139,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Page County, Virginia",165.0,136.0,13.0,05000US51139,51,139,S,Standard,RHUD30,50.1-80% AMI,All
"Page County, Virginia",20.0,36.0,14.0,05000US51139,51,139,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Page County, Virginia",50.0,64.0,15.0,05000US51139,51,139,D,Standard,RHUD30,50.1-80% AMI,2
"Page County, Virginia",95.0,121.0,16.0,05000US51139,51,139,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Page County, Virginia",35.0,45.0,17.0,05000US51139,51,139,S,Standard,RHUD30,80.1-95% AMI,All
"Page County, Virginia",4.0,20.0,18.0,05000US51139,51,139,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Page County, Virginia",10.0,13.0,19.0,05000US51139,51,139,D,Standard,RHUD30,80.1-95% AMI,2
"Page County, Virginia",20.0,41.0,20.0,05000US51139,51,139,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Page County, Virginia",315.0,196.0,21.0,05000US51139,51,139,S,Standard,RHUD30,95.1% AMI and above,All
"Page County, Virginia",30.0,41.0,22.0,05000US51139,51,139,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Page County, Virginia",160.0,156.0,23.0,05000US51139,51,139,D,Standard,RHUD30,95.1% AMI and above,2
"Page County, Virginia",130.0,119.0,24.0,05000US51139,51,139,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Page County, Virginia",845.0,249.0,25.0,05000US51139,51,139,S,Standard,RHUD50,All,All
"Page County, Virginia",150.0,99.0,26.0,05000US51139,51,139,S,Standard,RHUD50,30% AMI or less,All
"Page County, Virginia",30.0,54.0,27.0,05000US51139,51,139,D,Standard,RHUD50,30% AMI or less,0 or 1
"Page County, Virginia",35.0,45.0,28.0,05000US51139,51,139,D,Standard,RHUD50,30% AMI or less,2
"Page County, Virginia",85.0,67.0,29.0,05000US51139,51,139,D,Standard,RHUD50,30% AMI or less,3 or more
"Page County, Virginia",185.0,133.0,30.0,05000US51139,51,139,S,Standard,RHUD50,30.1-50% AMI,All
"Page County, Virginia",40.0,46.0,31.0,05000US51139,51,139,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Page County, Virginia",55.0,44.0,32.0,05000US51139,51,139,D,Standard,RHUD50,30.1-50% AMI,2
"Page County, Virginia",95.0,115.0,33.0,05000US51139,51,139,D,Standard,RHUD50,30.1-50% AMI,3 or more
"Page County, Virginia",245.0,120.0,34.0,05000US51139,51,139,S,Standard,RHUD50,50.1-80% AMI,All
"Page County, Virginia",45.0,59.0,35.0,05000US51139,51,139,D,Standard,RHUD50,50.1-80% AMI,0 or 1
"Page County, Virginia",65.0,64.0,36.0,05000US51139,51,139,D,Standard,RHUD50,50.1-80% AMI,2
"Page County, Virginia",130.0,99.0,37.0,05000US51139,51,139,D,Standard,RHUD50,50.1-80% AMI,3 or more
"Page County, Virginia",130.0,112.0,38.0,05000US51139,51,139,S,Standard,RHUD50,80.1-95% AMI,All
"Page County, Virginia",0.0,161.0,39.0,05000US51139,51,139,D,Standard,RHUD50,80.1-95% AMI,0 or 1
"Page County, Virginia",10.0,15.0,40.0,05000US51139,51,139,D,Standard,RHUD50,80.1-95% AMI,2
"Page County, Virginia",120.0,110.0,41.0,05000US51139,51,139,D,Standard,RHUD50,80.1-95% AMI,3 or more
"Page County, Virginia",135.0,83.0,42.0,05000US51139,51,139,S,Standard,RHUD50,95.1% AMI and above,All
"Page County, Virginia",35.0,48.0,43.0,05000US51139,51,139,D,Standard,RHUD50,95.1% AMI and above,0 or 1
"Page County, Virginia",35.0,46.0,44.0,05000US51139,51,139,D,Standard,RHUD50,95.1% AMI and above,2
"Page County, Virginia",65.0,66.0,45.0,05000US51139,51,139,D,Standard,RHUD50,95.1% AMI and above,3 or more
"Page County, Virginia",955.0,259.0,46.0,05000US51139,51,139,S,Standard,RHUD80,All,All
"Page County, Virginia",110.0,71.0,47.0,05000US51139,51,139,S,Standard,RHUD80,30% AMI or less,All
"Page County, Virginia",0.0,161.0,48.0,05000US51139,51,139,D,Standard,RHUD80,30% AMI or less,0 or 1
"Page County, Virginia",55.0,48.0,49.0,05000US51139,51,139,D,Standard,RHUD80,30% AMI or less,2
"Page County, Virginia",55.0,55.0,50.0,05000US51139,51,139,D,Standard,RHUD80,30% AMI or less,3 or more
"Page County, Virginia",195.0,128.0,51.0,05000US51139,51,139,S,Standard,RHUD80,30.1-50% AMI,All
"Page County, Virginia",50.0,84.0,52.0,05000US51139,51,139,D,Standard,RHUD80,30.1-50% AMI,0 or 1
"Page County, Virginia",115.0,93.0,53.0,05000US51139,51,139,D,Standard,RHUD80,30.1-50% AMI,2
"Page County, Virginia",30.0,58.0,54.0,05000US51139,51,139,D,Standard,RHUD80,30.1-50% AMI,3 or more
"Page County, Virginia",195.0,125.0,55.0,05000US51139,51,139,S,Standard,RHUD80,50.1-80% AMI,All
"Page County, Virginia",4.0,9.0,56.0,05000US51139,51,139,D,Standard,RHUD80,50.1-80% AMI,0 or 1
"Page County, Virginia",165.0,123.0,57.0,05000US51139,51,139,D,Standard,RHUD80,50.1-80% AMI,2
"Page County, Virginia",25.0,36.0,58.0,05000US51139,51,139,D,Standard,RHUD80,50.1-80% AMI,3 or more
"Page County, Virginia",95.0,102.0,59.0,05000US51139,51,139,S,Standard,RHUD80,80.1-95% AMI,All
"Page County, Virginia",0.0,161.0,60.0,05000US51139,51,139,D,Standard,RHUD80,80.1-95% AMI,0 or 1
"Page County, Virginia",25.0,36.0,61.0,05000US51139,51,139,D,Standard,RHUD80,80.1-95% AMI,2
"Page County, Virginia",70.0,94.0,62.0,05000US51139,51,139,D,Standard,RHUD80,80.1-95% AMI,3 or more
"Page County, Virginia",360.0,152.0,63.0,05000US51139,51,139,S,Standard,RHUD80,95.1% AMI and above,All
"Page County, Virginia",35.0,41.0,64.0,05000US51139,51,139,D,Standard,RHUD80,95.1% AMI and above,0 or 1
"Page County, Virginia",215.0,124.0,65.0,05000US51139,51,139,D,Standard,RHUD80,95.1% AMI and above,2
"Page County, Virginia",110.0,90.0,66.0,05000US51139,51,139,D,Standard,RHUD80,95.1% AMI and above,3 or more
"Page County, Virginia",160.0,99.0,67.0,05000US51139,51,139,S,Standard,Greater than RHUD80,All,All
"Page County, Virginia",35.0,42.0,68.0,05000US51139,51,139,S,Standard,Greater than RHUD80,30% AMI or less,All
"Page County, Virginia",0.0,161.0,69.0,05000US51139,51,139,D,Standard,Greater than RHUD80,30% AMI or less,0 or 1
"Page County, Virginia",35.0,42.0,70.0,05000US51139,51,139,D,Standard,Greater than RHUD80,30% AMI or less,2
"Page County, Virginia",0.0,161.0,71.0,05000US51139,51,139,D,Standard,Greater than RHUD80,30% AMI or less,3 or more
"Page County, Virginia",4.0,14.0,72.0,05000US51139,51,139,S,Standard,Greater than RHUD80,30.1-50% AMI,All
"Page County, Virginia",0.0,161.0,73.0,05000US51139,51,139,D,Standard,Greater than RHUD80,30.1-50% AMI,0 or 1
"Page County, Virginia",4.0,14.0,74.0,05000US51139,51,139,D,Standard,Greater than RHUD80,30.1-50% AMI,2
"Page County, Virginia",0.0,161.0,75.0,05000US51139,51,139,D,Standard,Greater than RHUD80,30.1-50% AMI,3 or more
"Page County, Virginia",35.0,46.0,76.0,05000US51139,51,139,S,Standard,Greater than RHUD80,50.1-80% AMI,All
"Page County, Virginia",0.0,161.0,77.0,05000US51139,51,139,D,Standard,Greater than RHUD80,50.1-80% AMI,0 or 1
"Page County, Virginia",25.0,40.0,78.0,05000US51139,51,139,D,Standard,Greater than RHUD80,50.1-80% AMI,2
"Page County, Virginia",15.0,24.0,79.0,05000US51139,51,139,D,Standard,Greater than RHUD80,50.1-80% AMI,3 or more
"Page County, Virginia",0.0,161.0,80.0,05000US51139,51,139,S,Standard,Greater than RHUD80,80.1-95% AMI,All
"Page County, Virginia",0.0,161.0,81.0,05000US51139,51,139,D,Standard,Greater than RHUD80,80.1-95% AMI,0 or 1
"Page County, Virginia",0.0,161.0,82.0,05000US51139,51,139,D,Standard,Greater than RHUD80,80.1-95% AMI,2
"Page County, Virginia",0.0,161.0,83.0,05000US51139,51,139,D,Standard,Greater than RHUD80,80.1-95% AMI,3 or more
"Page County, Virginia",80.0,82.0,84.0,05000US51139,51,139,S,Standard,Greater than RHUD80,95.1% AMI and above,All
"Page County, Virginia",0.0,161.0,85.0,05000US51139,51,139,D,Standard,Greater than RHUD80,95.1% AMI and above,0 or 1
"Page County, Virginia",70.0,79.0,86.0,05000US51139,51,139,D,Standard,Greater than RHUD80,95.1% AMI and above,2
"Page County, Virginia",10.0,15.0,87.0,05000US51139,51,139,D,Standard,Greater than RHUD80,95.1% AMI and above,3 or more
