name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"King George County, Virginia",1765.0,318.0,1.0,05000US51099,51,099,T,All,All,All,All
"King George County, Virginia",35.0,53.0,2.0,05000US51099,51,099,S,Substandard,All,All,All
"King George County, Virginia",1735.0,323.0,3.0,05000US51099,51,099,S,Standard,All,All,All
"King George County, Virginia",140.0,100.0,4.0,05000US51099,51,099,S,Standard,RHUD30,All,All
"King George County, Virginia",0.0,161.0,5.0,05000US51099,51,099,S,Standard,RHUD30,30% AMI or less,All
"King George County, Virginia",0.0,161.0,6.0,05000US51099,51,099,D,Standard,RHUD30,30% AMI or less,0 or 1
"King George County, Virginia",0.0,161.0,7.0,05000US51099,51,099,D,Standard,RHUD30,30% AMI or less,2
"King George County, Virginia",0.0,161.0,8.0,05000US51099,51,099,D,Standard,RHUD30,30% AMI or less,3 or more
"King George County, Virginia",60.0,58.0,9.0,05000US51099,51,099,S,Standard,RHUD30,30.1-50% AMI,All
"King George County, Virginia",0.0,161.0,10.0,05000US51099,51,099,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"King George County, Virginia",35.0,53.0,11.0,05000US51099,51,099,D,Standard,RHUD30,30.1-50% AMI,2
"King George County, Virginia",20.0,31.0,12.0,05000US51099,51,099,D,Standard,RHUD30,30.1-50% AMI,3 or more
"King George County, Virginia",45.0,58.0,13.0,05000US51099,51,099,S,Standard,RHUD30,50.1-80% AMI,All
"King George County, Virginia",0.0,161.0,14.0,05000US51099,51,099,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"King George County, Virginia",25.0,50.0,15.0,05000US51099,51,099,D,Standard,RHUD30,50.1-80% AMI,2
"King George County, Virginia",20.0,33.0,16.0,05000US51099,51,099,D,Standard,RHUD30,50.1-80% AMI,3 or more
"King George County, Virginia",20.0,27.0,17.0,05000US51099,51,099,S,Standard,RHUD30,80.1-95% AMI,All
"King George County, Virginia",0.0,161.0,18.0,05000US51099,51,099,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"King George County, Virginia",0.0,161.0,19.0,05000US51099,51,099,D,Standard,RHUD30,80.1-95% AMI,2
"King George County, Virginia",20.0,27.0,20.0,05000US51099,51,099,D,Standard,RHUD30,80.1-95% AMI,3 or more
"King George County, Virginia",20.0,27.0,21.0,05000US51099,51,099,S,Standard,RHUD30,95.1% AMI and above,All
"King George County, Virginia",0.0,161.0,22.0,05000US51099,51,099,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"King George County, Virginia",0.0,161.0,23.0,05000US51099,51,099,D,Standard,RHUD30,95.1% AMI and above,2
"King George County, Virginia",20.0,27.0,24.0,05000US51099,51,099,D,Standard,RHUD30,95.1% AMI and above,3 or more
"King George County, Virginia",830.0,224.0,25.0,05000US51099,51,099,S,Standard,RHUD50,All,All
"King George County, Virginia",230.0,123.0,26.0,05000US51099,51,099,S,Standard,RHUD50,30% AMI or less,All
