name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Waynesboro city, Virginia",3305.0,546.0,1.0,05000US51820,51,820,T,All,All,All,All
"Waynesboro city, Virginia",125.0,155.0,2.0,05000US51820,51,820,S,Substandard,All,All,All
"Waynesboro city, Virginia",3180.0,544.0,3.0,05000US51820,51,820,S,Standard,All,All,All
"Waynesboro city, Virginia",715.0,265.0,4.0,05000US51820,51,820,S,Standard,RHUD30,All,All
"Waynesboro city, Virginia",485.0,195.0,5.0,05000US51820,51,820,S,Standard,RHUD30,30% AMI or less,All
"Waynesboro city, Virginia",190.0,117.0,6.0,05000US51820,51,820,D,Standard,RHUD30,30% AMI or less,0 or 1
"Waynesboro city, Virginia",160.0,115.0,7.0,05000US51820,51,820,D,Standard,RHUD30,30% AMI or less,2
"Waynesboro city, Virginia",135.0,179.0,8.0,05000US51820,51,820,D,Standard,RHUD30,30% AMI or less,3 or more
"Waynesboro city, Virginia",125.0,126.0,9.0,05000US51820,51,820,S,Standard,RHUD30,30.1-50% AMI,All
"Waynesboro city, Virginia",15.0,30.0,10.0,05000US51820,51,820,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Waynesboro city, Virginia",75.0,109.0,11.0,05000US51820,51,820,D,Standard,RHUD30,30.1-50% AMI,2
"Waynesboro city, Virginia",35.0,47.0,12.0,05000US51820,51,820,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Waynesboro city, Virginia",40.0,56.0,13.0,05000US51820,51,820,S,Standard,RHUD30,50.1-80% AMI,All
"Waynesboro city, Virginia",0.0,161.0,14.0,05000US51820,51,820,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Waynesboro city, Virginia",15.0,28.0,15.0,05000US51820,51,820,D,Standard,RHUD30,50.1-80% AMI,2
"Waynesboro city, Virginia",25.0,48.0,16.0,05000US51820,51,820,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Waynesboro city, Virginia",20.0,40.0,17.0,05000US51820,51,820,S,Standard,RHUD30,80.1-95% AMI,All
