name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Fauquier County, Virginia",4485.0,742.0,1.0,05000US51061,51,061,T,All,All,All,All
"Fauquier County, Virginia",10.0,17.0,2.0,05000US51061,51,061,S,Substandard,All,All,All
"Fauquier County, Virginia",4475.0,741.0,3.0,05000US51061,51,061,S,Standard,All,All,All
"Fauquier County, Virginia",1180.0,394.0,4.0,05000US51061,51,061,S,Standard,RHUD30,All,All
"Fauquier County, Virginia",535.0,277.0,5.0,05000US51061,51,061,S,Standard,RHUD30,30% AMI or less,All
"Fauquier County, Virginia",70.0,73.0,6.0,05000US51061,51,061,D,Standard,RHUD30,30% AMI or less,0 or 1
"Fauquier County, Virginia",190.0,135.0,7.0,05000US51061,51,061,D,Standard,RHUD30,30% AMI or less,2
"Fauquier County, Virginia",280.0,226.0,8.0,05000US51061,51,061,D,Standard,RHUD30,30% AMI or less,3 or more
"Fauquier County, Virginia",130.0,143.0,9.0,05000US51061,51,061,S,Standard,RHUD30,30.1-50% AMI,All
"Fauquier County, Virginia",0.0,161.0,10.0,05000US51061,51,061,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Fauquier County, Virginia",0.0,161.0,11.0,05000US51061,51,061,D,Standard,RHUD30,30.1-50% AMI,2
"Fauquier County, Virginia",130.0,143.0,12.0,05000US51061,51,061,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Fauquier County, Virginia",175.0,164.0,13.0,05000US51061,51,061,S,Standard,RHUD30,50.1-80% AMI,All
"Fauquier County, Virginia",40.0,71.0,14.0,05000US51061,51,061,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Fauquier County, Virginia",65.0,89.0,15.0,05000US51061,51,061,D,Standard,RHUD30,50.1-80% AMI,2
"Fauquier County, Virginia",65.0,93.0,16.0,05000US51061,51,061,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Fauquier County, Virginia",90.0,108.0,17.0,05000US51061,51,061,S,Standard,RHUD30,80.1-95% AMI,All
"Fauquier County, Virginia",0.0,161.0,18.0,05000US51061,51,061,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Fauquier County, Virginia",0.0,161.0,19.0,05000US51061,51,061,D,Standard,RHUD30,80.1-95% AMI,2
"Fauquier County, Virginia",90.0,108.0,20.0,05000US51061,51,061,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Fauquier County, Virginia",250.0,127.0,21.0,05000US51061,51,061,S,Standard,RHUD30,95.1% AMI and above,All
"Fauquier County, Virginia",20.0,42.0,22.0,05000US51061,51,061,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Fauquier County, Virginia",0.0,161.0,23.0,05000US51061,51,061,D,Standard,RHUD30,95.1% AMI and above,2
"Fauquier County, Virginia",230.0,119.0,24.0,05000US51061,51,061,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Fauquier County, Virginia",1710.0,474.0,25.0,05000US51061,51,061,S,Standard,RHUD50,All,All
"Fauquier County, Virginia",370.0,198.0,26.0,05000US51061,51,061,S,Standard,RHUD50,30% AMI or less,All
"Fauquier County, Virginia",175.0,148.0,27.0,05000US51061,51,061,D,Standard,RHUD50,30% AMI or less,0 or 1
"Fauquier County, Virginia",80.0,60.0,28.0,05000US51061,51,061,D,Standard,RHUD50,30% AMI or less,2
"Fauquier County, Virginia",110.0,118.0,29.0,05000US51061,51,061,D,Standard,RHUD50,30% AMI or less,3 or more
"Fauquier County, Virginia",255.0,150.0,30.0,05000US51061,51,061,S,Standard,RHUD50,30.1-50% AMI,All
"Fauquier County, Virginia",30.0,51.0,31.0,05000US51061,51,061,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Fauquier County, Virginia",100.0,80.0,32.0,05000US51061,51,061,D,Standard,RHUD50,30.1-50% AMI,2
"Fauquier County, Virginia",125.0,106.0,33.0,05000US51061,51,061,D,Standard,RHUD50,30.1-50% AMI,3 or more
"Fauquier County, Virginia",570.0,250.0,34.0,05000US51061,51,061,S,Standard,RHUD50,50.1-80% AMI,All
"Fauquier County, Virginia",55.0,82.0,35.0,05000US51061,51,061,D,Standard,RHUD50,50.1-80% AMI,0 or 1
"Fauquier County, Virginia",305.0,191.0,36.0,05000US51061,51,061,D,Standard,RHUD50,50.1-80% AMI,2
"Fauquier County, Virginia",210.0,121.0,37.0,05000US51061,51,061,D,Standard,RHUD50,50.1-80% AMI,3 or more
"Fauquier County, Virginia",300.0,210.0,38.0,05000US51061,51,061,S,Standard,RHUD50,80.1-95% AMI,All
"Fauquier County, Virginia",125.0,135.0,39.0,05000US51061,51,061,D,Standard,RHUD50,80.1-95% AMI,0 or 1
"Fauquier County, Virginia",145.0,148.0,40.0,05000US51061,51,061,D,Standard,RHUD50,80.1-95% AMI,2
"Fauquier County, Virginia",25.0,43.0,41.0,05000US51061,51,061,D,Standard,RHUD50,80.1-95% AMI,3 or more
"Fauquier County, Virginia",220.0,122.0,42.0,05000US51061,51,061,S,Standard,RHUD50,95.1% AMI and above,All
"Fauquier County, Virginia",0.0,161.0,43.0,05000US51061,51,061,D,Standard,RHUD50,95.1% AMI and above,0 or 1
"Fauquier County, Virginia",100.0,91.0,44.0,05000US51061,51,061,D,Standard,RHUD50,95.1% AMI and above,2
"Fauquier County, Virginia",125.0,94.0,45.0,05000US51061,51,061,D,Standard,RHUD50,95.1% AMI and above,3 or more
"Fauquier County, Virginia",1210.0,413.0,46.0,05000US51061,51,061,S,Standard,RHUD80,All,All
"Fauquier County, Virginia",350.0,278.0,47.0,05000US51061,51,061,S,Standard,RHUD80,30% AMI or less,All
"Fauquier County, Virginia",105.0,117.0,48.0,05000US51061,51,061,D,Standard,RHUD80,30% AMI or less,0 or 1
"Fauquier County, Virginia",120.0,144.0,49.0,05000US51061,51,061,D,Standard,RHUD80,30% AMI or less,2
"Fauquier County, Virginia",130.0,171.0,50.0,05000US51061,51,061,D,Standard,RHUD80,30% AMI or less,3 or more
"Fauquier County, Virginia",20.0,38.0,51.0,05000US51061,51,061,S,Standard,RHUD80,30.1-50% AMI,All
"Fauquier County, Virginia",0.0,161.0,52.0,05000US51061,51,061,D,Standard,RHUD80,30.1-50% AMI,0 or 1
"Fauquier County, Virginia",0.0,161.0,53.0,05000US51061,51,061,D,Standard,RHUD80,30.1-50% AMI,2
"Fauquier County, Virginia",20.0,38.0,54.0,05000US51061,51,061,D,Standard,RHUD80,30.1-50% AMI,3 or more
"Fauquier County, Virginia",490.0,291.0,55.0,05000US51061,51,061,S,Standard,RHUD80,50.1-80% AMI,All
"Fauquier County, Virginia",30.0,51.0,56.0,05000US51061,51,061,D,Standard,RHUD80,50.1-80% AMI,0 or 1
"Fauquier County, Virginia",330.0,267.0,57.0,05000US51061,51,061,D,Standard,RHUD80,50.1-80% AMI,2
"Fauquier County, Virginia",130.0,131.0,58.0,05000US51061,51,061,D,Standard,RHUD80,50.1-80% AMI,3 or more
"Fauquier County, Virginia",115.0,82.0,59.0,05000US51061,51,061,S,Standard,RHUD80,80.1-95% AMI,All
"Fauquier County, Virginia",20.0,37.0,60.0,05000US51061,51,061,D,Standard,RHUD80,80.1-95% AMI,0 or 1
"Fauquier County, Virginia",20.0,33.0,61.0,05000US51061,51,061,D,Standard,RHUD80,80.1-95% AMI,2
"Fauquier County, Virginia",75.0,70.0,62.0,05000US51061,51,061,D,Standard,RHUD80,80.1-95% AMI,3 or more
"Fauquier County, Virginia",240.0,123.0,63.0,05000US51061,51,061,S,Standard,RHUD80,95.1% AMI and above,All
"Fauquier County, Virginia",0.0,161.0,64.0,05000US51061,51,061,D,Standard,RHUD80,95.1% AMI and above,0 or 1
"Fauquier County, Virginia",20.0,39.0,65.0,05000US51061,51,061,D,Standard,RHUD80,95.1% AMI and above,2
"Fauquier County, Virginia",215.0,117.0,66.0,05000US51061,51,061,D,Standard,RHUD80,95.1% AMI and above,3 or more
"Fauquier County, Virginia",370.0,278.0,67.0,05000US51061,51,061,S,Standard,Greater than RHUD80,All,All
"Fauquier County, Virginia",15.0,29.0,68.0,05000US51061,51,061,S,Standard,Greater than RHUD80,30% AMI or less,All
"Fauquier County, Virginia",0.0,161.0,69.0,05000US51061,51,061,D,Standard,Greater than RHUD80,30% AMI or less,0 or 1
"Fauquier County, Virginia",0.0,161.0,70.0,05000US51061,51,061,D,Standard,Greater than RHUD80,30% AMI or less,2
"Fauquier County, Virginia",15.0,29.0,71.0,05000US51061,51,061,D,Standard,Greater than RHUD80,30% AMI or less,3 or more
"Fauquier County, Virginia",20.0,36.0,72.0,05000US51061,51,061,S,Standard,Greater than RHUD80,30.1-50% AMI,All
"Fauquier County, Virginia",0.0,161.0,73.0,05000US51061,51,061,D,Standard,Greater than RHUD80,30.1-50% AMI,0 or 1
"Fauquier County, Virginia",0.0,161.0,74.0,05000US51061,51,061,D,Standard,Greater than RHUD80,30.1-50% AMI,2
"Fauquier County, Virginia",20.0,36.0,75.0,05000US51061,51,061,D,Standard,Greater than RHUD80,30.1-50% AMI,3 or more
"Fauquier County, Virginia",60.0,56.0,76.0,05000US51061,51,061,S,Standard,Greater than RHUD80,50.1-80% AMI,All
"Fauquier County, Virginia",0.0,161.0,77.0,05000US51061,51,061,D,Standard,Greater than RHUD80,50.1-80% AMI,0 or 1
"Fauquier County, Virginia",15.0,29.0,78.0,05000US51061,51,061,D,Standard,Greater than RHUD80,50.1-80% AMI,2
"Fauquier County, Virginia",40.0,49.0,79.0,05000US51061,51,061,D,Standard,Greater than RHUD80,50.1-80% AMI,3 or more
"Fauquier County, Virginia",40.0,65.0,80.0,05000US51061,51,061,S,Standard,Greater than RHUD80,80.1-95% AMI,All
"Fauquier County, Virginia",0.0,161.0,81.0,05000US51061,51,061,D,Standard,Greater than RHUD80,80.1-95% AMI,0 or 1
"Fauquier County, Virginia",0.0,161.0,82.0,05000US51061,51,061,D,Standard,Greater than RHUD80,80.1-95% AMI,2
"Fauquier County, Virginia",40.0,65.0,83.0,05000US51061,51,061,D,Standard,Greater than RHUD80,80.1-95% AMI,3 or more
