name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Lynchburg city, Virginia",10505.0,739.0,1.0,05000US51680,51,680,T,All,All,All,All
"Lynchburg city, Virginia",135.0,103.0,2.0,05000US51680,51,680,S,Substandard,All,All,All
"Lynchburg city, Virginia",10370.0,717.0,3.0,05000US51680,51,680,S,Standard,All,All,All
"Lynchburg city, Virginia",2285.0,387.0,4.0,05000US51680,51,680,S,Standard,RHUD30,All,All
"Lynchburg city, Virginia",1455.0,334.0,5.0,05000US51680,51,680,S,Standard,RHUD30,30% AMI or less,All
"Lynchburg city, Virginia",395.0,195.0,6.0,05000US51680,51,680,D,Standard,RHUD30,30% AMI or less,0 or 1
"Lynchburg city, Virginia",565.0,224.0,7.0,05000US51680,51,680,D,Standard,RHUD30,30% AMI or less,2
"Lynchburg city, Virginia",490.0,204.0,8.0,05000US51680,51,680,D,Standard,RHUD30,30% AMI or less,3 or more
"Lynchburg city, Virginia",445.0,222.0,9.0,05000US51680,51,680,S,Standard,RHUD30,30.1-50% AMI,All
"Lynchburg city, Virginia",115.0,102.0,10.0,05000US51680,51,680,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Lynchburg city, Virginia",90.0,102.0,11.0,05000US51680,51,680,D,Standard,RHUD30,30.1-50% AMI,2
"Lynchburg city, Virginia",235.0,181.0,12.0,05000US51680,51,680,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Lynchburg city, Virginia",330.0,166.0,13.0,05000US51680,51,680,S,Standard,RHUD30,50.1-80% AMI,All
"Lynchburg city, Virginia",45.0,57.0,14.0,05000US51680,51,680,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Lynchburg city, Virginia",50.0,64.0,15.0,05000US51680,51,680,D,Standard,RHUD30,50.1-80% AMI,2
"Lynchburg city, Virginia",230.0,149.0,16.0,05000US51680,51,680,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Lynchburg city, Virginia",0.0,161.0,17.0,05000US51680,51,680,S,Standard,RHUD30,80.1-95% AMI,All
"Lynchburg city, Virginia",0.0,161.0,18.0,05000US51680,51,680,D,Standard,RHUD30,80.1-95% AMI,0 or 1
