name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Prince William County, Virginia",30325.0,1453.0,1.0,05000US51153,51,153,T,All,All,All,All
"Prince William County, Virginia",240.0,169.0,2.0,05000US51153,51,153,S,Substandard,All,All,All
"Prince William County, Virginia",30090.0,1455.0,3.0,05000US51153,51,153,S,Standard,All,All,All
"Prince William County, Virginia",2675.0,475.0,4.0,05000US51153,51,153,S,Standard,RHUD30,All,All
"Prince William County, Virginia",1140.0,342.0,5.0,05000US51153,51,153,S,Standard,RHUD30,30% AMI or less,All
"Prince William County, Virginia",500.0,235.0,6.0,05000US51153,51,153,D,Standard,RHUD30,30% AMI or less,0 or 1
"Prince William County, Virginia",85.0,66.0,7.0,05000US51153,51,153,D,Standard,RHUD30,30% AMI or less,2
"Prince William County, Virginia",555.0,369.0,8.0,05000US51153,51,153,D,Standard,RHUD30,30% AMI or less,3 or more
"Prince William County, Virginia",535.0,234.0,9.0,05000US51153,51,153,S,Standard,RHUD30,30.1-50% AMI,All
"Prince William County, Virginia",115.0,94.0,10.0,05000US51153,51,153,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Prince William County, Virginia",100.0,68.0,11.0,05000US51153,51,153,D,Standard,RHUD30,30.1-50% AMI,2
"Prince William County, Virginia",320.0,201.0,12.0,05000US51153,51,153,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Prince William County, Virginia",635.0,243.0,13.0,05000US51153,51,153,S,Standard,RHUD30,50.1-80% AMI,All
"Prince William County, Virginia",0.0,161.0,14.0,05000US51153,51,153,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Prince William County, Virginia",240.0,188.0,15.0,05000US51153,51,153,D,Standard,RHUD30,50.1-80% AMI,2
"Prince William County, Virginia",390.0,205.0,16.0,05000US51153,51,153,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Prince William County, Virginia",105.0,83.0,17.0,05000US51153,51,153,S,Standard,RHUD30,80.1-95% AMI,All
"Prince William County, Virginia",40.0,62.0,18.0,05000US51153,51,153,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Prince William County, Virginia",25.0,43.0,19.0,05000US51153,51,153,D,Standard,RHUD30,80.1-95% AMI,2
"Prince William County, Virginia",40.0,50.0,20.0,05000US51153,51,153,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Prince William County, Virginia",260.0,185.0,21.0,05000US51153,51,153,S,Standard,RHUD30,95.1% AMI and above,All
"Prince William County, Virginia",15.0,24.0,22.0,05000US51153,51,153,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Prince William County, Virginia",95.0,125.0,23.0,05000US51153,51,153,D,Standard,RHUD30,95.1% AMI and above,2
"Prince William County, Virginia",150.0,150.0,24.0,05000US51153,51,153,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Prince William County, Virginia",7695.0,745.0,25.0,05000US51153,51,153,S,Standard,RHUD50,All,All
"Prince William County, Virginia",1835.0,478.0,26.0,05000US51153,51,153,S,Standard,RHUD50,30% AMI or less,All
"Prince William County, Virginia",890.0,374.0,27.0,05000US51153,51,153,D,Standard,RHUD50,30% AMI or less,0 or 1
"Prince William County, Virginia",525.0,245.0,28.0,05000US51153,51,153,D,Standard,RHUD50,30% AMI or less,2
"Prince William County, Virginia",425.0,241.0,29.0,05000US51153,51,153,D,Standard,RHUD50,30% AMI or less,3 or more
"Prince William County, Virginia",1220.0,333.0,30.0,05000US51153,51,153,S,Standard,RHUD50,30.1-50% AMI,All
"Prince William County, Virginia",295.0,139.0,31.0,05000US51153,51,153,D,Standard,RHUD50,30.1-50% AMI,0 or 1
"Prince William County, Virginia",395.0,175.0,32.0,05000US51153,51,153,D,Standard,RHUD50,30.1-50% AMI,2
"Prince William County, Virginia",530.0,239.0,33.0,05000US51153,51,153,D,Standard,RHUD50,30.1-50% AMI,3 or more
"Prince William County, Virginia",2520.0,540.0,34.0,05000US51153,51,153,S,Standard,RHUD50,50.1-80% AMI,All
"Prince William County, Virginia",620.0,300.0,35.0,05000US51153,51,153,D,Standard,RHUD50,50.1-80% AMI,0 or 1
"Prince William County, Virginia",1225.0,447.0,36.0,05000US51153,51,153,D,Standard,RHUD50,50.1-80% AMI,2
"Prince William County, Virginia",670.0,253.0,37.0,05000US51153,51,153,D,Standard,RHUD50,50.1-80% AMI,3 or more
"Prince William County, Virginia",830.0,331.0,38.0,05000US51153,51,153,S,Standard,RHUD50,80.1-95% AMI,All
"Prince William County, Virginia",250.0,184.0,39.0,05000US51153,51,153,D,Standard,RHUD50,80.1-95% AMI,0 or 1
