name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Manassas city, Virginia",3540.0,487.0,1.0,05000US51683,51,683,T,All,All,All,All
"Manassas city, Virginia",0.0,161.0,2.0,05000US51683,51,683,S,Substandard,All,All,All
"Manassas city, Virginia",3540.0,487.0,3.0,05000US51683,51,683,S,Standard,All,All,All
"Manassas city, Virginia",580.0,217.0,4.0,05000US51683,51,683,S,Standard,RHUD30,All,All
"Manassas city, Virginia",165.0,134.0,5.0,05000US51683,51,683,S,Standard,RHUD30,30% AMI or less,All
"Manassas city, Virginia",0.0,161.0,6.0,05000US51683,51,683,D,Standard,RHUD30,30% AMI or less,0 or 1
"Manassas city, Virginia",55.0,83.0,7.0,05000US51683,51,683,D,Standard,RHUD30,30% AMI or less,2
"Manassas city, Virginia",110.0,110.0,8.0,05000US51683,51,683,D,Standard,RHUD30,30% AMI or less,3 or more
"Manassas city, Virginia",225.0,160.0,9.0,05000US51683,51,683,S,Standard,RHUD30,30.1-50% AMI,All
"Manassas city, Virginia",0.0,161.0,10.0,05000US51683,51,683,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Manassas city, Virginia",0.0,161.0,11.0,05000US51683,51,683,D,Standard,RHUD30,30.1-50% AMI,2
"Manassas city, Virginia",225.0,160.0,12.0,05000US51683,51,683,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Manassas city, Virginia",70.0,79.0,13.0,05000US51683,51,683,S,Standard,RHUD30,50.1-80% AMI,All
"Manassas city, Virginia",40.0,64.0,14.0,05000US51683,51,683,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Manassas city, Virginia",0.0,161.0,15.0,05000US51683,51,683,D,Standard,RHUD30,50.1-80% AMI,2
"Manassas city, Virginia",30.0,46.0,16.0,05000US51683,51,683,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Manassas city, Virginia",30.0,54.0,17.0,05000US51683,51,683,S,Standard,RHUD30,80.1-95% AMI,All
"Manassas city, Virginia",0.0,161.0,18.0,05000US51683,51,683,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Manassas city, Virginia",30.0,54.0,19.0,05000US51683,51,683,D,Standard,RHUD30,80.1-95% AMI,2
