name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Winchester city, Virginia",4935.0,459.0,1.0,05000US51840,51,840,T,All,All,All,All
"Winchester city, Virginia",0.0,161.0,2.0,05000US51840,51,840,S,Substandard,All,All,All
"Winchester city, Virginia",4935.0,459.0,3.0,05000US51840,51,840,S,Standard,All,All,All
"Winchester city, Virginia",340.0,192.0,4.0,05000US51840,51,840,S,Standard,RHUD30,All,All
"Winchester city, Virginia",140.0,100.0,5.0,05000US51840,51,840,S,Standard,RHUD30,30% AMI or less,All
"Winchester city, Virginia",70.0,78.0,6.0,05000US51840,51,840,D,Standard,RHUD30,30% AMI or less,0 or 1
"Winchester city, Virginia",0.0,161.0,7.0,05000US51840,51,840,D,Standard,RHUD30,30% AMI or less,2
"Winchester city, Virginia",70.0,70.0,8.0,05000US51840,51,840,D,Standard,RHUD30,30% AMI or less,3 or more
"Winchester city, Virginia",15.0,28.0,9.0,05000US51840,51,840,S,Standard,RHUD30,30.1-50% AMI,All
"Winchester city, Virginia",0.0,161.0,10.0,05000US51840,51,840,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Winchester city, Virginia",0.0,161.0,11.0,05000US51840,51,840,D,Standard,RHUD30,30.1-50% AMI,2
"Winchester city, Virginia",15.0,28.0,12.0,05000US51840,51,840,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Winchester city, Virginia",65.0,76.0,13.0,05000US51840,51,840,S,Standard,RHUD30,50.1-80% AMI,All
"Winchester city, Virginia",35.0,57.0,14.0,05000US51840,51,840,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Winchester city, Virginia",30.0,50.0,15.0,05000US51840,51,840,D,Standard,RHUD30,50.1-80% AMI,2
"Winchester city, Virginia",0.0,161.0,16.0,05000US51840,51,840,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Winchester city, Virginia",55.0,82.0,17.0,05000US51840,51,840,S,Standard,RHUD30,80.1-95% AMI,All
"Winchester city, Virginia",55.0,82.0,18.0,05000US51840,51,840,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Winchester city, Virginia",0.0,161.0,19.0,05000US51840,51,840,D,Standard,RHUD30,80.1-95% AMI,2
"Winchester city, Virginia",0.0,161.0,20.0,05000US51840,51,840,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Winchester city, Virginia",70.0,77.0,21.0,05000US51840,51,840,S,Standard,RHUD30,95.1% AMI and above,All
"Winchester city, Virginia",0.0,161.0,22.0,05000US51840,51,840,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Winchester city, Virginia",20.0,42.0,23.0,05000US51840,51,840,D,Standard,RHUD30,95.1% AMI and above,2
"Winchester city, Virginia",45.0,70.0,24.0,05000US51840,51,840,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Winchester city, Virginia",765.0,186.0,25.0,05000US51840,51,840,S,Standard,RHUD50,All,All
"Winchester city, Virginia",235.0,128.0,26.0,05000US51840,51,840,S,Standard,RHUD50,30% AMI or less,All
"Winchester city, Virginia",75.0,90.0,27.0,05000US51840,51,840,D,Standard,RHUD50,30% AMI or less,0 or 1
"Winchester city, Virginia",80.0,82.0,28.0,05000US51840,51,840,D,Standard,RHUD50,30% AMI or less,2
"Winchester city, Virginia",80.0,65.0,29.0,05000US51840,51,840,D,Standard,RHUD50,30% AMI or less,3 or more
"Winchester city, Virginia",110.0,81.0,30.0,05000US51840,51,840,S,Standard,RHUD50,30.1-50% AMI,All
"Winchester city, Virginia",45.0,62.0,31.0,05000US51840,51,840,D,Standard,RHUD50,30.1-50% AMI,0 or 1
