name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Pulaski County, Virginia",4235.0,635.0,1.0,05000US51155,51,155,T,All,All,All,All
"Pulaski County, Virginia",45.0,68.0,2.0,05000US51155,51,155,S,Substandard,All,All,All
"Pulaski County, Virginia",4190.0,631.0,3.0,05000US51155,51,155,S,Standard,All,All,All
"Pulaski County, Virginia",1400.0,375.0,4.0,05000US51155,51,155,S,Standard,RHUD30,All,All
"Pulaski County, Virginia",585.0,255.0,5.0,05000US51155,51,155,S,Standard,RHUD30,30% AMI or less,All
"Pulaski County, Virginia",0.0,161.0,6.0,05000US51155,51,155,D,Standard,RHUD30,30% AMI or less,0 or 1
"Pulaski County, Virginia",485.0,249.0,7.0,05000US51155,51,155,D,Standard,RHUD30,30% AMI or less,2
"Pulaski County, Virginia",100.0,86.0,8.0,05000US51155,51,155,D,Standard,RHUD30,30% AMI or less,3 or more
"Pulaski County, Virginia",160.0,124.0,9.0,05000US51155,51,155,S,Standard,RHUD30,30.1-50% AMI,All
"Pulaski County, Virginia",20.0,34.0,10.0,05000US51155,51,155,D,Standard,RHUD30,30.1-50% AMI,0 or 1
"Pulaski County, Virginia",95.0,110.0,11.0,05000US51155,51,155,D,Standard,RHUD30,30.1-50% AMI,2
"Pulaski County, Virginia",45.0,47.0,12.0,05000US51155,51,155,D,Standard,RHUD30,30.1-50% AMI,3 or more
"Pulaski County, Virginia",140.0,120.0,13.0,05000US51155,51,155,S,Standard,RHUD30,50.1-80% AMI,All
"Pulaski County, Virginia",0.0,161.0,14.0,05000US51155,51,155,D,Standard,RHUD30,50.1-80% AMI,0 or 1
"Pulaski County, Virginia",80.0,99.0,15.0,05000US51155,51,155,D,Standard,RHUD30,50.1-80% AMI,2
"Pulaski County, Virginia",60.0,59.0,16.0,05000US51155,51,155,D,Standard,RHUD30,50.1-80% AMI,3 or more
"Pulaski County, Virginia",165.0,108.0,17.0,05000US51155,51,155,S,Standard,RHUD30,80.1-95% AMI,All
"Pulaski County, Virginia",0.0,161.0,18.0,05000US51155,51,155,D,Standard,RHUD30,80.1-95% AMI,0 or 1
"Pulaski County, Virginia",40.0,63.0,19.0,05000US51155,51,155,D,Standard,RHUD30,80.1-95% AMI,2
"Pulaski County, Virginia",130.0,107.0,20.0,05000US51155,51,155,D,Standard,RHUD30,80.1-95% AMI,3 or more
"Pulaski County, Virginia",350.0,205.0,21.0,05000US51155,51,155,S,Standard,RHUD30,95.1% AMI and above,All
"Pulaski County, Virginia",20.0,38.0,22.0,05000US51155,51,155,D,Standard,RHUD30,95.1% AMI and above,0 or 1
"Pulaski County, Virginia",15.0,27.0,23.0,05000US51155,51,155,D,Standard,RHUD30,95.1% AMI and above,2
"Pulaski County, Virginia",310.0,196.0,24.0,05000US51155,51,155,D,Standard,RHUD30,95.1% AMI and above,3 or more
"Pulaski County, Virginia",2330.0,443.0,25.0,05000US51155,51,155,S,Standard,RHUD50,All,All
"Pulaski County, Virginia",625.0,275.0,26.0,05000US51155,51,155,S,Standard,RHUD50,30% AMI or less,All
"Pulaski County, Virginia",65.0,66.0,27.0,05000US51155,51,155,D,Standard,RHUD50,30% AMI or less,0 or 1
"Pulaski County, Virginia",420.0,214.0,28.0,05000US51155,51,155,D,Standard,RHUD50,30% AMI or less,2
