name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Henrico County, Virginia",20.0,37.0,65.0,05000US51087,51,087,D,Owner,No,50.1-80% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,66.0,05000US51087,51,087,D,Owner,No,50.1-80% AMI,Pacific Islander
"Henrico County, Virginia",170.0,101.0,67.0,05000US51087,51,087,D,Owner,No,50.1-80% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,68.0,05000US51087,51,087,D,Owner,No,50.1-80% AMI,Other
"Henrico County, Virginia",3980.0,524.0,69.0,05000US51087,51,087,S,Owner,No,80.1-95% AMI,All
"Henrico County, Virginia",2980.0,411.0,70.0,05000US51087,51,087,D,Owner,No,80.1-95% AMI,White
"Henrico County, Virginia",900.0,261.0,71.0,05000US51087,51,087,D,Owner,No,80.1-95% AMI,Black
"Henrico County, Virginia",60.0,51.0,72.0,05000US51087,51,087,D,Owner,No,80.1-95% AMI,Asian
"Henrico County, Virginia",10.0,15.0,73.0,05000US51087,51,087,D,Owner,No,80.1-95% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,74.0,05000US51087,51,087,D,Owner,No,80.1-95% AMI,Pacific Islander
"Henrico County, Virginia",30.0,33.0,75.0,05000US51087,51,087,D,Owner,No,80.1-95% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,76.0,05000US51087,51,087,D,Owner,No,80.1-95% AMI,Other
"Henrico County, Virginia",46755.0,1546.0,77.0,05000US51087,51,087,S,Owner,No,95.1% AMI and above,All
"Henrico County, Virginia",36175.0,1271.0,78.0,05000US51087,51,087,D,Owner,No,95.1% AMI and above,White
"Henrico County, Virginia",7910.0,614.0,79.0,05000US51087,51,087,D,Owner,No,95.1% AMI and above,Black
"Henrico County, Virginia",1600.0,296.0,80.0,05000US51087,51,087,D,Owner,No,95.1% AMI and above,Asian
"Henrico County, Virginia",145.0,111.0,81.0,05000US51087,51,087,D,Owner,No,95.1% AMI and above,American Indian
"Henrico County, Virginia",55.0,89.0,82.0,05000US51087,51,087,D,Owner,No,95.1% AMI and above,Pacific Islander
"Henrico County, Virginia",470.0,179.0,83.0,05000US51087,51,087,D,Owner,No,95.1% AMI and above,Hispanic
"Henrico County, Virginia",395.0,181.0,84.0,05000US51087,51,087,D,Owner,No,95.1% AMI and above,Other
"Henrico County, Virginia",260.0,158.0,85.0,05000US51087,51,087,S,Owner,N/A,All,All
"Henrico County, Virginia",260.0,158.0,86.0,05000US51087,51,087,S,Owner,N/A,30% AMI or less,All
"Henrico County, Virginia",130.0,113.0,87.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,White
"Henrico County, Virginia",70.0,74.0,88.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Black
"Henrico County, Virginia",40.0,46.0,89.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Asian
"Henrico County, Virginia",0.0,161.0,90.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,American Indian
"Henrico County, Virginia",0.0,161.0,91.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Pacific Islander
"Henrico County, Virginia",0.0,161.0,92.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Hispanic
"Henrico County, Virginia",20.0,36.0,93.0,05000US51087,51,087,D,Owner,N/A,30% AMI or less,Other
"Henrico County, Virginia",0.0,161.0,94.0,05000US51087,51,087,S,Owner,N/A,30.1-50% AMI,All
"Henrico County, Virginia",0.0,161.0,95.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,White
"Henrico County, Virginia",0.0,161.0,96.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Black
"Henrico County, Virginia",0.0,161.0,97.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Asian
"Henrico County, Virginia",0.0,161.0,98.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,99.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"Henrico County, Virginia",0.0,161.0,100.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,101.0,05000US51087,51,087,D,Owner,N/A,30.1-50% AMI,Other
"Henrico County, Virginia",0.0,161.0,102.0,05000US51087,51,087,S,Owner,N/A,50.1-80% AMI,All
"Henrico County, Virginia",0.0,161.0,103.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,White
"Henrico County, Virginia",0.0,161.0,104.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Black
"Henrico County, Virginia",0.0,161.0,105.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Asian
"Henrico County, Virginia",0.0,161.0,106.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,107.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"Henrico County, Virginia",0.0,161.0,108.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,109.0,05000US51087,51,087,D,Owner,N/A,50.1-80% AMI,Other
"Henrico County, Virginia",0.0,161.0,110.0,05000US51087,51,087,S,Owner,N/A,80.1-95% AMI,All
"Henrico County, Virginia",0.0,161.0,111.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,White
"Henrico County, Virginia",0.0,161.0,112.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Black
"Henrico County, Virginia",0.0,161.0,113.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Asian
"Henrico County, Virginia",0.0,161.0,114.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,115.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Pacific Islander
"Henrico County, Virginia",0.0,161.0,116.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,117.0,05000US51087,51,087,D,Owner,N/A,80.1-95% AMI,Other
"Henrico County, Virginia",0.0,161.0,118.0,05000US51087,51,087,S,Owner,N/A,95.1% AMI and above,All
"Henrico County, Virginia",0.0,161.0,119.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,White
"Henrico County, Virginia",0.0,161.0,120.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,Black
"Henrico County, Virginia",0.0,161.0,121.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,Asian
"Henrico County, Virginia",0.0,161.0,122.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,American Indian
"Henrico County, Virginia",0.0,161.0,123.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,Pacific Islander
"Henrico County, Virginia",0.0,161.0,124.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,Hispanic
"Henrico County, Virginia",0.0,161.0,125.0,05000US51087,51,087,D,Owner,N/A,95.1% AMI and above,Other
"Henrico County, Virginia",38255.0,1520.0,126.0,05000US51087,51,087,S,Renter,All,All,All
"Henrico County, Virginia",16145.0,1228.0,127.0,05000US51087,51,087,S,Renter,Yes,All,All
"Henrico County, Virginia",5010.0,670.0,128.0,05000US51087,51,087,S,Renter,Yes,30% AMI or less,All
"Henrico County, Virginia",1915.0,446.0,129.0,05000US51087,51,087,D,Renter,Yes,30% AMI or less,White
"Henrico County, Virginia",2540.0,511.0,130.0,05000US51087,51,087,D,Renter,Yes,30% AMI or less,Black
"Henrico County, Virginia",85.0,92.0,131.0,05000US51087,51,087,D,Renter,Yes,30% AMI or less,Asian
"Henrico County, Virginia",0.0,161.0,132.0,05000US51087,51,087,D,Renter,Yes,30% AMI or less,American Indian
"Henrico County, Virginia",0.0,161.0,133.0,05000US51087,51,087,D,Renter,Yes,30% AMI or less,Pacific Islander
"Henrico County, Virginia",330.0,171.0,134.0,05000US51087,51,087,D,Renter,Yes,30% AMI or less,Hispanic
"Henrico County, Virginia",145.0,147.0,135.0,05000US51087,51,087,D,Renter,Yes,30% AMI or less,Other
"Henrico County, Virginia",5760.0,736.0,136.0,05000US51087,51,087,S,Renter,Yes,30.1-50% AMI,All
"Henrico County, Virginia",2605.0,486.0,137.0,05000US51087,51,087,D,Renter,Yes,30.1-50% AMI,White
"Henrico County, Virginia",2280.0,421.0,138.0,05000US51087,51,087,D,Renter,Yes,30.1-50% AMI,Black
"Henrico County, Virginia",285.0,155.0,139.0,05000US51087,51,087,D,Renter,Yes,30.1-50% AMI,Asian
"Henrico County, Virginia",95.0,139.0,140.0,05000US51087,51,087,D,Renter,Yes,30.1-50% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,141.0,05000US51087,51,087,D,Renter,Yes,30.1-50% AMI,Pacific Islander
"Henrico County, Virginia",330.0,165.0,142.0,05000US51087,51,087,D,Renter,Yes,30.1-50% AMI,Hispanic
"Henrico County, Virginia",165.0,150.0,143.0,05000US51087,51,087,D,Renter,Yes,30.1-50% AMI,Other
"Henrico County, Virginia",4300.0,690.0,144.0,05000US51087,51,087,S,Renter,Yes,50.1-80% AMI,All
"Henrico County, Virginia",2150.0,420.0,145.0,05000US51087,51,087,D,Renter,Yes,50.1-80% AMI,White
"Henrico County, Virginia",1725.0,478.0,146.0,05000US51087,51,087,D,Renter,Yes,50.1-80% AMI,Black
"Henrico County, Virginia",175.0,123.0,147.0,05000US51087,51,087,D,Renter,Yes,50.1-80% AMI,Asian
"Henrico County, Virginia",0.0,161.0,148.0,05000US51087,51,087,D,Renter,Yes,50.1-80% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,149.0,05000US51087,51,087,D,Renter,Yes,50.1-80% AMI,Pacific Islander
"Henrico County, Virginia",190.0,144.0,150.0,05000US51087,51,087,D,Renter,Yes,50.1-80% AMI,Hispanic
"Henrico County, Virginia",60.0,79.0,151.0,05000US51087,51,087,D,Renter,Yes,50.1-80% AMI,Other
"Henrico County, Virginia",405.0,153.0,152.0,05000US51087,51,087,S,Renter,Yes,80.1-95% AMI,All
"Henrico County, Virginia",185.0,101.0,153.0,05000US51087,51,087,D,Renter,Yes,80.1-95% AMI,White
"Henrico County, Virginia",170.0,127.0,154.0,05000US51087,51,087,D,Renter,Yes,80.1-95% AMI,Black
"Henrico County, Virginia",30.0,53.0,155.0,05000US51087,51,087,D,Renter,Yes,80.1-95% AMI,Asian
"Henrico County, Virginia",0.0,161.0,156.0,05000US51087,51,087,D,Renter,Yes,80.1-95% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,157.0,05000US51087,51,087,D,Renter,Yes,80.1-95% AMI,Pacific Islander
"Henrico County, Virginia",15.0,34.0,158.0,05000US51087,51,087,D,Renter,Yes,80.1-95% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,159.0,05000US51087,51,087,D,Renter,Yes,80.1-95% AMI,Other
"Henrico County, Virginia",675.0,158.0,160.0,05000US51087,51,087,S,Renter,Yes,95.1% AMI and above,All
"Henrico County, Virginia",525.0,132.0,161.0,05000US51087,51,087,D,Renter,Yes,95.1% AMI and above,White
"Henrico County, Virginia",0.0,161.0,162.0,05000US51087,51,087,D,Renter,Yes,95.1% AMI and above,Black
"Henrico County, Virginia",55.0,71.0,163.0,05000US51087,51,087,D,Renter,Yes,95.1% AMI and above,Asian
"Henrico County, Virginia",35.0,56.0,164.0,05000US51087,51,087,D,Renter,Yes,95.1% AMI and above,American Indian
"Henrico County, Virginia",0.0,161.0,165.0,05000US51087,51,087,D,Renter,Yes,95.1% AMI and above,Pacific Islander
"Henrico County, Virginia",55.0,64.0,166.0,05000US51087,51,087,D,Renter,Yes,95.1% AMI and above,Hispanic
"Henrico County, Virginia",0.0,161.0,167.0,05000US51087,51,087,D,Renter,Yes,95.1% AMI and above,Other
"Henrico County, Virginia",20480.0,1331.0,168.0,05000US51087,51,087,S,Renter,No,All,All
"Henrico County, Virginia",840.0,238.0,169.0,05000US51087,51,087,S,Renter,No,30% AMI or less,All
"Henrico County, Virginia",215.0,126.0,170.0,05000US51087,51,087,D,Renter,No,30% AMI or less,White
"Henrico County, Virginia",595.0,209.0,171.0,05000US51087,51,087,D,Renter,No,30% AMI or less,Black
"Henrico County, Virginia",0.0,161.0,172.0,05000US51087,51,087,D,Renter,No,30% AMI or less,Asian
"Henrico County, Virginia",0.0,161.0,173.0,05000US51087,51,087,D,Renter,No,30% AMI or less,American Indian
"Henrico County, Virginia",0.0,161.0,174.0,05000US51087,51,087,D,Renter,No,30% AMI or less,Pacific Islander
"Henrico County, Virginia",30.0,35.0,175.0,05000US51087,51,087,D,Renter,No,30% AMI or less,Hispanic
"Henrico County, Virginia",0.0,161.0,176.0,05000US51087,51,087,D,Renter,No,30% AMI or less,Other
"Henrico County, Virginia",625.0,293.0,177.0,05000US51087,51,087,S,Renter,No,30.1-50% AMI,All
"Henrico County, Virginia",145.0,112.0,178.0,05000US51087,51,087,D,Renter,No,30.1-50% AMI,White
"Henrico County, Virginia",465.0,253.0,179.0,05000US51087,51,087,D,Renter,No,30.1-50% AMI,Black
"Henrico County, Virginia",0.0,161.0,180.0,05000US51087,51,087,D,Renter,No,30.1-50% AMI,Asian
"Henrico County, Virginia",0.0,161.0,181.0,05000US51087,51,087,D,Renter,No,30.1-50% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,182.0,05000US51087,51,087,D,Renter,No,30.1-50% AMI,Pacific Islander
"Henrico County, Virginia",0.0,161.0,183.0,05000US51087,51,087,D,Renter,No,30.1-50% AMI,Hispanic
"Henrico County, Virginia",10.0,23.0,184.0,05000US51087,51,087,D,Renter,No,30.1-50% AMI,Other
"Henrico County, Virginia",5295.0,749.0,185.0,05000US51087,51,087,S,Renter,No,50.1-80% AMI,All
"Henrico County, Virginia",2625.0,568.0,186.0,05000US51087,51,087,D,Renter,No,50.1-80% AMI,White
"Henrico County, Virginia",1990.0,526.0,187.0,05000US51087,51,087,D,Renter,No,50.1-80% AMI,Black
"Henrico County, Virginia",105.0,76.0,188.0,05000US51087,51,087,D,Renter,No,50.1-80% AMI,Asian
"Henrico County, Virginia",0.0,161.0,189.0,05000US51087,51,087,D,Renter,No,50.1-80% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,190.0,05000US51087,51,087,D,Renter,No,50.1-80% AMI,Pacific Islander
"Henrico County, Virginia",340.0,161.0,191.0,05000US51087,51,087,D,Renter,No,50.1-80% AMI,Hispanic
"Henrico County, Virginia",235.0,167.0,192.0,05000US51087,51,087,D,Renter,No,50.1-80% AMI,Other
"Henrico County, Virginia",3055.0,487.0,193.0,05000US51087,51,087,S,Renter,No,80.1-95% AMI,All
"Henrico County, Virginia",1680.0,364.0,194.0,05000US51087,51,087,D,Renter,No,80.1-95% AMI,White
"Henrico County, Virginia",1195.0,335.0,195.0,05000US51087,51,087,D,Renter,No,80.1-95% AMI,Black
"Henrico County, Virginia",80.0,61.0,196.0,05000US51087,51,087,D,Renter,No,80.1-95% AMI,Asian
"Henrico County, Virginia",0.0,161.0,197.0,05000US51087,51,087,D,Renter,No,80.1-95% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,198.0,05000US51087,51,087,D,Renter,No,80.1-95% AMI,Pacific Islander
"Henrico County, Virginia",70.0,89.0,199.0,05000US51087,51,087,D,Renter,No,80.1-95% AMI,Hispanic
"Henrico County, Virginia",30.0,37.0,200.0,05000US51087,51,087,D,Renter,No,80.1-95% AMI,Other
"Henrico County, Virginia",10670.0,947.0,201.0,05000US51087,51,087,S,Renter,No,95.1% AMI and above,All
"Henrico County, Virginia",6130.0,754.0,202.0,05000US51087,51,087,D,Renter,No,95.1% AMI and above,White
"Henrico County, Virginia",3120.0,572.0,203.0,05000US51087,51,087,D,Renter,No,95.1% AMI and above,Black
"Henrico County, Virginia",755.0,210.0,204.0,05000US51087,51,087,D,Renter,No,95.1% AMI and above,Asian
"Henrico County, Virginia",0.0,161.0,205.0,05000US51087,51,087,D,Renter,No,95.1% AMI and above,American Indian
"Henrico County, Virginia",0.0,161.0,206.0,05000US51087,51,087,D,Renter,No,95.1% AMI and above,Pacific Islander
"Henrico County, Virginia",560.0,212.0,207.0,05000US51087,51,087,D,Renter,No,95.1% AMI and above,Hispanic
"Henrico County, Virginia",105.0,103.0,208.0,05000US51087,51,087,D,Renter,No,95.1% AMI and above,Other
"Henrico County, Virginia",1625.0,363.0,209.0,05000US51087,51,087,S,Renter,N/A,All,All
"Henrico County, Virginia",940.0,296.0,210.0,05000US51087,51,087,S,Renter,N/A,30% AMI or less,All
"Henrico County, Virginia",280.0,151.0,211.0,05000US51087,51,087,D,Renter,N/A,30% AMI or less,White
"Henrico County, Virginia",575.0,250.0,212.0,05000US51087,51,087,D,Renter,N/A,30% AMI or less,Black
"Henrico County, Virginia",30.0,34.0,213.0,05000US51087,51,087,D,Renter,N/A,30% AMI or less,Asian
"Henrico County, Virginia",0.0,161.0,214.0,05000US51087,51,087,D,Renter,N/A,30% AMI or less,American Indian
"Henrico County, Virginia",0.0,161.0,215.0,05000US51087,51,087,D,Renter,N/A,30% AMI or less,Pacific Islander
"Henrico County, Virginia",40.0,48.0,216.0,05000US51087,51,087,D,Renter,N/A,30% AMI or less,Hispanic
"Henrico County, Virginia",15.0,25.0,217.0,05000US51087,51,087,D,Renter,N/A,30% AMI or less,Other
"Henrico County, Virginia",145.0,100.0,218.0,05000US51087,51,087,S,Renter,N/A,30.1-50% AMI,All
"Henrico County, Virginia",100.0,72.0,219.0,05000US51087,51,087,D,Renter,N/A,30.1-50% AMI,White
"Henrico County, Virginia",0.0,161.0,220.0,05000US51087,51,087,D,Renter,N/A,30.1-50% AMI,Black
"Henrico County, Virginia",45.0,69.0,221.0,05000US51087,51,087,D,Renter,N/A,30.1-50% AMI,Asian
"Henrico County, Virginia",0.0,161.0,222.0,05000US51087,51,087,D,Renter,N/A,30.1-50% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,223.0,05000US51087,51,087,D,Renter,N/A,30.1-50% AMI,Pacific Islander
"Henrico County, Virginia",0.0,161.0,224.0,05000US51087,51,087,D,Renter,N/A,30.1-50% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,225.0,05000US51087,51,087,D,Renter,N/A,30.1-50% AMI,Other
"Henrico County, Virginia",160.0,133.0,226.0,05000US51087,51,087,S,Renter,N/A,50.1-80% AMI,All
"Henrico County, Virginia",145.0,132.0,227.0,05000US51087,51,087,D,Renter,N/A,50.1-80% AMI,White
"Henrico County, Virginia",0.0,161.0,228.0,05000US51087,51,087,D,Renter,N/A,50.1-80% AMI,Black
"Henrico County, Virginia",0.0,161.0,229.0,05000US51087,51,087,D,Renter,N/A,50.1-80% AMI,Asian
"Henrico County, Virginia",15.0,24.0,230.0,05000US51087,51,087,D,Renter,N/A,50.1-80% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,231.0,05000US51087,51,087,D,Renter,N/A,50.1-80% AMI,Pacific Islander
"Henrico County, Virginia",0.0,161.0,232.0,05000US51087,51,087,D,Renter,N/A,50.1-80% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,233.0,05000US51087,51,087,D,Renter,N/A,50.1-80% AMI,Other
"Henrico County, Virginia",30.0,37.0,234.0,05000US51087,51,087,S,Renter,N/A,80.1-95% AMI,All
"Henrico County, Virginia",20.0,34.0,235.0,05000US51087,51,087,D,Renter,N/A,80.1-95% AMI,White
"Henrico County, Virginia",0.0,161.0,236.0,05000US51087,51,087,D,Renter,N/A,80.1-95% AMI,Black
"Henrico County, Virginia",0.0,161.0,237.0,05000US51087,51,087,D,Renter,N/A,80.1-95% AMI,Asian
"Henrico County, Virginia",0.0,161.0,238.0,05000US51087,51,087,D,Renter,N/A,80.1-95% AMI,American Indian
"Henrico County, Virginia",0.0,161.0,239.0,05000US51087,51,087,D,Renter,N/A,80.1-95% AMI,Pacific Islander
"Henrico County, Virginia",10.0,16.0,240.0,05000US51087,51,087,D,Renter,N/A,80.1-95% AMI,Hispanic
"Henrico County, Virginia",0.0,161.0,241.0,05000US51087,51,087,D,Renter,N/A,80.1-95% AMI,Other
"Henrico County, Virginia",355.0,152.0,242.0,05000US51087,51,087,S,Renter,N/A,95.1% AMI and above,All
"Henrico County, Virginia",275.0,132.0,243.0,05000US51087,51,087,D,Renter,N/A,95.1% AMI and above,White
"Henrico County, Virginia",70.0,86.0,244.0,05000US51087,51,087,D,Renter,N/A,95.1% AMI and above,Black
