name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Fluvanna County, Virginia",9330.0,251.0,1.0,05000US51065,51,065,T,All,All,All,All
"Fluvanna County, Virginia",7440.0,473.0,2.0,05000US51065,51,065,S,Owner,All,All,All
"Fluvanna County, Virginia",2075.0,470.0,3.0,05000US51065,51,065,S,Owner,Yes,All,All
"Fluvanna County, Virginia",460.0,247.0,4.0,05000US51065,51,065,S,Owner,Yes,30% AMI or less,All
"Fluvanna County, Virginia",335.0,189.0,5.0,05000US51065,51,065,D,Owner,Yes,30% AMI or less,White
"Fluvanna County, Virginia",120.0,125.0,6.0,05000US51065,51,065,D,Owner,Yes,30% AMI or less,Black
"Fluvanna County, Virginia",0.0,161.0,7.0,05000US51065,51,065,D,Owner,Yes,30% AMI or less,Asian
"Fluvanna County, Virginia",0.0,161.0,8.0,05000US51065,51,065,D,Owner,Yes,30% AMI or less,American Indian
"Fluvanna County, Virginia",0.0,161.0,9.0,05000US51065,51,065,D,Owner,Yes,30% AMI or less,Pacific Islander
"Fluvanna County, Virginia",0.0,161.0,10.0,05000US51065,51,065,D,Owner,Yes,30% AMI or less,Hispanic
"Fluvanna County, Virginia",0.0,161.0,11.0,05000US51065,51,065,D,Owner,Yes,30% AMI or less,Other
"Fluvanna County, Virginia",155.0,103.0,12.0,05000US51065,51,065,S,Owner,Yes,30.1-50% AMI,All
"Fluvanna County, Virginia",75.0,70.0,13.0,05000US51065,51,065,D,Owner,Yes,30.1-50% AMI,White
"Fluvanna County, Virginia",50.0,69.0,14.0,05000US51065,51,065,D,Owner,Yes,30.1-50% AMI,Black
"Fluvanna County, Virginia",0.0,161.0,15.0,05000US51065,51,065,D,Owner,Yes,30.1-50% AMI,Asian
"Fluvanna County, Virginia",0.0,161.0,16.0,05000US51065,51,065,D,Owner,Yes,30.1-50% AMI,American Indian
"Fluvanna County, Virginia",0.0,161.0,17.0,05000US51065,51,065,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Fluvanna County, Virginia",30.0,50.0,18.0,05000US51065,51,065,D,Owner,Yes,30.1-50% AMI,Hispanic
