name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Roanoke city, Virginia",0.0,161.0,42.0,05000US51770,51,770,D,Owner,Yes,95.1% AMI and above,Hispanic
"Roanoke city, Virginia",0.0,161.0,43.0,05000US51770,51,770,D,Owner,Yes,95.1% AMI and above,Other
"Roanoke city, Virginia",18570.0,896.0,44.0,05000US51770,51,770,S,Owner,No,All,All
"Roanoke city, Virginia",560.0,231.0,45.0,05000US51770,51,770,S,Owner,No,30% AMI or less,All
"Roanoke city, Virginia",330.0,168.0,46.0,05000US51770,51,770,D,Owner,No,30% AMI or less,White
"Roanoke city, Virginia",205.0,142.0,47.0,05000US51770,51,770,D,Owner,No,30% AMI or less,Black
"Roanoke city, Virginia",0.0,161.0,48.0,05000US51770,51,770,D,Owner,No,30% AMI or less,Asian
"Roanoke city, Virginia",0.0,161.0,49.0,05000US51770,51,770,D,Owner,No,30% AMI or less,American Indian
"Roanoke city, Virginia",0.0,161.0,50.0,05000US51770,51,770,D,Owner,No,30% AMI or less,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,51.0,05000US51770,51,770,D,Owner,No,30% AMI or less,Hispanic
"Roanoke city, Virginia",25.0,40.0,52.0,05000US51770,51,770,D,Owner,No,30% AMI or less,Other
"Roanoke city, Virginia",1365.0,327.0,53.0,05000US51770,51,770,S,Owner,No,30.1-50% AMI,All
"Roanoke city, Virginia",1090.0,327.0,54.0,05000US51770,51,770,D,Owner,No,30.1-50% AMI,White
"Roanoke city, Virginia",215.0,141.0,55.0,05000US51770,51,770,D,Owner,No,30.1-50% AMI,Black
"Roanoke city, Virginia",0.0,161.0,56.0,05000US51770,51,770,D,Owner,No,30.1-50% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,57.0,05000US51770,51,770,D,Owner,No,30.1-50% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,58.0,05000US51770,51,770,D,Owner,No,30.1-50% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,59.0,05000US51770,51,770,D,Owner,No,30.1-50% AMI,Hispanic
"Roanoke city, Virginia",55.0,78.0,60.0,05000US51770,51,770,D,Owner,No,30.1-50% AMI,Other
"Roanoke city, Virginia",2995.0,459.0,61.0,05000US51770,51,770,S,Owner,No,50.1-80% AMI,All
"Roanoke city, Virginia",2260.0,393.0,62.0,05000US51770,51,770,D,Owner,No,50.1-80% AMI,White
"Roanoke city, Virginia",685.0,228.0,63.0,05000US51770,51,770,D,Owner,No,50.1-80% AMI,Black
"Roanoke city, Virginia",15.0,31.0,64.0,05000US51770,51,770,D,Owner,No,50.1-80% AMI,Asian
"Roanoke city, Virginia",25.0,41.0,65.0,05000US51770,51,770,D,Owner,No,50.1-80% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,66.0,05000US51770,51,770,D,Owner,No,50.1-80% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,67.0,05000US51770,51,770,D,Owner,No,50.1-80% AMI,Hispanic
"Roanoke city, Virginia",15.0,25.0,68.0,05000US51770,51,770,D,Owner,No,50.1-80% AMI,Other
"Roanoke city, Virginia",1710.0,369.0,69.0,05000US51770,51,770,S,Owner,No,80.1-95% AMI,All
"Roanoke city, Virginia",1295.0,327.0,70.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI,White
"Roanoke city, Virginia",350.0,199.0,71.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI,Black
"Roanoke city, Virginia",50.0,56.0,72.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,73.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,74.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI,Pacific Islander
"Roanoke city, Virginia",20.0,36.0,75.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,76.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI,Other
"Roanoke city, Virginia",11945.0,811.0,77.0,05000US51770,51,770,S,Owner,No,95.1% AMI and above,All
"Roanoke city, Virginia",9590.0,704.0,78.0,05000US51770,51,770,D,Owner,No,95.1% AMI and above,White
"Roanoke city, Virginia",1940.0,383.0,79.0,05000US51770,51,770,D,Owner,No,95.1% AMI and above,Black
"Roanoke city, Virginia",145.0,69.0,80.0,05000US51770,51,770,D,Owner,No,95.1% AMI and above,Asian
"Roanoke city, Virginia",20.0,31.0,81.0,05000US51770,51,770,D,Owner,No,95.1% AMI and above,American Indian
"Roanoke city, Virginia",0.0,161.0,82.0,05000US51770,51,770,D,Owner,No,95.1% AMI and above,Pacific Islander
"Roanoke city, Virginia",130.0,78.0,83.0,05000US51770,51,770,D,Owner,No,95.1% AMI and above,Hispanic
"Roanoke city, Virginia",125.0,128.0,84.0,05000US51770,51,770,D,Owner,No,95.1% AMI and above,Other
"Roanoke city, Virginia",130.0,99.0,85.0,05000US51770,51,770,S,Owner,N/A,All,All
"Roanoke city, Virginia",130.0,99.0,86.0,05000US51770,51,770,S,Owner,N/A,30% AMI or less,All
"Roanoke city, Virginia",105.0,89.0,87.0,05000US51770,51,770,D,Owner,N/A,30% AMI or less,White
"Roanoke city, Virginia",25.0,43.0,88.0,05000US51770,51,770,D,Owner,N/A,30% AMI or less,Black
"Roanoke city, Virginia",0.0,161.0,89.0,05000US51770,51,770,D,Owner,N/A,30% AMI or less,Asian
"Roanoke city, Virginia",0.0,161.0,90.0,05000US51770,51,770,D,Owner,N/A,30% AMI or less,American Indian
"Roanoke city, Virginia",0.0,161.0,91.0,05000US51770,51,770,D,Owner,N/A,30% AMI or less,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,92.0,05000US51770,51,770,D,Owner,N/A,30% AMI or less,Hispanic
"Roanoke city, Virginia",0.0,161.0,93.0,05000US51770,51,770,D,Owner,N/A,30% AMI or less,Other
"Roanoke city, Virginia",0.0,161.0,94.0,05000US51770,51,770,S,Owner,N/A,30.1-50% AMI,All
"Roanoke city, Virginia",0.0,161.0,95.0,05000US51770,51,770,D,Owner,N/A,30.1-50% AMI,White
"Roanoke city, Virginia",0.0,161.0,96.0,05000US51770,51,770,D,Owner,N/A,30.1-50% AMI,Black
"Roanoke city, Virginia",0.0,161.0,97.0,05000US51770,51,770,D,Owner,N/A,30.1-50% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,98.0,05000US51770,51,770,D,Owner,N/A,30.1-50% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,99.0,05000US51770,51,770,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,100.0,05000US51770,51,770,D,Owner,N/A,30.1-50% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,101.0,05000US51770,51,770,D,Owner,N/A,30.1-50% AMI,Other
"Roanoke city, Virginia",0.0,161.0,102.0,05000US51770,51,770,S,Owner,N/A,50.1-80% AMI,All
"Roanoke city, Virginia",0.0,161.0,103.0,05000US51770,51,770,D,Owner,N/A,50.1-80% AMI,White
"Roanoke city, Virginia",0.0,161.0,104.0,05000US51770,51,770,D,Owner,N/A,50.1-80% AMI,Black
"Roanoke city, Virginia",0.0,161.0,105.0,05000US51770,51,770,D,Owner,N/A,50.1-80% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,106.0,05000US51770,51,770,D,Owner,N/A,50.1-80% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,107.0,05000US51770,51,770,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,108.0,05000US51770,51,770,D,Owner,N/A,50.1-80% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,109.0,05000US51770,51,770,D,Owner,N/A,50.1-80% AMI,Other
"Roanoke city, Virginia",0.0,161.0,110.0,05000US51770,51,770,S,Owner,N/A,80.1-95% AMI,All
"Roanoke city, Virginia",0.0,161.0,111.0,05000US51770,51,770,D,Owner,N/A,80.1-95% AMI,White
"Roanoke city, Virginia",0.0,161.0,112.0,05000US51770,51,770,D,Owner,N/A,80.1-95% AMI,Black
"Roanoke city, Virginia",0.0,161.0,113.0,05000US51770,51,770,D,Owner,N/A,80.1-95% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,114.0,05000US51770,51,770,D,Owner,N/A,80.1-95% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,115.0,05000US51770,51,770,D,Owner,N/A,80.1-95% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,116.0,05000US51770,51,770,D,Owner,N/A,80.1-95% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,117.0,05000US51770,51,770,D,Owner,N/A,80.1-95% AMI,Other
"Roanoke city, Virginia",0.0,161.0,118.0,05000US51770,51,770,S,Owner,N/A,95.1% AMI and above,All
"Roanoke city, Virginia",0.0,161.0,119.0,05000US51770,51,770,D,Owner,N/A,95.1% AMI and above,White
"Roanoke city, Virginia",0.0,161.0,120.0,05000US51770,51,770,D,Owner,N/A,95.1% AMI and above,Black
"Roanoke city, Virginia",0.0,161.0,121.0,05000US51770,51,770,D,Owner,N/A,95.1% AMI and above,Asian
"Roanoke city, Virginia",0.0,161.0,122.0,05000US51770,51,770,D,Owner,N/A,95.1% AMI and above,American Indian
"Roanoke city, Virginia",0.0,161.0,123.0,05000US51770,51,770,D,Owner,N/A,95.1% AMI and above,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,124.0,05000US51770,51,770,D,Owner,N/A,95.1% AMI and above,Hispanic
"Roanoke city, Virginia",0.0,161.0,125.0,05000US51770,51,770,D,Owner,N/A,95.1% AMI and above,Other
"Roanoke city, Virginia",17055.0,960.0,126.0,05000US51770,51,770,S,Renter,All,All,All
"Roanoke city, Virginia",7410.0,770.0,127.0,05000US51770,51,770,S,Renter,Yes,All,All
"Roanoke city, Virginia",3515.0,603.0,128.0,05000US51770,51,770,S,Renter,Yes,30% AMI or less,All
"Roanoke city, Virginia",1825.0,458.0,129.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,White
"Roanoke city, Virginia",1500.0,339.0,130.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,Black
"Roanoke city, Virginia",0.0,161.0,131.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,Asian
"Roanoke city, Virginia",85.0,105.0,132.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,American Indian
"Roanoke city, Virginia",0.0,161.0,133.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,Pacific Islander
"Roanoke city, Virginia",75.0,90.0,134.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,Hispanic
"Roanoke city, Virginia",30.0,36.0,135.0,05000US51770,51,770,D,Renter,Yes,30% AMI or less,Other
"Roanoke city, Virginia",2445.0,529.0,136.0,05000US51770,51,770,S,Renter,Yes,30.1-50% AMI,All
"Roanoke city, Virginia",1635.0,399.0,137.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,White
"Roanoke city, Virginia",680.0,324.0,138.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,Black
"Roanoke city, Virginia",15.0,27.0,139.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,140.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,141.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,Pacific Islander
"Roanoke city, Virginia",110.0,108.0,142.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,Hispanic
"Roanoke city, Virginia",10.0,15.0,143.0,05000US51770,51,770,D,Renter,Yes,30.1-50% AMI,Other
"Roanoke city, Virginia",945.0,309.0,144.0,05000US51770,51,770,S,Renter,Yes,50.1-80% AMI,All
"Roanoke city, Virginia",530.0,215.0,145.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,White
"Roanoke city, Virginia",415.0,203.0,146.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,Black
"Roanoke city, Virginia",0.0,161.0,147.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,148.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,149.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,150.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,151.0,05000US51770,51,770,D,Renter,Yes,50.1-80% AMI,Other
"Roanoke city, Virginia",125.0,92.0,152.0,05000US51770,51,770,S,Renter,Yes,80.1-95% AMI,All
"Roanoke city, Virginia",55.0,67.0,153.0,05000US51770,51,770,D,Renter,Yes,80.1-95% AMI,White
"Roanoke city, Virginia",30.0,46.0,154.0,05000US51770,51,770,D,Renter,Yes,80.1-95% AMI,Black
"Roanoke city, Virginia",0.0,161.0,155.0,05000US51770,51,770,D,Renter,Yes,80.1-95% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,156.0,05000US51770,51,770,D,Renter,Yes,80.1-95% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,157.0,05000US51770,51,770,D,Renter,Yes,80.1-95% AMI,Pacific Islander
"Roanoke city, Virginia",40.0,49.0,158.0,05000US51770,51,770,D,Renter,Yes,80.1-95% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,159.0,05000US51770,51,770,D,Renter,Yes,80.1-95% AMI,Other
"Roanoke city, Virginia",380.0,192.0,160.0,05000US51770,51,770,S,Renter,Yes,95.1% AMI and above,All
"Roanoke city, Virginia",320.0,159.0,161.0,05000US51770,51,770,D,Renter,Yes,95.1% AMI and above,White
"Roanoke city, Virginia",65.0,101.0,162.0,05000US51770,51,770,D,Renter,Yes,95.1% AMI and above,Black
"Roanoke city, Virginia",0.0,161.0,163.0,05000US51770,51,770,D,Renter,Yes,95.1% AMI and above,Asian
"Roanoke city, Virginia",0.0,161.0,164.0,05000US51770,51,770,D,Renter,Yes,95.1% AMI and above,American Indian
"Roanoke city, Virginia",0.0,161.0,165.0,05000US51770,51,770,D,Renter,Yes,95.1% AMI and above,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,166.0,05000US51770,51,770,D,Renter,Yes,95.1% AMI and above,Hispanic
"Roanoke city, Virginia",0.0,161.0,167.0,05000US51770,51,770,D,Renter,Yes,95.1% AMI and above,Other
"Roanoke city, Virginia",8625.0,796.0,168.0,05000US51770,51,770,S,Renter,No,All,All
"Roanoke city, Virginia",645.0,236.0,169.0,05000US51770,51,770,S,Renter,No,30% AMI or less,All
"Roanoke city, Virginia",405.0,193.0,170.0,05000US51770,51,770,D,Renter,No,30% AMI or less,White
"Roanoke city, Virginia",200.0,131.0,171.0,05000US51770,51,770,D,Renter,No,30% AMI or less,Black
"Roanoke city, Virginia",0.0,161.0,172.0,05000US51770,51,770,D,Renter,No,30% AMI or less,Asian
"Roanoke city, Virginia",0.0,161.0,173.0,05000US51770,51,770,D,Renter,No,30% AMI or less,American Indian
"Roanoke city, Virginia",0.0,161.0,174.0,05000US51770,51,770,D,Renter,No,30% AMI or less,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,175.0,05000US51770,51,770,D,Renter,No,30% AMI or less,Hispanic
"Roanoke city, Virginia",40.0,35.0,176.0,05000US51770,51,770,D,Renter,No,30% AMI or less,Other
"Roanoke city, Virginia",1015.0,325.0,177.0,05000US51770,51,770,S,Renter,No,30.1-50% AMI,All
"Roanoke city, Virginia",615.0,223.0,178.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,White
"Roanoke city, Virginia",290.0,154.0,179.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,Black
"Roanoke city, Virginia",40.0,60.0,180.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,181.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,American Indian
"Roanoke city, Virginia",45.0,75.0,182.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,Pacific Islander
"Roanoke city, Virginia",25.0,41.0,183.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,184.0,05000US51770,51,770,D,Renter,No,30.1-50% AMI,Other
"Roanoke city, Virginia",2940.0,646.0,185.0,05000US51770,51,770,S,Renter,No,50.1-80% AMI,All
"Roanoke city, Virginia",2225.0,574.0,186.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,White
"Roanoke city, Virginia",565.0,249.0,187.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,Black
"Roanoke city, Virginia",50.0,60.0,188.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,Asian
"Roanoke city, Virginia",55.0,77.0,189.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,190.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,Pacific Islander
"Roanoke city, Virginia",45.0,47.0,191.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,192.0,05000US51770,51,770,D,Renter,No,50.1-80% AMI,Other
"Roanoke city, Virginia",835.0,230.0,193.0,05000US51770,51,770,S,Renter,No,80.1-95% AMI,All
"Roanoke city, Virginia",580.0,213.0,194.0,05000US51770,51,770,D,Renter,No,80.1-95% AMI,White
"Roanoke city, Virginia",200.0,115.0,195.0,05000US51770,51,770,D,Renter,No,80.1-95% AMI,Black
"Roanoke city, Virginia",0.0,161.0,196.0,05000US51770,51,770,D,Renter,No,80.1-95% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,197.0,05000US51770,51,770,D,Renter,No,80.1-95% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,198.0,05000US51770,51,770,D,Renter,No,80.1-95% AMI,Pacific Islander
"Roanoke city, Virginia",15.0,27.0,199.0,05000US51770,51,770,D,Renter,No,80.1-95% AMI,Hispanic
"Roanoke city, Virginia",40.0,51.0,200.0,05000US51770,51,770,D,Renter,No,80.1-95% AMI,Other
"Roanoke city, Virginia",3185.0,532.0,201.0,05000US51770,51,770,S,Renter,No,95.1% AMI and above,All
"Roanoke city, Virginia",2390.0,448.0,202.0,05000US51770,51,770,D,Renter,No,95.1% AMI and above,White
"Roanoke city, Virginia",720.0,279.0,203.0,05000US51770,51,770,D,Renter,No,95.1% AMI and above,Black
"Roanoke city, Virginia",15.0,23.0,204.0,05000US51770,51,770,D,Renter,No,95.1% AMI and above,Asian
"Roanoke city, Virginia",0.0,161.0,205.0,05000US51770,51,770,D,Renter,No,95.1% AMI and above,American Indian
"Roanoke city, Virginia",0.0,161.0,206.0,05000US51770,51,770,D,Renter,No,95.1% AMI and above,Pacific Islander
"Roanoke city, Virginia",65.0,72.0,207.0,05000US51770,51,770,D,Renter,No,95.1% AMI and above,Hispanic
"Roanoke city, Virginia",0.0,161.0,208.0,05000US51770,51,770,D,Renter,No,95.1% AMI and above,Other
"Roanoke city, Virginia",1020.0,340.0,209.0,05000US51770,51,770,S,Renter,N/A,All,All
"Roanoke city, Virginia",635.0,297.0,210.0,05000US51770,51,770,S,Renter,N/A,30% AMI or less,All
"Roanoke city, Virginia",60.0,56.0,211.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,White
"Roanoke city, Virginia",550.0,293.0,212.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,Black
"Roanoke city, Virginia",0.0,161.0,213.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,Asian
"Roanoke city, Virginia",0.0,161.0,214.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,American Indian
"Roanoke city, Virginia",0.0,161.0,215.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,216.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,Hispanic
"Roanoke city, Virginia",30.0,51.0,217.0,05000US51770,51,770,D,Renter,N/A,30% AMI or less,Other
"Roanoke city, Virginia",115.0,104.0,218.0,05000US51770,51,770,S,Renter,N/A,30.1-50% AMI,All
"Roanoke city, Virginia",90.0,96.0,219.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,White
"Roanoke city, Virginia",20.0,41.0,220.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,Black
"Roanoke city, Virginia",0.0,161.0,221.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,222.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,223.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,224.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,225.0,05000US51770,51,770,D,Renter,N/A,30.1-50% AMI,Other
"Roanoke city, Virginia",100.0,90.0,226.0,05000US51770,51,770,S,Renter,N/A,50.1-80% AMI,All
"Roanoke city, Virginia",45.0,54.0,227.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,White
"Roanoke city, Virginia",55.0,70.0,228.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,Black
"Roanoke city, Virginia",0.0,161.0,229.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,230.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,231.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,232.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,Hispanic
"Roanoke city, Virginia",0.0,161.0,233.0,05000US51770,51,770,D,Renter,N/A,50.1-80% AMI,Other
"Roanoke city, Virginia",35.0,45.0,234.0,05000US51770,51,770,S,Renter,N/A,80.1-95% AMI,All
"Roanoke city, Virginia",35.0,45.0,235.0,05000US51770,51,770,D,Renter,N/A,80.1-95% AMI,White
"Roanoke city, Virginia",0.0,161.0,236.0,05000US51770,51,770,D,Renter,N/A,80.1-95% AMI,Black
"Roanoke city, Virginia",0.0,161.0,237.0,05000US51770,51,770,D,Renter,N/A,80.1-95% AMI,Asian
"Roanoke city, Virginia",0.0,161.0,238.0,05000US51770,51,770,D,Renter,N/A,80.1-95% AMI,American Indian
"Roanoke city, Virginia",0.0,161.0,239.0,05000US51770,51,770,D,Renter,N/A,80.1-95% AMI,Pacific Islander
"Roanoke city, Virginia",0.0,161.0,240.0,05000US51770,51,770,D,Renter,N/A,80.1-95% AMI,Hispanic
