name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Fairfax city, Virginia",8310.0,184.0,1.0,05000US51600,51,600,T,All,All,All,All
"Fairfax city, Virginia",6365.0,271.0,2.0,05000US51600,51,600,S,Owner,All,All,All
"Fairfax city, Virginia",1995.0,339.0,3.0,05000US51600,51,600,S,Owner,Yes,All,All
"Fairfax city, Virginia",225.0,123.0,4.0,05000US51600,51,600,S,Owner,Yes,30% AMI or less,All
"Fairfax city, Virginia",160.0,110.0,5.0,05000US51600,51,600,D,Owner,Yes,30% AMI or less,White
"Fairfax city, Virginia",15.0,34.0,6.0,05000US51600,51,600,D,Owner,Yes,30% AMI or less,Black
"Fairfax city, Virginia",15.0,31.0,7.0,05000US51600,51,600,D,Owner,Yes,30% AMI or less,Asian
"Fairfax city, Virginia",0.0,161.0,8.0,05000US51600,51,600,D,Owner,Yes,30% AMI or less,American Indian
"Fairfax city, Virginia",0.0,161.0,9.0,05000US51600,51,600,D,Owner,Yes,30% AMI or less,Pacific Islander
"Fairfax city, Virginia",30.0,42.0,10.0,05000US51600,51,600,D,Owner,Yes,30% AMI or less,Hispanic
"Fairfax city, Virginia",0.0,161.0,11.0,05000US51600,51,600,D,Owner,Yes,30% AMI or less,Other
"Fairfax city, Virginia",145.0,89.0,12.0,05000US51600,51,600,S,Owner,Yes,30.1-50% AMI,All
"Fairfax city, Virginia",90.0,64.0,13.0,05000US51600,51,600,D,Owner,Yes,30.1-50% AMI,White
"Fairfax city, Virginia",0.0,161.0,14.0,05000US51600,51,600,D,Owner,Yes,30.1-50% AMI,Black
"Fairfax city, Virginia",0.0,161.0,15.0,05000US51600,51,600,D,Owner,Yes,30.1-50% AMI,Asian
"Fairfax city, Virginia",0.0,161.0,16.0,05000US51600,51,600,D,Owner,Yes,30.1-50% AMI,American Indian
"Fairfax city, Virginia",0.0,161.0,17.0,05000US51600,51,600,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Fairfax city, Virginia",40.0,44.0,18.0,05000US51600,51,600,D,Owner,Yes,30.1-50% AMI,Hispanic
"Fairfax city, Virginia",15.0,29.0,19.0,05000US51600,51,600,D,Owner,Yes,30.1-50% AMI,Other
"Fairfax city, Virginia",500.0,187.0,20.0,05000US51600,51,600,S,Owner,Yes,50.1-80% AMI,All
"Fairfax city, Virginia",395.0,164.0,21.0,05000US51600,51,600,D,Owner,Yes,50.1-80% AMI,White
"Fairfax city, Virginia",0.0,161.0,22.0,05000US51600,51,600,D,Owner,Yes,50.1-80% AMI,Black
"Fairfax city, Virginia",50.0,54.0,23.0,05000US51600,51,600,D,Owner,Yes,50.1-80% AMI,Asian
"Fairfax city, Virginia",0.0,161.0,24.0,05000US51600,51,600,D,Owner,Yes,50.1-80% AMI,American Indian
"Fairfax city, Virginia",0.0,161.0,25.0,05000US51600,51,600,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"Fairfax city, Virginia",30.0,39.0,26.0,05000US51600,51,600,D,Owner,Yes,50.1-80% AMI,Hispanic
"Fairfax city, Virginia",20.0,36.0,27.0,05000US51600,51,600,D,Owner,Yes,50.1-80% AMI,Other
"Fairfax city, Virginia",315.0,144.0,28.0,05000US51600,51,600,S,Owner,Yes,80.1-95% AMI,All
"Fairfax city, Virginia",225.0,115.0,29.0,05000US51600,51,600,D,Owner,Yes,80.1-95% AMI,White
"Fairfax city, Virginia",30.0,48.0,30.0,05000US51600,51,600,D,Owner,Yes,80.1-95% AMI,Black
"Fairfax city, Virginia",50.0,47.0,31.0,05000US51600,51,600,D,Owner,Yes,80.1-95% AMI,Asian
"Fairfax city, Virginia",0.0,161.0,32.0,05000US51600,51,600,D,Owner,Yes,80.1-95% AMI,American Indian
"Fairfax city, Virginia",0.0,161.0,33.0,05000US51600,51,600,D,Owner,Yes,80.1-95% AMI,Pacific Islander
"Fairfax city, Virginia",10.0,24.0,34.0,05000US51600,51,600,D,Owner,Yes,80.1-95% AMI,Hispanic
"Fairfax city, Virginia",0.0,161.0,35.0,05000US51600,51,600,D,Owner,Yes,80.1-95% AMI,Other
