name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Campbell County, Virginia",21800.0,371.0,1.0,05000US51031,51,031,T,All,All,All,All
"Campbell County, Virginia",16340.0,650.0,2.0,05000US51031,51,031,S,Owner,All,All,All
"Campbell County, Virginia",2825.0,461.0,3.0,05000US51031,51,031,S,Owner,Yes,All,All
"Campbell County, Virginia",1035.0,282.0,4.0,05000US51031,51,031,S,Owner,Yes,30% AMI or less,All
"Campbell County, Virginia",830.0,275.0,5.0,05000US51031,51,031,D,Owner,Yes,30% AMI or less,White
"Campbell County, Virginia",170.0,106.0,6.0,05000US51031,51,031,D,Owner,Yes,30% AMI or less,Black
"Campbell County, Virginia",0.0,161.0,7.0,05000US51031,51,031,D,Owner,Yes,30% AMI or less,Asian
"Campbell County, Virginia",0.0,161.0,8.0,05000US51031,51,031,D,Owner,Yes,30% AMI or less,American Indian
"Campbell County, Virginia",0.0,161.0,9.0,05000US51031,51,031,D,Owner,Yes,30% AMI or less,Pacific Islander
"Campbell County, Virginia",0.0,161.0,10.0,05000US51031,51,031,D,Owner,Yes,30% AMI or less,Hispanic
"Campbell County, Virginia",35.0,49.0,11.0,05000US51031,51,031,D,Owner,Yes,30% AMI or less,Other
"Campbell County, Virginia",540.0,202.0,12.0,05000US51031,51,031,S,Owner,Yes,30.1-50% AMI,All
"Campbell County, Virginia",460.0,195.0,13.0,05000US51031,51,031,D,Owner,Yes,30.1-50% AMI,White
"Campbell County, Virginia",60.0,57.0,14.0,05000US51031,51,031,D,Owner,Yes,30.1-50% AMI,Black
"Campbell County, Virginia",0.0,161.0,15.0,05000US51031,51,031,D,Owner,Yes,30.1-50% AMI,Asian
"Campbell County, Virginia",0.0,161.0,16.0,05000US51031,51,031,D,Owner,Yes,30.1-50% AMI,American Indian
"Campbell County, Virginia",0.0,161.0,17.0,05000US51031,51,031,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Campbell County, Virginia",0.0,161.0,18.0,05000US51031,51,031,D,Owner,Yes,30.1-50% AMI,Hispanic
"Campbell County, Virginia",20.0,33.0,19.0,05000US51031,51,031,D,Owner,Yes,30.1-50% AMI,Other
"Campbell County, Virginia",680.0,205.0,20.0,05000US51031,51,031,S,Owner,Yes,50.1-80% AMI,All
"Campbell County, Virginia",535.0,155.0,21.0,05000US51031,51,031,D,Owner,Yes,50.1-80% AMI,White
"Campbell County, Virginia",145.0,115.0,22.0,05000US51031,51,031,D,Owner,Yes,50.1-80% AMI,Black
"Campbell County, Virginia",0.0,161.0,23.0,05000US51031,51,031,D,Owner,Yes,50.1-80% AMI,Asian
"Campbell County, Virginia",0.0,161.0,24.0,05000US51031,51,031,D,Owner,Yes,50.1-80% AMI,American Indian
