name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Portsmouth city, Virginia",38850.0,754.0,1.0,05000US51740,51,740,T,All,All,All,All
"Portsmouth city, Virginia",24145.0,837.0,2.0,05000US51740,51,740,S,Owner,All,All,All
"Portsmouth city, Virginia",9305.0,703.0,3.0,05000US51740,51,740,S,Owner,Yes,All,All
"Portsmouth city, Virginia",1670.0,349.0,4.0,05000US51740,51,740,S,Owner,Yes,30% AMI or less,All
"Portsmouth city, Virginia",690.0,235.0,5.0,05000US51740,51,740,D,Owner,Yes,30% AMI or less,White
"Portsmouth city, Virginia",945.0,279.0,6.0,05000US51740,51,740,D,Owner,Yes,30% AMI or less,Black
"Portsmouth city, Virginia",0.0,161.0,7.0,05000US51740,51,740,D,Owner,Yes,30% AMI or less,Asian
"Portsmouth city, Virginia",0.0,161.0,8.0,05000US51740,51,740,D,Owner,Yes,30% AMI or less,American Indian
"Portsmouth city, Virginia",0.0,161.0,9.0,05000US51740,51,740,D,Owner,Yes,30% AMI or less,Pacific Islander
"Portsmouth city, Virginia",0.0,161.0,10.0,05000US51740,51,740,D,Owner,Yes,30% AMI or less,Hispanic
"Portsmouth city, Virginia",35.0,39.0,11.0,05000US51740,51,740,D,Owner,Yes,30% AMI or less,Other
"Portsmouth city, Virginia",1995.0,402.0,12.0,05000US51740,51,740,S,Owner,Yes,30.1-50% AMI,All
"Portsmouth city, Virginia",835.0,258.0,13.0,05000US51740,51,740,D,Owner,Yes,30.1-50% AMI,White
"Portsmouth city, Virginia",975.0,317.0,14.0,05000US51740,51,740,D,Owner,Yes,30.1-50% AMI,Black
"Portsmouth city, Virginia",85.0,76.0,15.0,05000US51740,51,740,D,Owner,Yes,30.1-50% AMI,Asian
"Portsmouth city, Virginia",0.0,161.0,16.0,05000US51740,51,740,D,Owner,Yes,30.1-50% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,17.0,05000US51740,51,740,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Portsmouth city, Virginia",35.0,43.0,18.0,05000US51740,51,740,D,Owner,Yes,30.1-50% AMI,Hispanic
"Portsmouth city, Virginia",60.0,61.0,19.0,05000US51740,51,740,D,Owner,Yes,30.1-50% AMI,Other
"Portsmouth city, Virginia",2585.0,453.0,20.0,05000US51740,51,740,S,Owner,Yes,50.1-80% AMI,All
"Portsmouth city, Virginia",1270.0,354.0,21.0,05000US51740,51,740,D,Owner,Yes,50.1-80% AMI,White
"Portsmouth city, Virginia",1190.0,309.0,22.0,05000US51740,51,740,D,Owner,Yes,50.1-80% AMI,Black
"Portsmouth city, Virginia",30.0,35.0,23.0,05000US51740,51,740,D,Owner,Yes,50.1-80% AMI,Asian
"Portsmouth city, Virginia",40.0,50.0,24.0,05000US51740,51,740,D,Owner,Yes,50.1-80% AMI,American Indian
"Portsmouth city, Virginia",0.0,161.0,25.0,05000US51740,51,740,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"Portsmouth city, Virginia",50.0,66.0,26.0,05000US51740,51,740,D,Owner,Yes,50.1-80% AMI,Hispanic
"Portsmouth city, Virginia",0.0,161.0,27.0,05000US51740,51,740,D,Owner,Yes,50.1-80% AMI,Other
"Portsmouth city, Virginia",1160.0,331.0,28.0,05000US51740,51,740,S,Owner,Yes,80.1-95% AMI,All
