name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Race
"Pulaski County, Virginia",14885.0,484.0,1.0,05000US51155,51,155,T,All,All,All,All
"Pulaski County, Virginia",10650.0,581.0,2.0,05000US51155,51,155,S,Owner,All,All,All
"Pulaski County, Virginia",1920.0,412.0,3.0,05000US51155,51,155,S,Owner,Yes,All,All
"Pulaski County, Virginia",405.0,130.0,4.0,05000US51155,51,155,S,Owner,Yes,30% AMI or less,All
"Pulaski County, Virginia",380.0,122.0,5.0,05000US51155,51,155,D,Owner,Yes,30% AMI or less,White
"Pulaski County, Virginia",0.0,161.0,6.0,05000US51155,51,155,D,Owner,Yes,30% AMI or less,Black
"Pulaski County, Virginia",0.0,161.0,7.0,05000US51155,51,155,D,Owner,Yes,30% AMI or less,Asian
"Pulaski County, Virginia",25.0,44.0,8.0,05000US51155,51,155,D,Owner,Yes,30% AMI or less,American Indian
"Pulaski County, Virginia",0.0,161.0,9.0,05000US51155,51,155,D,Owner,Yes,30% AMI or less,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,10.0,05000US51155,51,155,D,Owner,Yes,30% AMI or less,Hispanic
"Pulaski County, Virginia",0.0,161.0,11.0,05000US51155,51,155,D,Owner,Yes,30% AMI or less,Other
"Pulaski County, Virginia",555.0,265.0,12.0,05000US51155,51,155,S,Owner,Yes,30.1-50% AMI,All
"Pulaski County, Virginia",470.0,236.0,13.0,05000US51155,51,155,D,Owner,Yes,30.1-50% AMI,White
"Pulaski County, Virginia",85.0,124.0,14.0,05000US51155,51,155,D,Owner,Yes,30.1-50% AMI,Black
"Pulaski County, Virginia",0.0,161.0,15.0,05000US51155,51,155,D,Owner,Yes,30.1-50% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,16.0,05000US51155,51,155,D,Owner,Yes,30.1-50% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,17.0,05000US51155,51,155,D,Owner,Yes,30.1-50% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,18.0,05000US51155,51,155,D,Owner,Yes,30.1-50% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,19.0,05000US51155,51,155,D,Owner,Yes,30.1-50% AMI,Other
"Pulaski County, Virginia",600.0,254.0,20.0,05000US51155,51,155,S,Owner,Yes,50.1-80% AMI,All
"Pulaski County, Virginia",570.0,249.0,21.0,05000US51155,51,155,D,Owner,Yes,50.1-80% AMI,White
"Pulaski County, Virginia",30.0,53.0,22.0,05000US51155,51,155,D,Owner,Yes,50.1-80% AMI,Black
"Pulaski County, Virginia",0.0,161.0,23.0,05000US51155,51,155,D,Owner,Yes,50.1-80% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,24.0,05000US51155,51,155,D,Owner,Yes,50.1-80% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,25.0,05000US51155,51,155,D,Owner,Yes,50.1-80% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,26.0,05000US51155,51,155,D,Owner,Yes,50.1-80% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,27.0,05000US51155,51,155,D,Owner,Yes,50.1-80% AMI,Other
"Pulaski County, Virginia",75.0,67.0,28.0,05000US51155,51,155,S,Owner,Yes,80.1-95% AMI,All
"Pulaski County, Virginia",75.0,67.0,29.0,05000US51155,51,155,D,Owner,Yes,80.1-95% AMI,White
"Pulaski County, Virginia",0.0,161.0,30.0,05000US51155,51,155,D,Owner,Yes,80.1-95% AMI,Black
"Pulaski County, Virginia",0.0,161.0,31.0,05000US51155,51,155,D,Owner,Yes,80.1-95% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,32.0,05000US51155,51,155,D,Owner,Yes,80.1-95% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,33.0,05000US51155,51,155,D,Owner,Yes,80.1-95% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,34.0,05000US51155,51,155,D,Owner,Yes,80.1-95% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,35.0,05000US51155,51,155,D,Owner,Yes,80.1-95% AMI,Other
"Pulaski County, Virginia",285.0,144.0,36.0,05000US51155,51,155,S,Owner,Yes,95.1% AMI and above,All
"Pulaski County, Virginia",285.0,144.0,37.0,05000US51155,51,155,D,Owner,Yes,95.1% AMI and above,White
"Pulaski County, Virginia",0.0,161.0,38.0,05000US51155,51,155,D,Owner,Yes,95.1% AMI and above,Black
"Pulaski County, Virginia",0.0,161.0,39.0,05000US51155,51,155,D,Owner,Yes,95.1% AMI and above,Asian
"Pulaski County, Virginia",0.0,161.0,40.0,05000US51155,51,155,D,Owner,Yes,95.1% AMI and above,American Indian
"Pulaski County, Virginia",0.0,161.0,41.0,05000US51155,51,155,D,Owner,Yes,95.1% AMI and above,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,42.0,05000US51155,51,155,D,Owner,Yes,95.1% AMI and above,Hispanic
"Pulaski County, Virginia",0.0,161.0,43.0,05000US51155,51,155,D,Owner,Yes,95.1% AMI and above,Other
"Pulaski County, Virginia",8600.0,564.0,44.0,05000US51155,51,155,S,Owner,No,All,All
"Pulaski County, Virginia",290.0,139.0,45.0,05000US51155,51,155,S,Owner,No,30% AMI or less,All
"Pulaski County, Virginia",250.0,127.0,46.0,05000US51155,51,155,D,Owner,No,30% AMI or less,White
"Pulaski County, Virginia",35.0,57.0,47.0,05000US51155,51,155,D,Owner,No,30% AMI or less,Black
"Pulaski County, Virginia",0.0,161.0,48.0,05000US51155,51,155,D,Owner,No,30% AMI or less,Asian
"Pulaski County, Virginia",0.0,161.0,49.0,05000US51155,51,155,D,Owner,No,30% AMI or less,American Indian
"Pulaski County, Virginia",0.0,161.0,50.0,05000US51155,51,155,D,Owner,No,30% AMI or less,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,51.0,05000US51155,51,155,D,Owner,No,30% AMI or less,Hispanic
"Pulaski County, Virginia",0.0,161.0,52.0,05000US51155,51,155,D,Owner,No,30% AMI or less,Other
"Pulaski County, Virginia",985.0,258.0,53.0,05000US51155,51,155,S,Owner,No,30.1-50% AMI,All
"Pulaski County, Virginia",865.0,239.0,54.0,05000US51155,51,155,D,Owner,No,30.1-50% AMI,White
"Pulaski County, Virginia",100.0,107.0,55.0,05000US51155,51,155,D,Owner,No,30.1-50% AMI,Black
"Pulaski County, Virginia",0.0,161.0,56.0,05000US51155,51,155,D,Owner,No,30.1-50% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,57.0,05000US51155,51,155,D,Owner,No,30.1-50% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,58.0,05000US51155,51,155,D,Owner,No,30.1-50% AMI,Pacific Islander
"Pulaski County, Virginia",20.0,35.0,59.0,05000US51155,51,155,D,Owner,No,30.1-50% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,60.0,05000US51155,51,155,D,Owner,No,30.1-50% AMI,Other
"Pulaski County, Virginia",1830.0,327.0,61.0,05000US51155,51,155,S,Owner,No,50.1-80% AMI,All
"Pulaski County, Virginia",1685.0,336.0,62.0,05000US51155,51,155,D,Owner,No,50.1-80% AMI,White
"Pulaski County, Virginia",110.0,105.0,63.0,05000US51155,51,155,D,Owner,No,50.1-80% AMI,Black
"Pulaski County, Virginia",0.0,161.0,64.0,05000US51155,51,155,D,Owner,No,50.1-80% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,65.0,05000US51155,51,155,D,Owner,No,50.1-80% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,66.0,05000US51155,51,155,D,Owner,No,50.1-80% AMI,Pacific Islander
"Pulaski County, Virginia",35.0,61.0,67.0,05000US51155,51,155,D,Owner,No,50.1-80% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,68.0,05000US51155,51,155,D,Owner,No,50.1-80% AMI,Other
"Pulaski County, Virginia",710.0,248.0,69.0,05000US51155,51,155,S,Owner,No,80.1-95% AMI,All
"Pulaski County, Virginia",675.0,241.0,70.0,05000US51155,51,155,D,Owner,No,80.1-95% AMI,White
"Pulaski County, Virginia",40.0,63.0,71.0,05000US51155,51,155,D,Owner,No,80.1-95% AMI,Black
"Pulaski County, Virginia",0.0,161.0,72.0,05000US51155,51,155,D,Owner,No,80.1-95% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,73.0,05000US51155,51,155,D,Owner,No,80.1-95% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,74.0,05000US51155,51,155,D,Owner,No,80.1-95% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,75.0,05000US51155,51,155,D,Owner,No,80.1-95% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,76.0,05000US51155,51,155,D,Owner,No,80.1-95% AMI,Other
"Pulaski County, Virginia",4780.0,473.0,77.0,05000US51155,51,155,S,Owner,No,95.1% AMI and above,All
"Pulaski County, Virginia",4570.0,457.0,78.0,05000US51155,51,155,D,Owner,No,95.1% AMI and above,White
"Pulaski County, Virginia",160.0,107.0,79.0,05000US51155,51,155,D,Owner,No,95.1% AMI and above,Black
"Pulaski County, Virginia",0.0,161.0,80.0,05000US51155,51,155,D,Owner,No,95.1% AMI and above,Asian
"Pulaski County, Virginia",0.0,161.0,81.0,05000US51155,51,155,D,Owner,No,95.1% AMI and above,American Indian
"Pulaski County, Virginia",0.0,161.0,82.0,05000US51155,51,155,D,Owner,No,95.1% AMI and above,Pacific Islander
"Pulaski County, Virginia",30.0,33.0,83.0,05000US51155,51,155,D,Owner,No,95.1% AMI and above,Hispanic
"Pulaski County, Virginia",25.0,42.0,84.0,05000US51155,51,155,D,Owner,No,95.1% AMI and above,Other
"Pulaski County, Virginia",135.0,121.0,85.0,05000US51155,51,155,S,Owner,N/A,All,All
"Pulaski County, Virginia",135.0,121.0,86.0,05000US51155,51,155,S,Owner,N/A,30% AMI or less,All
"Pulaski County, Virginia",135.0,121.0,87.0,05000US51155,51,155,D,Owner,N/A,30% AMI or less,White
"Pulaski County, Virginia",0.0,161.0,88.0,05000US51155,51,155,D,Owner,N/A,30% AMI or less,Black
"Pulaski County, Virginia",0.0,161.0,89.0,05000US51155,51,155,D,Owner,N/A,30% AMI or less,Asian
"Pulaski County, Virginia",0.0,161.0,90.0,05000US51155,51,155,D,Owner,N/A,30% AMI or less,American Indian
"Pulaski County, Virginia",0.0,161.0,91.0,05000US51155,51,155,D,Owner,N/A,30% AMI or less,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,92.0,05000US51155,51,155,D,Owner,N/A,30% AMI or less,Hispanic
"Pulaski County, Virginia",0.0,161.0,93.0,05000US51155,51,155,D,Owner,N/A,30% AMI or less,Other
"Pulaski County, Virginia",0.0,161.0,94.0,05000US51155,51,155,S,Owner,N/A,30.1-50% AMI,All
"Pulaski County, Virginia",0.0,161.0,95.0,05000US51155,51,155,D,Owner,N/A,30.1-50% AMI,White
"Pulaski County, Virginia",0.0,161.0,96.0,05000US51155,51,155,D,Owner,N/A,30.1-50% AMI,Black
"Pulaski County, Virginia",0.0,161.0,97.0,05000US51155,51,155,D,Owner,N/A,30.1-50% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,98.0,05000US51155,51,155,D,Owner,N/A,30.1-50% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,99.0,05000US51155,51,155,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,100.0,05000US51155,51,155,D,Owner,N/A,30.1-50% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,101.0,05000US51155,51,155,D,Owner,N/A,30.1-50% AMI,Other
"Pulaski County, Virginia",0.0,161.0,102.0,05000US51155,51,155,S,Owner,N/A,50.1-80% AMI,All
"Pulaski County, Virginia",0.0,161.0,103.0,05000US51155,51,155,D,Owner,N/A,50.1-80% AMI,White
"Pulaski County, Virginia",0.0,161.0,104.0,05000US51155,51,155,D,Owner,N/A,50.1-80% AMI,Black
"Pulaski County, Virginia",0.0,161.0,105.0,05000US51155,51,155,D,Owner,N/A,50.1-80% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,106.0,05000US51155,51,155,D,Owner,N/A,50.1-80% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,107.0,05000US51155,51,155,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,108.0,05000US51155,51,155,D,Owner,N/A,50.1-80% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,109.0,05000US51155,51,155,D,Owner,N/A,50.1-80% AMI,Other
"Pulaski County, Virginia",0.0,161.0,110.0,05000US51155,51,155,S,Owner,N/A,80.1-95% AMI,All
"Pulaski County, Virginia",0.0,161.0,111.0,05000US51155,51,155,D,Owner,N/A,80.1-95% AMI,White
"Pulaski County, Virginia",0.0,161.0,112.0,05000US51155,51,155,D,Owner,N/A,80.1-95% AMI,Black
"Pulaski County, Virginia",0.0,161.0,113.0,05000US51155,51,155,D,Owner,N/A,80.1-95% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,114.0,05000US51155,51,155,D,Owner,N/A,80.1-95% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,115.0,05000US51155,51,155,D,Owner,N/A,80.1-95% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,116.0,05000US51155,51,155,D,Owner,N/A,80.1-95% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,117.0,05000US51155,51,155,D,Owner,N/A,80.1-95% AMI,Other
"Pulaski County, Virginia",0.0,161.0,118.0,05000US51155,51,155,S,Owner,N/A,95.1% AMI and above,All
"Pulaski County, Virginia",0.0,161.0,119.0,05000US51155,51,155,D,Owner,N/A,95.1% AMI and above,White
"Pulaski County, Virginia",0.0,161.0,120.0,05000US51155,51,155,D,Owner,N/A,95.1% AMI and above,Black
"Pulaski County, Virginia",0.0,161.0,121.0,05000US51155,51,155,D,Owner,N/A,95.1% AMI and above,Asian
"Pulaski County, Virginia",0.0,161.0,122.0,05000US51155,51,155,D,Owner,N/A,95.1% AMI and above,American Indian
"Pulaski County, Virginia",0.0,161.0,123.0,05000US51155,51,155,D,Owner,N/A,95.1% AMI and above,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,124.0,05000US51155,51,155,D,Owner,N/A,95.1% AMI and above,Hispanic
"Pulaski County, Virginia",0.0,161.0,125.0,05000US51155,51,155,D,Owner,N/A,95.1% AMI and above,Other
"Pulaski County, Virginia",4235.0,635.0,126.0,05000US51155,51,155,S,Renter,All,All,All
"Pulaski County, Virginia",1545.0,432.0,127.0,05000US51155,51,155,S,Renter,Yes,All,All
"Pulaski County, Virginia",990.0,375.0,128.0,05000US51155,51,155,S,Renter,Yes,30% AMI or less,All
"Pulaski County, Virginia",825.0,345.0,129.0,05000US51155,51,155,D,Renter,Yes,30% AMI or less,White
"Pulaski County, Virginia",110.0,141.0,130.0,05000US51155,51,155,D,Renter,Yes,30% AMI or less,Black
"Pulaski County, Virginia",0.0,161.0,131.0,05000US51155,51,155,D,Renter,Yes,30% AMI or less,Asian
"Pulaski County, Virginia",0.0,161.0,132.0,05000US51155,51,155,D,Renter,Yes,30% AMI or less,American Indian
"Pulaski County, Virginia",0.0,161.0,133.0,05000US51155,51,155,D,Renter,Yes,30% AMI or less,Pacific Islander
"Pulaski County, Virginia",55.0,86.0,134.0,05000US51155,51,155,D,Renter,Yes,30% AMI or less,Hispanic
"Pulaski County, Virginia",0.0,161.0,135.0,05000US51155,51,155,D,Renter,Yes,30% AMI or less,Other
"Pulaski County, Virginia",430.0,185.0,136.0,05000US51155,51,155,S,Renter,Yes,30.1-50% AMI,All
"Pulaski County, Virginia",410.0,180.0,137.0,05000US51155,51,155,D,Renter,Yes,30.1-50% AMI,White
"Pulaski County, Virginia",0.0,161.0,138.0,05000US51155,51,155,D,Renter,Yes,30.1-50% AMI,Black
"Pulaski County, Virginia",0.0,161.0,139.0,05000US51155,51,155,D,Renter,Yes,30.1-50% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,140.0,05000US51155,51,155,D,Renter,Yes,30.1-50% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,141.0,05000US51155,51,155,D,Renter,Yes,30.1-50% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,142.0,05000US51155,51,155,D,Renter,Yes,30.1-50% AMI,Hispanic
"Pulaski County, Virginia",20.0,35.0,143.0,05000US51155,51,155,D,Renter,Yes,30.1-50% AMI,Other
"Pulaski County, Virginia",20.0,40.0,144.0,05000US51155,51,155,S,Renter,Yes,50.1-80% AMI,All
"Pulaski County, Virginia",20.0,40.0,145.0,05000US51155,51,155,D,Renter,Yes,50.1-80% AMI,White
"Pulaski County, Virginia",0.0,161.0,146.0,05000US51155,51,155,D,Renter,Yes,50.1-80% AMI,Black
"Pulaski County, Virginia",0.0,161.0,147.0,05000US51155,51,155,D,Renter,Yes,50.1-80% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,148.0,05000US51155,51,155,D,Renter,Yes,50.1-80% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,149.0,05000US51155,51,155,D,Renter,Yes,50.1-80% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,150.0,05000US51155,51,155,D,Renter,Yes,50.1-80% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,151.0,05000US51155,51,155,D,Renter,Yes,50.1-80% AMI,Other
"Pulaski County, Virginia",60.0,78.0,152.0,05000US51155,51,155,S,Renter,Yes,80.1-95% AMI,All
"Pulaski County, Virginia",60.0,78.0,153.0,05000US51155,51,155,D,Renter,Yes,80.1-95% AMI,White
"Pulaski County, Virginia",0.0,161.0,154.0,05000US51155,51,155,D,Renter,Yes,80.1-95% AMI,Black
"Pulaski County, Virginia",0.0,161.0,155.0,05000US51155,51,155,D,Renter,Yes,80.1-95% AMI,Asian
"Pulaski County, Virginia",0.0,161.0,156.0,05000US51155,51,155,D,Renter,Yes,80.1-95% AMI,American Indian
"Pulaski County, Virginia",0.0,161.0,157.0,05000US51155,51,155,D,Renter,Yes,80.1-95% AMI,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,158.0,05000US51155,51,155,D,Renter,Yes,80.1-95% AMI,Hispanic
"Pulaski County, Virginia",0.0,161.0,159.0,05000US51155,51,155,D,Renter,Yes,80.1-95% AMI,Other
"Pulaski County, Virginia",45.0,68.0,160.0,05000US51155,51,155,S,Renter,Yes,95.1% AMI and above,All
"Pulaski County, Virginia",45.0,68.0,161.0,05000US51155,51,155,D,Renter,Yes,95.1% AMI and above,White
"Pulaski County, Virginia",0.0,161.0,162.0,05000US51155,51,155,D,Renter,Yes,95.1% AMI and above,Black
"Pulaski County, Virginia",0.0,161.0,163.0,05000US51155,51,155,D,Renter,Yes,95.1% AMI and above,Asian
"Pulaski County, Virginia",0.0,161.0,164.0,05000US51155,51,155,D,Renter,Yes,95.1% AMI and above,American Indian
"Pulaski County, Virginia",0.0,161.0,165.0,05000US51155,51,155,D,Renter,Yes,95.1% AMI and above,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,166.0,05000US51155,51,155,D,Renter,Yes,95.1% AMI and above,Hispanic
"Pulaski County, Virginia",0.0,161.0,167.0,05000US51155,51,155,D,Renter,Yes,95.1% AMI and above,Other
"Pulaski County, Virginia",2130.0,423.0,168.0,05000US51155,51,155,S,Renter,No,All,All
"Pulaski County, Virginia",140.0,95.0,169.0,05000US51155,51,155,S,Renter,No,30% AMI or less,All
"Pulaski County, Virginia",140.0,95.0,170.0,05000US51155,51,155,D,Renter,No,30% AMI or less,White
"Pulaski County, Virginia",0.0,161.0,171.0,05000US51155,51,155,D,Renter,No,30% AMI or less,Black
"Pulaski County, Virginia",0.0,161.0,172.0,05000US51155,51,155,D,Renter,No,30% AMI or less,Asian
"Pulaski County, Virginia",0.0,161.0,173.0,05000US51155,51,155,D,Renter,No,30% AMI or less,American Indian
"Pulaski County, Virginia",0.0,161.0,174.0,05000US51155,51,155,D,Renter,No,30% AMI or less,Pacific Islander
"Pulaski County, Virginia",0.0,161.0,175.0,05000US51155,51,155,D,Renter,No,30% AMI or less,Hispanic
"Pulaski County, Virginia",0.0,161.0,176.0,05000US51155,51,155,D,Renter,No,30% AMI or less,Other
"Pulaski County, Virginia",250.0,130.0,177.0,05000US51155,51,155,S,Renter,No,30.1-50% AMI,All
"Pulaski County, Virginia",250.0,130.0,178.0,05000US51155,51,155,D,Renter,No,30.1-50% AMI,White
"Pulaski County, Virginia",0.0,161.0,179.0,05000US51155,51,155,D,Renter,No,30.1-50% AMI,Black
"Pulaski County, Virginia",0.0,161.0,180.0,05000US51155,51,155,D,Renter,No,30.1-50% AMI,Asian
