name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Warren County, Virginia",440.0,333.0,1.0,05000US51187,51,187,T,All,All,All
"Warren County, Virginia",0.0,161.0,2.0,05000US51187,51,187,S,Substandard,All,All
"Warren County, Virginia",440.0,333.0,3.0,05000US51187,51,187,S,Standard,All,All
"Warren County, Virginia",180.0,263.0,4.0,05000US51187,51,187,S,Standard,RHUD30,All
"Warren County, Virginia",0.0,161.0,5.0,05000US51187,51,187,D,Standard,RHUD30,0 or 1
"Warren County, Virginia",180.0,263.0,6.0,05000US51187,51,187,D,Standard,RHUD30,2
"Warren County, Virginia",0.0,161.0,7.0,05000US51187,51,187,D,Standard,RHUD30,3 or more
"Warren County, Virginia",75.0,110.0,8.0,05000US51187,51,187,S,Standard,RHUD50,All
"Warren County, Virginia",75.0,110.0,9.0,05000US51187,51,187,D,Standard,RHUD50,0 or 1
"Warren County, Virginia",0.0,161.0,10.0,05000US51187,51,187,D,Standard,RHUD50,2
"Warren County, Virginia",0.0,161.0,11.0,05000US51187,51,187,D,Standard,RHUD50,3 or more
"Warren County, Virginia",180.0,163.0,12.0,05000US51187,51,187,S,Standard,RHUD80,All
"Warren County, Virginia",110.0,118.0,13.0,05000US51187,51,187,D,Standard,RHUD80,0 or 1
"Warren County, Virginia",0.0,161.0,14.0,05000US51187,51,187,D,Standard,RHUD80,2
"Warren County, Virginia",75.0,113.0,15.0,05000US51187,51,187,D,Standard,RHUD80,3 or more
"Warren County, Virginia",0.0,161.0,16.0,05000US51187,51,187,S,Standard,Greater than RHUD80,All
"Warren County, Virginia",0.0,161.0,17.0,05000US51187,51,187,D,Standard,Greater than RHUD80,0 or 1
"Warren County, Virginia",0.0,161.0,18.0,05000US51187,51,187,D,Standard,Greater than RHUD80,2
"Warren County, Virginia",0.0,161.0,19.0,05000US51187,51,187,D,Standard,Greater than RHUD80,3 or more
