name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Rockbridge County, Virginia",200.0,189.0,1.0,05000US51163,51,163,T,All,All,All
"Rockbridge County, Virginia",0.0,161.0,2.0,05000US51163,51,163,S,Substandard,All,All
"Rockbridge County, Virginia",200.0,189.0,3.0,05000US51163,51,163,S,Standard,All,All
"Rockbridge County, Virginia",60.0,100.0,4.0,05000US51163,51,163,S,Standard,RHUD30,All
"Rockbridge County, Virginia",0.0,161.0,5.0,05000US51163,51,163,D,Standard,RHUD30,0 or 1
"Rockbridge County, Virginia",0.0,161.0,6.0,05000US51163,51,163,D,Standard,RHUD30,2
"Rockbridge County, Virginia",60.0,100.0,7.0,05000US51163,51,163,D,Standard,RHUD30,3 or more
"Rockbridge County, Virginia",75.0,119.0,8.0,05000US51163,51,163,S,Standard,RHUD50,All
"Rockbridge County, Virginia",0.0,161.0,9.0,05000US51163,51,163,D,Standard,RHUD50,0 or 1
"Rockbridge County, Virginia",75.0,119.0,10.0,05000US51163,51,163,D,Standard,RHUD50,2
"Rockbridge County, Virginia",0.0,161.0,11.0,05000US51163,51,163,D,Standard,RHUD50,3 or more
"Rockbridge County, Virginia",65.0,109.0,12.0,05000US51163,51,163,S,Standard,RHUD80,All
"Rockbridge County, Virginia",65.0,109.0,13.0,05000US51163,51,163,D,Standard,RHUD80,0 or 1
"Rockbridge County, Virginia",0.0,161.0,14.0,05000US51163,51,163,D,Standard,RHUD80,2
"Rockbridge County, Virginia",0.0,161.0,15.0,05000US51163,51,163,D,Standard,RHUD80,3 or more
"Rockbridge County, Virginia",0.0,161.0,16.0,05000US51163,51,163,S,Standard,Greater than RHUD80,All
"Rockbridge County, Virginia",0.0,161.0,17.0,05000US51163,51,163,D,Standard,Greater than RHUD80,0 or 1
"Rockbridge County, Virginia",0.0,161.0,18.0,05000US51163,51,163,D,Standard,Greater than RHUD80,2
"Rockbridge County, Virginia",0.0,161.0,19.0,05000US51163,51,163,D,Standard,Greater than RHUD80,3 or more
