name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Petersburg city, Virginia",2960.0,486.0,1.0,05000US51730,51,730,T,All,All,All
"Petersburg city, Virginia",2000.0,385.0,2.0,05000US51730,51,730,S,Substandard,All,All
"Petersburg city, Virginia",960.0,305.0,3.0,05000US51730,51,730,S,Standard,All,All
"Petersburg city, Virginia",380.0,192.0,4.0,05000US51730,51,730,S,Standard,RHUD30,All
"Petersburg city, Virginia",30.0,53.0,5.0,05000US51730,51,730,D,Standard,RHUD30,0 or 1
"Petersburg city, Virginia",310.0,191.0,6.0,05000US51730,51,730,D,Standard,RHUD30,2
"Petersburg city, Virginia",35.0,59.0,7.0,05000US51730,51,730,D,Standard,RHUD30,3 or more
"Petersburg city, Virginia",580.0,227.0,8.0,05000US51730,51,730,S,Standard,RHUD50,All
"Petersburg city, Virginia",0.0,161.0,9.0,05000US51730,51,730,D,Standard,RHUD50,0 or 1
"Petersburg city, Virginia",505.0,217.0,10.0,05000US51730,51,730,D,Standard,RHUD50,2
"Petersburg city, Virginia",75.0,88.0,11.0,05000US51730,51,730,D,Standard,RHUD50,3 or more
"Petersburg city, Virginia",0.0,161.0,12.0,05000US51730,51,730,S,Standard,RHUD80,All
"Petersburg city, Virginia",0.0,161.0,13.0,05000US51730,51,730,D,Standard,RHUD80,0 or 1
"Petersburg city, Virginia",0.0,161.0,14.0,05000US51730,51,730,D,Standard,RHUD80,2
"Petersburg city, Virginia",0.0,161.0,15.0,05000US51730,51,730,D,Standard,RHUD80,3 or more
"Petersburg city, Virginia",0.0,161.0,16.0,05000US51730,51,730,S,Standard,Greater than RHUD80,All
"Petersburg city, Virginia",0.0,161.0,17.0,05000US51730,51,730,D,Standard,Greater than RHUD80,0 or 1
"Petersburg city, Virginia",0.0,161.0,18.0,05000US51730,51,730,D,Standard,Greater than RHUD80,2
"Petersburg city, Virginia",0.0,161.0,19.0,05000US51730,51,730,D,Standard,Greater than RHUD80,3 or more
