name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Fredericksburg city, Virginia",480.0,286.0,1.0,05000US51630,51,630,T,All,All,All
"Fredericksburg city, Virginia",0.0,161.0,2.0,05000US51630,51,630,S,Substandard,All,All
"Fredericksburg city, Virginia",480.0,286.0,3.0,05000US51630,51,630,S,Standard,All,All
"Fredericksburg city, Virginia",35.0,59.0,4.0,05000US51630,51,630,S,Standard,RHUD30,All
"Fredericksburg city, Virginia",0.0,161.0,5.0,05000US51630,51,630,D,Standard,RHUD30,0 or 1
"Fredericksburg city, Virginia",0.0,161.0,6.0,05000US51630,51,630,D,Standard,RHUD30,2
"Fredericksburg city, Virginia",35.0,59.0,7.0,05000US51630,51,630,D,Standard,RHUD30,3 or more
"Fredericksburg city, Virginia",445.0,281.0,8.0,05000US51630,51,630,S,Standard,RHUD50,All
"Fredericksburg city, Virginia",0.0,161.0,9.0,05000US51630,51,630,D,Standard,RHUD50,0 or 1
"Fredericksburg city, Virginia",445.0,281.0,10.0,05000US51630,51,630,D,Standard,RHUD50,2
"Fredericksburg city, Virginia",0.0,161.0,11.0,05000US51630,51,630,D,Standard,RHUD50,3 or more
"Fredericksburg city, Virginia",0.0,161.0,12.0,05000US51630,51,630,S,Standard,RHUD80,All
"Fredericksburg city, Virginia",0.0,161.0,13.0,05000US51630,51,630,D,Standard,RHUD80,0 or 1
"Fredericksburg city, Virginia",0.0,161.0,14.0,05000US51630,51,630,D,Standard,RHUD80,2
"Fredericksburg city, Virginia",0.0,161.0,15.0,05000US51630,51,630,D,Standard,RHUD80,3 or more
"Fredericksburg city, Virginia",0.0,161.0,16.0,05000US51630,51,630,S,Standard,Greater than RHUD80,All
"Fredericksburg city, Virginia",0.0,161.0,17.0,05000US51630,51,630,D,Standard,Greater than RHUD80,0 or 1
"Fredericksburg city, Virginia",0.0,161.0,18.0,05000US51630,51,630,D,Standard,Greater than RHUD80,2
"Fredericksburg city, Virginia",0.0,161.0,19.0,05000US51630,51,630,D,Standard,Greater than RHUD80,3 or more
