name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Newport News city, Virginia",1695.0,459.0,1.0,05000US51700,51,700,T,All,All,All
"Newport News city, Virginia",0.0,161.0,2.0,05000US51700,51,700,S,Substandard,All,All
"Newport News city, Virginia",1695.0,459.0,3.0,05000US51700,51,700,S,Standard,All,All
"Newport News city, Virginia",0.0,161.0,4.0,05000US51700,51,700,S,Standard,RHUD30,All
"Newport News city, Virginia",0.0,161.0,5.0,05000US51700,51,700,D,Standard,RHUD30,0 or 1
"Newport News city, Virginia",0.0,161.0,6.0,05000US51700,51,700,D,Standard,RHUD30,2
"Newport News city, Virginia",0.0,161.0,7.0,05000US51700,51,700,D,Standard,RHUD30,3 or more
"Newport News city, Virginia",400.0,232.0,8.0,05000US51700,51,700,S,Standard,RHUD50,All
"Newport News city, Virginia",85.0,103.0,9.0,05000US51700,51,700,D,Standard,RHUD50,0 or 1
"Newport News city, Virginia",235.0,187.0,10.0,05000US51700,51,700,D,Standard,RHUD50,2
"Newport News city, Virginia",80.0,92.0,11.0,05000US51700,51,700,D,Standard,RHUD50,3 or more
"Newport News city, Virginia",1245.0,390.0,12.0,05000US51700,51,700,S,Standard,RHUD80,All
"Newport News city, Virginia",170.0,145.0,13.0,05000US51700,51,700,D,Standard,RHUD80,0 or 1
"Newport News city, Virginia",635.0,327.0,14.0,05000US51700,51,700,D,Standard,RHUD80,2
"Newport News city, Virginia",440.0,208.0,15.0,05000US51700,51,700,D,Standard,RHUD80,3 or more
"Newport News city, Virginia",55.0,69.0,16.0,05000US51700,51,700,S,Standard,Greater than RHUD80,All
"Newport News city, Virginia",0.0,161.0,17.0,05000US51700,51,700,D,Standard,Greater than RHUD80,0 or 1
"Newport News city, Virginia",35.0,62.0,18.0,05000US51700,51,700,D,Standard,Greater than RHUD80,2
"Newport News city, Virginia",15.0,31.0,19.0,05000US51700,51,700,D,Standard,Greater than RHUD80,3 or more
