name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Gloucester County, Virginia",40.0,65.0,1.0,05000US51073,51,073,T,All,All,All
"Gloucester County, Virginia",0.0,161.0,2.0,05000US51073,51,073,S,Substandard,All,All
"Gloucester County, Virginia",40.0,65.0,3.0,05000US51073,51,073,S,Standard,All,All
"Gloucester County, Virginia",0.0,161.0,4.0,05000US51073,51,073,S,Standard,RHUD30,All
"Gloucester County, Virginia",0.0,161.0,5.0,05000US51073,51,073,D,Standard,RHUD30,0 or 1
"Gloucester County, Virginia",0.0,161.0,6.0,05000US51073,51,073,D,Standard,RHUD30,2
"Gloucester County, Virginia",0.0,161.0,7.0,05000US51073,51,073,D,Standard,RHUD30,3 or more
"Gloucester County, Virginia",40.0,65.0,8.0,05000US51073,51,073,S,Standard,RHUD50,All
"Gloucester County, Virginia",0.0,161.0,9.0,05000US51073,51,073,D,Standard,RHUD50,0 or 1
"Gloucester County, Virginia",40.0,65.0,10.0,05000US51073,51,073,D,Standard,RHUD50,2
"Gloucester County, Virginia",0.0,161.0,11.0,05000US51073,51,073,D,Standard,RHUD50,3 or more
"Gloucester County, Virginia",0.0,161.0,12.0,05000US51073,51,073,S,Standard,RHUD80,All
"Gloucester County, Virginia",0.0,161.0,13.0,05000US51073,51,073,D,Standard,RHUD80,0 or 1
"Gloucester County, Virginia",0.0,161.0,14.0,05000US51073,51,073,D,Standard,RHUD80,2
"Gloucester County, Virginia",0.0,161.0,15.0,05000US51073,51,073,D,Standard,RHUD80,3 or more
"Gloucester County, Virginia",0.0,161.0,16.0,05000US51073,51,073,S,Standard,Greater than RHUD80,All
"Gloucester County, Virginia",0.0,161.0,17.0,05000US51073,51,073,D,Standard,Greater than RHUD80,0 or 1
"Gloucester County, Virginia",0.0,161.0,18.0,05000US51073,51,073,D,Standard,Greater than RHUD80,2
"Gloucester County, Virginia",0.0,161.0,19.0,05000US51073,51,073,D,Standard,Greater than RHUD80,3 or more
