name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Washington County, Virginia",335.0,234.0,1.0,05000US51191,51,191,T,All,All,All
"Washington County, Virginia",0.0,161.0,2.0,05000US51191,51,191,S,Substandard,All,All
"Washington County, Virginia",335.0,234.0,3.0,05000US51191,51,191,S,Standard,All,All
"Washington County, Virginia",105.0,146.0,4.0,05000US51191,51,191,S,Standard,RHUD30,All
"Washington County, Virginia",0.0,161.0,5.0,05000US51191,51,191,D,Standard,RHUD30,0 or 1
"Washington County, Virginia",0.0,161.0,6.0,05000US51191,51,191,D,Standard,RHUD30,2
"Washington County, Virginia",105.0,146.0,7.0,05000US51191,51,191,D,Standard,RHUD30,3 or more
"Washington County, Virginia",170.0,161.0,8.0,05000US51191,51,191,S,Standard,RHUD50,All
"Washington County, Virginia",10.0,16.0,9.0,05000US51191,51,191,D,Standard,RHUD50,0 or 1
"Washington County, Virginia",95.0,119.0,10.0,05000US51191,51,191,D,Standard,RHUD50,2
"Washington County, Virginia",65.0,102.0,11.0,05000US51191,51,191,D,Standard,RHUD50,3 or more
"Washington County, Virginia",0.0,161.0,12.0,05000US51191,51,191,S,Standard,RHUD80,All
"Washington County, Virginia",0.0,161.0,13.0,05000US51191,51,191,D,Standard,RHUD80,0 or 1
"Washington County, Virginia",0.0,161.0,14.0,05000US51191,51,191,D,Standard,RHUD80,2
"Washington County, Virginia",0.0,161.0,15.0,05000US51191,51,191,D,Standard,RHUD80,3 or more
"Washington County, Virginia",65.0,102.0,16.0,05000US51191,51,191,S,Standard,Greater than RHUD80,All
"Washington County, Virginia",0.0,161.0,17.0,05000US51191,51,191,D,Standard,Greater than RHUD80,0 or 1
"Washington County, Virginia",0.0,161.0,18.0,05000US51191,51,191,D,Standard,Greater than RHUD80,2
"Washington County, Virginia",65.0,102.0,19.0,05000US51191,51,191,D,Standard,Greater than RHUD80,3 or more
