name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Harrisonburg city, Virginia",285.0,219.0,1.0,05000US51660,51,660,T,All,All,All
"Harrisonburg city, Virginia",0.0,161.0,2.0,05000US51660,51,660,S,Substandard,All,All
"Harrisonburg city, Virginia",285.0,219.0,3.0,05000US51660,51,660,S,Standard,All,All
"Harrisonburg city, Virginia",70.0,90.0,4.0,05000US51660,51,660,S,Standard,RHUD30,All
"Harrisonburg city, Virginia",45.0,75.0,5.0,05000US51660,51,660,D,Standard,RHUD30,0 or 1
"Harrisonburg city, Virginia",0.0,161.0,6.0,05000US51660,51,660,D,Standard,RHUD30,2
"Harrisonburg city, Virginia",25.0,43.0,7.0,05000US51660,51,660,D,Standard,RHUD30,3 or more
"Harrisonburg city, Virginia",215.0,197.0,8.0,05000US51660,51,660,S,Standard,RHUD50,All
"Harrisonburg city, Virginia",75.0,108.0,9.0,05000US51660,51,660,D,Standard,RHUD50,0 or 1
"Harrisonburg city, Virginia",70.0,111.0,10.0,05000US51660,51,660,D,Standard,RHUD50,2
"Harrisonburg city, Virginia",70.0,115.0,11.0,05000US51660,51,660,D,Standard,RHUD50,3 or more
"Harrisonburg city, Virginia",0.0,161.0,12.0,05000US51660,51,660,S,Standard,RHUD80,All
"Harrisonburg city, Virginia",0.0,161.0,13.0,05000US51660,51,660,D,Standard,RHUD80,0 or 1
"Harrisonburg city, Virginia",0.0,161.0,14.0,05000US51660,51,660,D,Standard,RHUD80,2
"Harrisonburg city, Virginia",0.0,161.0,15.0,05000US51660,51,660,D,Standard,RHUD80,3 or more
"Harrisonburg city, Virginia",0.0,161.0,16.0,05000US51660,51,660,S,Standard,Greater than RHUD80,All
"Harrisonburg city, Virginia",0.0,161.0,17.0,05000US51660,51,660,D,Standard,Greater than RHUD80,0 or 1
"Harrisonburg city, Virginia",0.0,161.0,18.0,05000US51660,51,660,D,Standard,Greater than RHUD80,2
"Harrisonburg city, Virginia",0.0,161.0,19.0,05000US51660,51,660,D,Standard,Greater than RHUD80,3 or more
