name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Lynchburg city, Virginia",1005.0,339.0,1.0,05000US51680,51,680,T,All,All,All
"Lynchburg city, Virginia",45.0,71.0,2.0,05000US51680,51,680,S,Substandard,All,All
"Lynchburg city, Virginia",960.0,331.0,3.0,05000US51680,51,680,S,Standard,All,All
"Lynchburg city, Virginia",115.0,112.0,4.0,05000US51680,51,680,S,Standard,RHUD30,All
"Lynchburg city, Virginia",0.0,161.0,5.0,05000US51680,51,680,D,Standard,RHUD30,0 or 1
"Lynchburg city, Virginia",55.0,88.0,6.0,05000US51680,51,680,D,Standard,RHUD30,2
"Lynchburg city, Virginia",60.0,70.0,7.0,05000US51680,51,680,D,Standard,RHUD30,3 or more
"Lynchburg city, Virginia",670.0,271.0,8.0,05000US51680,51,680,S,Standard,RHUD50,All
"Lynchburg city, Virginia",150.0,132.0,9.0,05000US51680,51,680,D,Standard,RHUD50,0 or 1
"Lynchburg city, Virginia",345.0,192.0,10.0,05000US51680,51,680,D,Standard,RHUD50,2
"Lynchburg city, Virginia",180.0,139.0,11.0,05000US51680,51,680,D,Standard,RHUD50,3 or more
"Lynchburg city, Virginia",130.0,152.0,12.0,05000US51680,51,680,S,Standard,RHUD80,All
"Lynchburg city, Virginia",50.0,82.0,13.0,05000US51680,51,680,D,Standard,RHUD80,0 or 1
"Lynchburg city, Virginia",80.0,127.0,14.0,05000US51680,51,680,D,Standard,RHUD80,2
"Lynchburg city, Virginia",0.0,161.0,15.0,05000US51680,51,680,D,Standard,RHUD80,3 or more
"Lynchburg city, Virginia",45.0,76.0,16.0,05000US51680,51,680,S,Standard,Greater than RHUD80,All
"Lynchburg city, Virginia",0.0,161.0,17.0,05000US51680,51,680,D,Standard,Greater than RHUD80,0 or 1
"Lynchburg city, Virginia",0.0,161.0,18.0,05000US51680,51,680,D,Standard,Greater than RHUD80,2
"Lynchburg city, Virginia",45.0,76.0,19.0,05000US51680,51,680,D,Standard,Greater than RHUD80,3 or more
