name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Pulaski County, Virginia",350.0,225.0,1.0,05000US51155,51,155,T,All,All,All
"Pulaski County, Virginia",0.0,161.0,2.0,05000US51155,51,155,S,Substandard,All,All
"Pulaski County, Virginia",350.0,225.0,3.0,05000US51155,51,155,S,Standard,All,All
"Pulaski County, Virginia",0.0,161.0,4.0,05000US51155,51,155,S,Standard,RHUD30,All
"Pulaski County, Virginia",0.0,161.0,5.0,05000US51155,51,155,D,Standard,RHUD30,0 or 1
"Pulaski County, Virginia",0.0,161.0,6.0,05000US51155,51,155,D,Standard,RHUD30,2
"Pulaski County, Virginia",0.0,161.0,7.0,05000US51155,51,155,D,Standard,RHUD30,3 or more
"Pulaski County, Virginia",305.0,211.0,8.0,05000US51155,51,155,S,Standard,RHUD50,All
"Pulaski County, Virginia",125.0,141.0,9.0,05000US51155,51,155,D,Standard,RHUD50,0 or 1
"Pulaski County, Virginia",180.0,159.0,10.0,05000US51155,51,155,D,Standard,RHUD50,2
"Pulaski County, Virginia",0.0,161.0,11.0,05000US51155,51,155,D,Standard,RHUD50,3 or more
"Pulaski County, Virginia",45.0,73.0,12.0,05000US51155,51,155,S,Standard,RHUD80,All
"Pulaski County, Virginia",0.0,161.0,13.0,05000US51155,51,155,D,Standard,RHUD80,0 or 1
"Pulaski County, Virginia",0.0,161.0,14.0,05000US51155,51,155,D,Standard,RHUD80,2
"Pulaski County, Virginia",45.0,73.0,15.0,05000US51155,51,155,D,Standard,RHUD80,3 or more
"Pulaski County, Virginia",0.0,161.0,16.0,05000US51155,51,155,S,Standard,Greater than RHUD80,All
"Pulaski County, Virginia",0.0,161.0,17.0,05000US51155,51,155,D,Standard,Greater than RHUD80,0 or 1
"Pulaski County, Virginia",0.0,161.0,18.0,05000US51155,51,155,D,Standard,Greater than RHUD80,2
"Pulaski County, Virginia",0.0,161.0,19.0,05000US51155,51,155,D,Standard,Greater than RHUD80,3 or more
