name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"James City County, Virginia",635.0,294.0,1.0,05000US51095,51,095,T,All,All,All
"James City County, Virginia",70.0,112.0,2.0,05000US51095,51,095,S,Substandard,All,All
"James City County, Virginia",565.0,272.0,3.0,05000US51095,51,095,S,Standard,All,All
"James City County, Virginia",0.0,161.0,4.0,05000US51095,51,095,S,Standard,RHUD30,All
"James City County, Virginia",0.0,161.0,5.0,05000US51095,51,095,D,Standard,RHUD30,0 or 1
"James City County, Virginia",0.0,161.0,6.0,05000US51095,51,095,D,Standard,RHUD30,2
"James City County, Virginia",0.0,161.0,7.0,05000US51095,51,095,D,Standard,RHUD30,3 or more
"James City County, Virginia",240.0,191.0,8.0,05000US51095,51,095,S,Standard,RHUD50,All
"James City County, Virginia",0.0,161.0,9.0,05000US51095,51,095,D,Standard,RHUD50,0 or 1
"James City County, Virginia",175.0,165.0,10.0,05000US51095,51,095,D,Standard,RHUD50,2
"James City County, Virginia",65.0,104.0,11.0,05000US51095,51,095,D,Standard,RHUD50,3 or more
"James City County, Virginia",250.0,169.0,12.0,05000US51095,51,095,S,Standard,RHUD80,All
"James City County, Virginia",60.0,101.0,13.0,05000US51095,51,095,D,Standard,RHUD80,0 or 1
"James City County, Virginia",185.0,178.0,14.0,05000US51095,51,095,D,Standard,RHUD80,2
"James City County, Virginia",0.0,161.0,15.0,05000US51095,51,095,D,Standard,RHUD80,3 or more
"James City County, Virginia",75.0,115.0,16.0,05000US51095,51,095,S,Standard,Greater than RHUD80,All
"James City County, Virginia",75.0,115.0,17.0,05000US51095,51,095,D,Standard,Greater than RHUD80,0 or 1
"James City County, Virginia",0.0,161.0,18.0,05000US51095,51,095,D,Standard,Greater than RHUD80,2
"James City County, Virginia",0.0,161.0,19.0,05000US51095,51,095,D,Standard,Greater than RHUD80,3 or more
