name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Danville city, Virginia",800.0,291.0,1.0,05000US51590,51,590,T,All,All,All
"Danville city, Virginia",150.0,122.0,2.0,05000US51590,51,590,S,Substandard,All,All
"Danville city, Virginia",650.0,262.0,3.0,05000US51590,51,590,S,Standard,All,All
"Danville city, Virginia",230.0,178.0,4.0,05000US51590,51,590,S,Standard,RHUD30,All
"Danville city, Virginia",85.0,99.0,5.0,05000US51590,51,590,D,Standard,RHUD30,0 or 1
"Danville city, Virginia",95.0,111.0,6.0,05000US51590,51,590,D,Standard,RHUD30,2
"Danville city, Virginia",50.0,81.0,7.0,05000US51590,51,590,D,Standard,RHUD30,3 or more
"Danville city, Virginia",315.0,194.0,8.0,05000US51590,51,590,S,Standard,RHUD50,All
"Danville city, Virginia",0.0,161.0,9.0,05000US51590,51,590,D,Standard,RHUD50,0 or 1
"Danville city, Virginia",265.0,176.0,10.0,05000US51590,51,590,D,Standard,RHUD50,2
"Danville city, Virginia",50.0,85.0,11.0,05000US51590,51,590,D,Standard,RHUD50,3 or more
"Danville city, Virginia",90.0,102.0,12.0,05000US51590,51,590,S,Standard,RHUD80,All
"Danville city, Virginia",0.0,161.0,13.0,05000US51590,51,590,D,Standard,RHUD80,0 or 1
"Danville city, Virginia",45.0,77.0,14.0,05000US51590,51,590,D,Standard,RHUD80,2
"Danville city, Virginia",40.0,67.0,15.0,05000US51590,51,590,D,Standard,RHUD80,3 or more
"Danville city, Virginia",15.0,28.0,16.0,05000US51590,51,590,S,Standard,Greater than RHUD80,All
"Danville city, Virginia",0.0,161.0,17.0,05000US51590,51,590,D,Standard,Greater than RHUD80,0 or 1
"Danville city, Virginia",0.0,161.0,18.0,05000US51590,51,590,D,Standard,Greater than RHUD80,2
"Danville city, Virginia",15.0,28.0,19.0,05000US51590,51,590,D,Standard,Greater than RHUD80,3 or more
