name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Frederick County, Virginia",230.0,203.0,1.0,05000US51069,51,069,T,All,All,All
"Frederick County, Virginia",0.0,161.0,2.0,05000US51069,51,069,S,Substandard,All,All
"Frederick County, Virginia",230.0,203.0,3.0,05000US51069,51,069,S,Standard,All,All
"Frederick County, Virginia",0.0,161.0,4.0,05000US51069,51,069,S,Standard,RHUD30,All
"Frederick County, Virginia",0.0,161.0,5.0,05000US51069,51,069,D,Standard,RHUD30,0 or 1
"Frederick County, Virginia",0.0,161.0,6.0,05000US51069,51,069,D,Standard,RHUD30,2
"Frederick County, Virginia",0.0,161.0,7.0,05000US51069,51,069,D,Standard,RHUD30,3 or more
"Frederick County, Virginia",0.0,161.0,8.0,05000US51069,51,069,S,Standard,RHUD50,All
"Frederick County, Virginia",0.0,161.0,9.0,05000US51069,51,069,D,Standard,RHUD50,0 or 1
"Frederick County, Virginia",0.0,161.0,10.0,05000US51069,51,069,D,Standard,RHUD50,2
"Frederick County, Virginia",0.0,161.0,11.0,05000US51069,51,069,D,Standard,RHUD50,3 or more
"Frederick County, Virginia",185.0,194.0,12.0,05000US51069,51,069,S,Standard,RHUD80,All
"Frederick County, Virginia",0.0,161.0,13.0,05000US51069,51,069,D,Standard,RHUD80,0 or 1
"Frederick County, Virginia",170.0,185.0,14.0,05000US51069,51,069,D,Standard,RHUD80,2
"Frederick County, Virginia",15.0,26.0,15.0,05000US51069,51,069,D,Standard,RHUD80,3 or more
"Frederick County, Virginia",45.0,59.0,16.0,05000US51069,51,069,S,Standard,Greater than RHUD80,All
"Frederick County, Virginia",0.0,161.0,17.0,05000US51069,51,069,D,Standard,Greater than RHUD80,0 or 1
"Frederick County, Virginia",0.0,161.0,18.0,05000US51069,51,069,D,Standard,Greater than RHUD80,2
"Frederick County, Virginia",45.0,59.0,19.0,05000US51069,51,069,D,Standard,Greater than RHUD80,3 or more
